x, y, theta, left_speed, right_speed, left_bump, right_bump
15.01,-0.07,-0.00,0.15,0.17,0.19,0.04
31.56,-0.06,0.01,0.25,0.25,0.10,0.00
48.68,0.18,0.02,0.34,0.32,0.09,-0.01
65.65,0.47,0.03,0.26,0.27,0.13,0.03
80.66,0.90,0.04,0.22,0.25,0.10,-0.00
97.34,1.59,0.05,0.35,0.35,0.11,0.01
114.85,2.38,0.05,0.33,0.35,0.11,0.01
129.57,3.11,0.05,0.26,0.27,0.14,0.05
146.10,3.93,0.05,0.33,0.31,0.12,0.03
162.92,4.71,0.05,0.27,0.27,0.11,0.01
180.58,5.48,0.04,0.37,0.37,0.10,0.01
198.52,6.18,0.04,0.34,0.32,0.10,0.00
214.08,6.78,0.04,0.36,0.39,0.10,-0.00
230.06,7.44,0.04,0.37,0.37,0.07,-0.02
244.92,8.08,0.05,0.25,0.26,0.09,0.00
260.47,8.83,0.05,0.37,0.39,0.11,0.02
276.17,9.54,0.05,0.39,0.36,0.08,0.01
291.44,10.23,0.04,0.35,0.34,0.10,0.01
307.00,10.89,0.04,0.37,0.36,0.08,0.00
322.42,11.47,0.04,0.36,0.35,0.08,0.01
338.12,12.05,0.04,0.34,0.36,0.11,0.03
353.26,12.60,0.04,0.34,0.32,0.08,0.01
368.54,13.16,0.04,0.36,0.36,0.10,0.01
383.41,13.66,0.04,0.34,0.34,0.08,0.01
398.97,14.17,0.03,0.36,0.36,0.10,0.02
414.11,14.65,0.03,0.36,0.36,0.08,0.00
430.52,15.22,0.04,0.44,0.48,0.08,0.02
446.08,15.80,0.04,0.43,0.43,0.09,0.03
461.64,16.45,0.04,0.29,0.30,0.08,0.02
477.34,17.10,0.04,0.34,0.33,0.08,0.02
493.60,17.74,0.04,0.44,0.46,0.07,0.03
510.42,18.44,0.04,0.46,0.47,0.07,0.02
526.81,19.17,0.05,0.31,0.31,0.08,0.04
542.93,19.94,0.05,0.44,0.44,0.05,0.02
559.32,20.77,0.05,0.46,0.46,0.07,0.05
574.73,21.57,0.05,0.41,0.41,0.04,0.04
590.28,22.41,0.05,0.43,0.43,0.06,0.08
605.69,23.28,0.05,0.43,0.43,0.05,0.07
620.39,24.15,0.06,0.31,0.31,0.04,0.06
635.51,25.14,0.06,0.29,0.29,0.05,0.10
650.35,26.14,0.07,0.40,0.41,0.05,0.09
665.04,27.22,0.07,0.30,0.31,0.04,0.10
680.43,28.38,0.07,0.29,0.29,0.03,0.10
696.24,29.59,0.08,0.45,0.44,0.03,0.09
712.32,30.81,0.07,0.44,0.41,0.02,0.08
728.55,31.97,0.07,0.30,0.29,0.01,0.06
744.93,33.06,0.06,0.32,0.31,0.01,0.07
761.17,34.11,0.06,0.44,0.44,-0.00,0.06
777.55,35.13,0.06,0.44,0.45,0.01,0.09
793.66,36.11,0.06,0.46,0.44,-0.00,0.08
809.20,36.98,0.05,0.41,0.41,0.01,0.06
824.76,37.80,0.05,0.43,0.43,0.01,0.12
839.47,38.54,0.05,0.27,0.27,0.01,0.15
856.85,39.31,0.04,0.34,0.34,-0.00,0.12
874.51,40.00,0.04,0.36,0.33,0.02,0.12
892.18,40.55,0.03,0.29,0.27,0.04,0.13
910.13,41.01,0.02,0.39,0.40,0.05,0.12
928.08,41.41,0.02,0.36,0.34,0.06,0.12
945.47,41.80,0.02,0.34,0.34,0.04,0.12
960.20,42.17,0.03,0.36,0.36,0.03,0.08
977.31,42.67,0.03,0.39,0.39,0.04,0.10
993.01,43.21,0.04,0.40,0.40,0.04,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
