x, y, theta, left_speed, right_speed, left_bump, right_bump
15.15,0.04,0.01,0.14,0.12,0.39,0.17
30.86,0.25,0.02,0.13,0.13,0.27,0.09
47.27,0.57,0.02,0.17,0.17,0.29,0.12
62.42,0.81,0.01,0.26,0.25,0.25,0.14
80.66,1.01,0.01,0.21,0.23,0.18,0.13
96.65,1.13,-0.00,0.24,0.21,0.15,0.12
112.78,0.95,-0.02,0.40,0.36,0.20,0.17
130.74,0.64,-0.01,0.34,0.36,0.14,0.14
147.71,0.39,-0.02,0.52,0.49,0.15,0.12
163.84,0.12,-0.02,0.44,0.45,0.13,0.14
180.53,-0.16,-0.02,0.44,0.44,0.12,0.10
197.08,-0.44,-0.02,0.35,0.34,0.12,0.10
213.78,-0.68,-0.01,0.42,0.44,0.19,0.18
231.17,-0.83,-0.01,0.44,0.47,0.15,0.11
247.87,-0.94,-0.00,0.34,0.36,0.14,0.12
264.98,-0.96,0.00,0.47,0.49,0.13,0.11
284.20,-0.87,0.01,0.35,0.35,0.13,0.11
301.04,-0.74,0.01,0.40,0.39,0.13,0.11
318.15,-0.50,0.02,0.72,0.72,0.12,0.10
334.56,-0.15,0.02,0.39,0.39,0.13,0.11
351.25,0.26,0.03,0.40,0.39,0.13,0.14
367.52,0.67,0.03,0.38,0.39,0.12,0.12
383.64,1.07,0.02,0.38,0.38,0.13,0.11
399.77,1.42,0.02,0.62,0.60,0.13,0.12
414.64,1.71,0.02,0.36,0.36,0.13,0.13
430.35,2.03,0.02,0.38,0.36,0.10,0.09
447.46,2.32,0.01,0.34,0.34,0.15,0.12
462.89,2.51,0.01,0.33,0.32,0.12,0.12
478.47,2.57,-0.00,0.39,0.36,0.10,0.09
493.48,2.46,-0.01,0.41,0.37,0.10,0.08
508.63,2.25,-0.02,0.34,0.34,0.15,0.10
526.44,1.87,-0.02,0.34,0.34,0.13,0.09
543.55,1.48,-0.02,0.27,0.27,0.21,0.15
560.94,1.13,-0.02,0.25,0.25,0.15,0.10
576.93,0.77,-0.02,0.22,0.22,0.08,0.04
592.50,0.44,-0.02,0.24,0.22,0.15,0.10
609.75,0.08,-0.02,0.26,0.26,0.14,0.09
627.70,-0.33,-0.02,0.24,0.24,0.16,0.08
644.25,-0.62,-0.01,0.23,0.26,0.20,0.14
660.81,-0.65,0.00,0.34,0.35,0.13,0.09
677.22,-0.55,0.01,0.22,0.22,0.17,0.10
693.21,-0.47,0.01,0.20,0.22,0.18,0.13
708.79,-0.32,0.02,0.16,0.16,0.15,0.10
724.36,-0.06,0.02,0.22,0.20,0.18,0.13
739.36,0.25,0.02,0.24,0.26,0.16,0.11
755.07,0.66,0.03,0.22,0.22,0.17,0.14
771.62,1.18,0.03,0.21,0.20,0.18,0.15
788.30,1.64,0.03,0.18,0.18,0.17,0.12
803.87,1.99,0.02,0.22,0.22,0.21,0.13
819.30,2.33,0.02,0.20,0.22,0.21,0.10
835.71,2.74,0.03,0.20,0.20,0.19,0.09
850.99,3.17,0.03,0.22,0.20,0.20,0.10
866.98,3.62,0.03,0.22,0.22,0.23,0.10
882.97,4.12,0.04,0.27,0.27,0.20,0.07
898.67,4.67,0.04,0.16,0.16,0.19,0.07
913.81,5.29,0.05,0.20,0.20,0.17,0.05
930.06,6.15,0.05,0.22,0.22,0.20,0.10
946.02,7.07,0.06,0.26,0.26,0.18,0.08
961.43,8.04,0.07,0.17,0.17,0.20,0.10
978.36,9.21,0.07,0.15,0.16,0.20,0.10
993.20,10.24,0.07,0.22,0.20,0.22,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
