x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.28,0.01,0.14,0.14,0.41,0.15
31.42,0.47,0.01,0.20,0.18,0.30,0.07
47.13,0.64,0.01,0.22,0.22,0.29,0.08
62.28,0.67,-0.01,0.22,0.20,0.22,0.08
77.43,0.53,-0.02,0.25,0.22,0.19,0.09
94.69,0.24,-0.01,0.26,0.27,0.12,0.05
112.64,-0.00,-0.01,0.21,0.23,0.15,0.10
128.77,-0.07,-0.00,0.40,0.40,0.15,0.14
145.75,-0.08,-0.00,0.34,0.34,0.11,0.11
163.01,-0.10,-0.00,0.33,0.33,0.11,0.14
178.02,-0.09,-0.00,0.65,0.65,0.11,0.12
193.31,-0.18,-0.01,0.67,0.65,0.10,0.12
209.58,-0.31,-0.01,0.38,0.39,0.09,0.12
228.10,-0.47,-0.01,0.38,0.37,0.10,0.11
244.93,-0.66,-0.01,0.40,0.40,0.08,0.13
262.19,-0.79,-0.01,0.40,0.42,0.07,0.10
278.88,-0.95,-0.01,0.29,0.28,0.10,0.10
295.85,-1.16,-0.01,0.42,0.40,0.13,0.13
312.83,-1.32,-0.01,0.39,0.40,0.10,0.11
328.96,-1.42,-0.00,0.35,0.37,0.14,0.10
345.23,-1.50,-0.00,0.37,0.39,0.12,0.13
361.37,-1.56,-0.00,0.45,0.50,0.10,0.10
377.78,-1.52,0.00,0.30,0.30,0.14,0.12
392.65,-1.45,0.00,0.26,0.25,0.09,0.09
407.66,-1.37,0.01,0.34,0.38,0.15,0.14
422.81,-1.21,0.01,0.31,0.32,0.10,0.13
439.22,-1.00,0.01,0.40,0.40,0.10,0.10
456.76,-0.79,0.01,0.34,0.34,0.11,0.11
474.43,-0.59,0.01,0.36,0.34,0.13,0.10
490.29,-0.54,-0.00,0.34,0.34,0.16,0.14
507.68,-0.66,-0.01,0.35,0.33,0.17,0.12
526.20,-0.85,-0.01,0.28,0.28,0.15,0.10
543.31,-1.03,-0.01,0.24,0.24,0.10,0.06
560.15,-1.21,-0.01,0.33,0.31,0.19,0.10
575.86,-1.33,-0.00,0.55,0.57,0.17,0.11
591.43,-1.40,-0.01,0.22,0.22,0.13,0.04
607.28,-1.50,-0.00,0.25,0.26,0.14,0.08
623.56,-1.48,0.00,0.20,0.20,0.15,0.10
638.99,-1.37,0.01,0.19,0.19,0.16,0.11
655.26,-1.20,0.02,0.17,0.17,0.14,0.11
671.25,-0.94,0.02,0.16,0.16,0.15,0.14
685.98,-0.75,0.01,0.21,0.20,0.13,0.11
701.41,-0.64,0.01,0.20,0.20,0.13,0.13
716.14,-0.62,-0.00,0.26,0.24,0.12,0.13
731.71,-0.72,-0.01,0.17,0.17,0.17,0.16
748.13,-0.87,-0.01,0.25,0.23,0.14,0.13
763.70,-1.04,-0.01,0.24,0.24,0.12,0.13
779.97,-1.28,-0.01,0.21,0.21,0.14,0.14
796.66,-1.48,-0.02,0.22,0.20,0.14,0.12
812.23,-1.75,-0.02,0.20,0.20,0.15,0.13
828.36,-2.07,-0.02,0.22,0.22,0.12,0.11
844.35,-2.42,-0.03,0.26,0.25,0.16,0.14
860.62,-2.88,-0.03,0.18,0.16,0.17,0.11
876.19,-3.31,-0.03,0.22,0.22,0.19,0.14
892.87,-3.85,-0.04,0.17,0.16,0.17,0.10
908.58,-4.35,-0.03,0.24,0.26,0.18,0.10
924.00,-4.78,-0.03,0.17,0.15,0.12,0.08
939.85,-5.24,-0.03,0.17,0.19,0.16,0.11
955.27,-5.61,-0.02,0.33,0.33,0.15,0.11
971.40,-5.94,-0.02,0.19,0.19,0.11,0.10
986.69,-6.32,-0.03,0.15,0.15,0.16,0.09
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
