x, y, theta, left_speed, right_speed, left_bump, right_bump
15.43,-0.04,-0.01,0.12,0.12,0.19,0.04
32.12,-0.21,-0.01,0.20,0.22,0.10,0.00
48.26,-0.36,-0.01,0.25,0.25,0.12,0.00
63.97,-0.47,-0.01,0.20,0.20,0.13,0.01
81.37,-0.50,-0.00,0.30,0.28,0.12,0.00
96.24,-0.49,0.01,0.28,0.29,0.12,0.00
112.37,-0.36,0.01,0.25,0.23,0.10,-0.00
127.52,-0.22,0.00,0.30,0.30,0.14,-0.00
142.25,-0.21,0.00,0.20,0.20,0.18,0.03
157.26,-0.20,0.00,0.28,0.30,0.18,0.01
173.25,-0.05,0.02,0.25,0.26,0.19,0.02
190.65,0.25,0.02,0.38,0.39,0.14,0.01
208.60,0.71,0.03,0.24,0.24,0.11,0.00
223.32,1.14,0.03,0.33,0.33,0.13,-0.00
240.29,1.61,0.03,0.58,0.58,0.15,-0.00
257.82,2.09,0.03,0.27,0.27,0.09,0.00
275.35,2.55,0.03,0.27,0.27,0.06,0.00
292.88,3.12,0.04,0.36,0.36,0.14,0.00
307.87,3.73,0.04,0.25,0.24,0.08,0.00
325.39,4.50,0.05,0.33,0.33,0.04,-0.00
343.19,5.28,0.05,0.28,0.27,0.17,0.02
360.85,6.10,0.05,0.27,0.28,0.10,-0.01
378.50,7.02,0.05,0.32,0.36,0.11,0.00
396.43,8.07,0.06,0.34,0.36,0.18,0.01
414.35,9.20,0.06,0.27,0.25,0.10,-0.00
433.39,10.38,0.06,0.31,0.30,0.10,0.00
451.18,11.45,0.06,0.24,0.24,0.14,0.01
468.82,12.48,0.06,0.34,0.34,0.13,0.01
483.53,13.35,0.06,0.26,0.27,0.09,-0.00
499.07,14.32,0.06,0.27,0.29,0.14,0.01
514.33,15.33,0.07,0.28,0.28,0.16,0.02
530.14,16.42,0.07,0.36,0.37,0.18,0.04
545.96,17.53,0.07,0.29,0.29,0.14,0.00
561.07,18.53,0.07,0.36,0.39,0.15,0.02
576.61,19.54,0.06,0.36,0.36,0.17,0.04
592.43,20.59,0.07,0.29,0.29,0.17,0.05
608.25,21.68,0.07,0.37,0.37,0.17,0.06
624.20,22.86,0.08,0.39,0.37,0.15,0.05
640.00,24.07,0.07,0.37,0.36,0.15,0.06
654.97,25.20,0.08,0.36,0.36,0.16,0.07
670.64,26.41,0.08,0.37,0.37,0.17,0.09
686.44,27.65,0.08,0.37,0.39,0.15,0.08
702.10,28.95,0.09,0.39,0.39,0.15,0.08
717.89,30.32,0.08,0.37,0.39,0.13,0.06
733.41,31.62,0.08,0.37,0.36,0.16,0.08
748.23,32.84,0.08,0.36,0.36,0.11,0.03
763.90,34.05,0.08,0.29,0.29,0.14,0.11
780.12,35.32,0.08,0.47,0.47,0.14,0.08
796.06,36.61,0.08,0.40,0.40,0.13,0.07
812.00,37.90,0.08,0.39,0.42,0.15,0.09
827.52,39.19,0.08,0.45,0.45,0.12,0.06
843.18,40.52,0.08,0.39,0.39,0.08,0.04
858.97,41.84,0.08,0.39,0.39,0.11,0.05
874.35,43.11,0.08,0.45,0.43,0.11,0.07
890.15,44.40,0.08,0.39,0.40,0.09,0.03
907.91,45.91,0.09,0.35,0.35,0.09,0.05
923.98,47.31,0.08,0.31,0.31,0.13,0.08
939.64,48.63,0.08,0.29,0.31,0.12,0.06
955.01,49.94,0.08,0.29,0.29,0.12,0.08
970.67,51.20,0.08,0.54,0.52,0.13,0.08
985.92,52.39,0.08,0.31,0.31,0.12,0.07
1001.16,53.64,0.08,0.29,0.29,0.09,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
