x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.17,0.02,0.14,0.14,0.19,0.05
32.26,0.42,0.01,0.20,0.20,0.13,0.01
48.54,0.62,0.01,0.25,0.25,0.13,0.00
64.67,0.84,0.02,0.23,0.25,0.11,0.01
80.10,1.04,0.01,0.23,0.23,0.14,0.02
94.83,1.18,0.01,0.33,0.35,0.12,0.00
110.26,1.48,0.03,0.28,0.31,0.11,0.00
126.38,2.14,0.05,0.30,0.30,0.19,0.08
141.51,2.87,0.05,0.21,0.23,0.16,0.05
158.88,3.72,0.05,0.28,0.28,0.17,0.05
176.82,4.58,0.05,0.21,0.21,0.16,0.02
192.37,5.36,0.05,0.38,0.40,0.17,0.01
209.19,6.23,0.05,0.34,0.36,0.10,0.00
224.18,7.03,0.05,0.27,0.27,0.18,0.03
239.58,7.87,0.05,0.37,0.37,0.11,-0.00
254.99,8.72,0.05,0.37,0.39,0.11,-0.00
270.96,9.61,0.05,0.39,0.37,0.12,0.00
290.43,10.73,0.06,0.38,0.38,0.10,0.00
307.37,11.74,0.06,0.34,0.36,0.12,-0.02
324.18,12.78,0.06,0.33,0.32,0.10,0.00
340.70,13.78,0.06,0.34,0.34,0.09,-0.00
357.78,14.84,0.06,0.41,0.39,0.09,0.02
374.16,15.85,0.06,0.38,0.38,0.06,0.00
390.41,16.84,0.06,0.38,0.38,0.11,0.05
406.36,17.92,0.07,0.24,0.25,0.07,0.03
423.15,19.15,0.08,0.72,0.72,0.07,0.02
439.24,20.40,0.08,0.36,0.36,0.09,0.05
454.48,21.60,0.07,0.36,0.35,0.07,0.03
469.73,22.71,0.07,0.34,0.34,0.06,0.04
484.98,23.86,0.08,0.50,0.52,0.07,0.05
499.67,25.00,0.07,0.30,0.29,0.07,0.05
517.57,26.36,0.08,0.40,0.40,0.10,0.07
532.26,27.53,0.08,0.31,0.31,0.07,0.04
548.62,28.80,0.07,0.35,0.33,0.07,0.04
565.55,30.03,0.07,0.40,0.40,0.07,0.04
582.07,31.16,0.06,0.24,0.23,0.06,0.03
599.43,32.30,0.06,0.33,0.33,0.08,0.04
618.04,33.53,0.07,0.27,0.28,0.06,0.02
635.40,34.75,0.07,0.42,0.43,0.11,0.06
652.61,35.93,0.06,0.26,0.25,0.09,0.05
670.25,37.02,0.06,0.30,0.31,0.06,0.00
686.92,38.00,0.05,0.30,0.29,0.09,0.02
702.75,38.89,0.06,0.31,0.33,0.11,0.02
719.97,39.92,0.06,0.23,0.23,0.11,0.01
737.62,41.00,0.06,0.26,0.27,0.10,0.01
754.84,42.02,0.06,0.24,0.24,0.10,-0.00
772.49,43.01,0.06,0.34,0.34,0.11,0.01
789.72,44.00,0.06,0.35,0.33,0.13,0.03
808.06,45.15,0.06,0.24,0.25,0.08,0.01
825.41,46.36,0.07,0.40,0.40,0.12,0.04
843.46,47.66,0.07,0.34,0.34,0.12,0.04
858.15,48.73,0.07,0.36,0.34,0.15,0.04
872.85,49.76,0.07,0.36,0.34,0.13,0.06
887.96,50.79,0.07,0.34,0.36,0.13,0.05
905.59,52.10,0.07,0.35,0.33,0.13,0.04
924.20,53.50,0.08,0.26,0.28,0.12,0.02
939.02,54.66,0.08,0.26,0.24,0.11,0.01
953.71,55.80,0.07,0.30,0.30,0.10,0.00
969.38,56.94,0.07,0.28,0.28,0.11,0.01
984.91,58.08,0.07,0.28,0.28,0.06,-0.01
1000.02,59.16,0.07,0.30,0.30,0.09,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
