x, y, theta, left_speed, right_speed, left_bump, right_bump
16.13,0.10,0.01,0.17,0.17,0.22,0.11
31.84,0.24,0.01,0.27,0.27,0.13,0.04
48.96,0.41,0.01,0.29,0.29,0.12,0.04
65.93,0.53,0.01,0.27,0.27,0.11,0.05
81.08,0.63,0.01,0.47,0.47,0.15,0.08
96.24,0.74,0.01,0.30,0.28,0.08,0.04
111.39,0.83,0.01,0.29,0.30,0.07,0.05
126.96,0.93,0.00,0.31,0.30,0.07,0.06
143.09,0.93,-0.01,0.32,0.30,0.08,0.08
159.64,0.78,-0.01,0.31,0.30,0.09,0.09
176.62,0.55,-0.02,0.32,0.31,0.09,0.10
193.03,0.27,-0.02,0.32,0.32,0.05,0.08
208.32,-0.01,-0.02,0.35,0.37,0.08,0.11
225.29,-0.27,-0.01,0.36,0.36,0.06,0.11
241.98,-0.48,-0.01,0.44,0.46,0.04,0.11
259.10,-0.64,-0.01,0.32,0.32,0.03,0.11
276.21,-0.83,-0.01,0.49,0.47,0.04,0.12
293.89,-1.00,-0.01,0.47,0.49,0.02,0.09
310.58,-1.21,-0.01,0.44,0.44,0.03,0.10
326.99,-1.39,-0.00,0.45,0.46,0.03,0.10
343.69,-1.46,-0.01,0.33,0.32,0.02,0.08
360.24,-1.58,-0.01,0.44,0.44,0.02,0.08
376.52,-1.65,0.00,0.43,0.46,-0.00,0.06
392.09,-1.67,-0.00,0.41,0.41,0.01,0.05
407.52,-1.69,0.00,0.43,0.43,0.03,0.08
422.81,-1.64,0.01,0.45,0.43,0.03,0.06
438.80,-1.57,0.01,0.32,0.32,0.02,0.07
453.53,-1.47,0.01,0.26,0.26,0.02,0.07
468.40,-1.31,0.02,0.25,0.25,0.02,0.01
483.83,-1.03,0.02,0.28,0.28,0.06,0.12
498.98,-0.79,0.02,0.22,0.22,0.03,0.05
516.37,-0.50,0.02,0.28,0.28,0.05,0.05
534.05,-0.24,0.02,0.22,0.22,0.09,0.07
551.30,0.03,0.01,0.28,0.28,0.08,0.07
566.31,0.25,0.02,0.26,0.26,0.07,0.08
581.18,0.49,0.02,0.22,0.22,0.05,0.04
598.29,0.77,0.02,0.28,0.28,0.08,0.07
613.02,1.01,0.02,0.19,0.19,0.07,0.07
627.89,1.26,0.01,0.24,0.22,0.05,0.04
644.72,1.39,0.00,0.28,0.26,0.08,0.08
661.84,1.28,-0.02,0.23,0.19,0.07,0.06
676.70,0.90,-0.03,0.29,0.27,0.09,0.06
692.27,0.37,-0.04,0.16,0.15,0.10,0.07
706.99,-0.09,-0.03,0.20,0.21,0.09,0.08
721.72,-0.47,-0.02,0.20,0.18,0.11,0.09
737.14,-0.79,-0.02,0.15,0.16,0.07,0.05
752.01,-0.98,-0.01,0.15,0.16,0.07,0.06
769.13,-1.17,-0.01,0.15,0.14,0.07,0.06
784.84,-1.34,-0.01,0.15,0.17,0.08,0.07
799.99,-1.46,-0.01,0.17,0.17,0.09,0.06
816.40,-1.66,-0.01,0.16,0.14,0.13,0.09
833.38,-1.84,-0.01,0.15,0.15,0.14,0.09
848.39,-1.96,-0.01,0.16,0.14,0.13,0.08
863.96,-2.19,-0.02,0.16,0.14,0.13,0.07
880.09,-2.41,-0.01,0.16,0.17,0.12,0.06
894.82,-2.59,-0.01,0.14,0.14,0.11,0.05
909.55,-2.70,-0.01,0.17,0.18,0.11,0.05
924.28,-2.74,-0.00,0.25,0.23,0.11,0.05
939.29,-2.77,-0.00,0.19,0.17,0.10,0.04
954.02,-2.77,-0.00,0.23,0.23,0.09,0.03
969.17,-2.81,-0.00,0.17,0.17,0.09,0.05
984.32,-2.85,-0.00,0.25,0.23,0.10,0.05
1000.74,-2.85,-0.00,0.27,0.27,0.08,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
