x, y, theta, left_speed, right_speed, left_bump, right_bump
15.43,0.04,0.00,0.16,0.15,0.28,0.13
30.44,0.07,0.00,0.20,0.22,0.15,0.06
47.84,0.13,0.00,0.28,0.28,0.12,0.04
64.11,0.25,0.01,0.33,0.33,0.12,0.08
83.19,0.50,0.02,0.47,0.46,0.09,0.08
98.62,0.71,0.01,0.28,0.28,0.07,0.08
114.61,0.83,0.00,0.37,0.36,0.09,0.09
129.90,0.85,-0.00,0.37,0.37,0.07,0.08
145.05,0.79,-0.01,0.63,0.61,0.09,0.09
160.91,0.66,-0.01,0.66,0.68,0.09,0.11
175.78,0.52,-0.01,0.36,0.34,0.05,0.04
190.51,0.38,-0.01,0.36,0.36,0.11,0.10
205.66,0.16,-0.01,0.23,0.22,0.11,0.08
221.65,-0.08,-0.01,0.37,0.39,0.13,0.08
236.80,-0.30,-0.01,0.36,0.37,0.10,0.05
252.79,-0.47,-0.01,0.37,0.42,0.13,0.06
269.06,-0.55,-0.00,0.39,0.39,0.11,0.06
287.02,-0.49,0.01,0.39,0.39,0.12,0.05
303.99,-0.34,0.01,0.40,0.42,0.10,0.06
322.51,-0.10,0.02,0.41,0.41,0.09,0.04
339.20,0.18,0.02,0.48,0.48,0.06,0.01
354.35,0.44,0.02,0.43,0.45,0.07,0.03
369.92,0.74,0.02,0.45,0.45,0.10,0.04
384.93,1.06,0.02,0.29,0.29,0.10,0.04
400.92,1.38,0.02,0.50,0.46,0.09,0.03
417.33,1.67,0.02,0.48,0.48,0.09,0.02
435.00,1.88,0.01,0.32,0.33,0.06,0.00
451.28,2.00,0.01,0.34,0.34,0.07,0.01
468.11,2.15,0.01,0.39,0.39,0.09,0.03
486.91,2.31,0.01,0.27,0.29,0.09,0.03
502.20,2.45,0.01,0.35,0.33,0.07,0.02
520.72,2.52,0.00,0.26,0.24,0.09,0.03
536.71,2.46,-0.01,0.38,0.35,0.11,0.05
552.98,2.30,-0.01,0.31,0.29,0.10,0.03
568.55,2.13,-0.01,0.51,0.55,0.09,0.03
585.95,2.01,-0.00,0.41,0.43,0.08,0.02
601.80,1.97,-0.01,0.37,0.35,0.06,0.02
617.93,1.89,-0.00,0.36,0.34,0.06,0.00
632.80,1.76,-0.02,0.28,0.26,0.08,0.02
650.76,1.47,-0.02,0.22,0.24,0.07,0.03
666.19,1.22,-0.02,0.22,0.24,0.10,0.05
682.60,1.03,-0.01,0.27,0.25,0.09,0.03
697.89,0.95,-0.00,0.20,0.20,0.10,0.05
713.04,0.89,-0.00,0.25,0.25,0.10,0.04
729.18,0.88,0.00,0.21,0.21,0.08,0.04
744.47,0.90,0.00,0.22,0.22,0.08,0.04
759.76,0.95,0.01,0.23,0.23,0.09,0.04
776.03,1.07,0.01,0.22,0.22,0.10,0.07
792.59,1.26,0.01,0.22,0.20,0.08,0.05
808.58,1.41,0.01,0.19,0.17,0.11,0.06
823.73,1.51,0.01,0.19,0.17,0.12,0.06
840.00,1.60,0.01,0.20,0.21,0.13,0.06
855.57,1.67,0.00,0.19,0.19,0.14,0.06
871.57,1.76,0.01,0.19,0.21,0.15,0.06
887.28,1.91,0.01,0.20,0.20,0.14,0.04
902.57,2.15,0.02,0.17,0.17,0.15,0.06
918.00,2.46,0.02,0.22,0.22,0.15,0.04
933.99,2.78,0.02,0.20,0.20,0.11,0.03
948.99,3.14,0.03,0.25,0.23,0.11,0.04
965.68,3.64,0.03,0.20,0.22,0.11,0.05
981.94,4.22,0.04,0.22,0.25,0.10,0.05
998.06,4.88,0.04,0.18,0.18,0.10,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
