x, y, theta, left_speed, right_speed, left_bump, right_bump
15.71,-0.01,0.00,0.14,0.16,0.32,0.17
32.27,0.10,0.01,0.20,0.20,0.21,0.11
49.66,0.28,0.01,0.30,0.30,0.19,0.14
66.64,0.39,0.01,0.27,0.27,0.11,0.12
82.91,0.50,0.01,0.23,0.23,0.12,0.14
101.01,0.58,0.00,0.32,0.30,0.08,0.14
117.14,0.54,-0.00,0.35,0.35,0.12,0.17
135.09,0.42,-0.01,0.34,0.34,0.10,0.16
149.82,0.21,-0.02,0.34,0.32,0.12,0.15
165.67,-0.15,-0.03,0.39,0.36,0.12,0.13
182.08,-0.61,-0.03,0.39,0.39,0.16,0.16
198.35,-1.02,-0.03,0.29,0.29,0.12,0.10
214.90,-1.41,-0.02,0.37,0.38,0.18,0.14
231.87,-1.74,-0.02,0.39,0.40,0.16,0.11
248.28,-1.98,-0.01,0.28,0.28,0.15,0.12
265.25,-2.18,-0.01,0.39,0.42,0.18,0.14
282.65,-2.31,-0.00,0.39,0.42,0.15,0.12
299.77,-2.30,0.00,0.28,0.30,0.15,0.12
316.60,-2.18,0.01,0.28,0.30,0.10,0.09
334.13,-1.93,0.02,0.40,0.42,0.14,0.12
352.65,-1.56,0.03,0.36,0.36,0.14,0.11
369.62,-1.15,0.02,0.47,0.49,0.20,0.14
386.59,-0.74,0.03,0.46,0.48,0.16,0.14
402.43,-0.30,0.03,0.42,0.42,0.18,0.15
418.42,0.15,0.03,0.32,0.31,0.17,0.16
434.27,0.57,0.03,0.43,0.44,0.18,0.15
452.50,0.99,0.02,0.36,0.34,0.14,0.11
470.88,1.28,0.01,0.32,0.31,0.17,0.14
488.55,1.44,0.01,0.27,0.27,0.17,0.14
503.98,1.56,0.00,0.34,0.33,0.16,0.15
520.40,1.59,0.00,0.31,0.30,0.19,0.15
536.53,1.55,-0.00,0.27,0.27,0.19,0.15
553.50,1.44,-0.01,0.28,0.27,0.21,0.18
568.51,1.30,-0.01,0.26,0.26,0.15,0.11
584.37,1.11,-0.01,0.26,0.28,0.16,0.15
601.90,0.90,-0.01,0.22,0.22,0.19,0.18
619.30,0.78,-0.00,0.21,0.21,0.18,0.17
636.83,0.68,-0.01,0.22,0.22,0.15,0.15
653.25,0.60,-0.00,0.27,0.25,0.18,0.18
669.24,0.55,-0.00,0.20,0.20,0.18,0.18
684.25,0.50,0.00,0.23,0.25,0.18,0.17
699.26,0.52,0.00,0.19,0.19,0.17,0.19
715.11,0.59,0.01,0.20,0.18,0.15,0.17
730.68,0.70,0.01,0.20,0.22,0.14,0.19
746.82,0.84,0.01,0.27,0.27,0.12,0.16
763.23,0.93,0.00,0.17,0.17,0.15,0.14
779.64,0.94,0.00,0.20,0.20,0.16,0.17
795.36,0.95,0.00,0.22,0.22,0.16,0.17
811.07,0.95,0.00,0.17,0.17,0.17,0.17
826.78,0.95,0.00,0.22,0.22,0.17,0.14
842.92,0.94,-0.00,0.22,0.20,0.18,0.14
859.47,0.90,-0.00,0.18,0.17,0.19,0.14
875.18,0.84,-0.00,0.22,0.22,0.19,0.14
891.17,0.82,0.00,0.24,0.24,0.12,0.10
908.01,0.92,0.01,0.21,0.20,0.17,0.12
922.74,1.09,0.01,0.20,0.20,0.16,0.14
938.45,1.33,0.02,0.19,0.20,0.16,0.17
953.74,1.66,0.02,0.16,0.14,0.17,0.18
970.01,2.02,0.02,0.16,0.15,0.17,0.21
985.43,2.35,0.02,0.40,0.40,0.13,0.14
1000.30,2.65,0.02,0.29,0.27,0.18,0.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
