x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,-0.07,-0.01,0.14,0.14,0.35,0.11
31.99,-0.19,-0.00,0.17,0.20,0.34,0.07
48.40,-0.02,0.02,0.22,0.25,0.30,0.06
63.83,0.27,0.02,0.19,0.19,0.26,0.05
80.52,0.70,0.03,0.26,0.29,0.25,0.07
98.74,1.26,0.03,0.24,0.21,0.25,0.07
115.72,1.56,0.00,0.30,0.28,0.22,0.07
132.27,1.62,0.00,0.35,0.35,0.23,0.10
149.81,1.74,0.01,0.33,0.34,0.22,0.11
166.92,2.03,0.02,0.34,0.34,0.21,0.10
185.57,2.39,0.02,0.34,0.34,0.19,0.09
200.72,2.71,0.02,0.29,0.28,0.17,0.07
215.45,3.01,0.02,0.32,0.30,0.19,0.06
233.82,3.37,0.02,0.34,0.35,0.17,0.08
249.25,3.75,0.03,0.51,0.53,0.16,0.09
264.11,4.16,0.03,0.30,0.31,0.14,0.04
278.84,4.60,0.03,0.41,0.43,0.18,0.10
293.70,5.08,0.03,0.43,0.43,0.12,0.06
309.27,5.58,0.03,0.41,0.39,0.13,0.06
325.11,6.08,0.03,0.39,0.40,0.15,0.09
340.67,6.60,0.04,0.32,0.34,0.14,0.07
356.66,7.17,0.04,0.45,0.45,0.18,0.10
372.50,7.75,0.04,0.43,0.45,0.16,0.08
388.06,8.32,0.04,0.45,0.43,0.14,0.07
403.48,8.87,0.04,0.39,0.39,0.12,0.05
419.04,9.46,0.04,0.40,0.39,0.14,0.11
434.46,10.00,0.03,0.43,0.43,0.16,0.10
450.03,10.52,0.04,0.52,0.53,0.16,0.10
466.71,11.10,0.03,0.29,0.30,0.10,0.06
481.44,11.55,0.03,0.49,0.50,0.15,0.10
499.10,12.07,0.03,0.38,0.38,0.12,0.08
517.34,12.52,0.02,0.36,0.34,0.14,0.10
535.29,12.90,0.02,0.34,0.36,0.13,0.09
550.16,13.22,0.02,0.63,0.61,0.13,0.09
568.53,13.51,0.01,0.31,0.29,0.12,0.09
583.54,13.74,0.02,0.29,0.28,0.11,0.09
598.41,13.93,0.01,0.29,0.27,0.16,0.12
616.09,14.10,0.01,0.38,0.36,0.14,0.11
630.82,14.22,0.01,0.26,0.27,0.14,0.10
648.63,14.33,0.01,0.34,0.34,0.12,0.10
666.73,14.45,0.01,0.34,0.34,0.15,0.10
681.46,14.52,0.00,0.34,0.34,0.15,0.10
697.45,14.59,0.00,0.34,0.34,0.12,0.10
714.57,14.64,0.00,0.33,0.33,0.11,0.07
733.09,14.68,0.00,0.28,0.28,0.13,0.09
750.48,14.83,0.01,0.39,0.40,0.12,0.10
768.16,15.00,0.01,0.34,0.34,0.12,0.10
785.97,15.23,0.01,0.34,0.35,0.15,0.13
800.84,15.40,0.01,0.36,0.35,0.13,0.11
820.20,15.53,0.01,0.26,0.26,0.15,0.11
835.07,15.63,0.01,0.34,0.34,0.16,0.13
853.87,15.76,0.01,0.29,0.29,0.13,0.13
868.60,15.89,0.01,0.31,0.31,0.13,0.11
886.70,16.07,0.01,0.37,0.39,0.15,0.12
901.99,16.19,0.01,0.39,0.39,0.12,0.11
917.42,16.36,0.01,0.45,0.43,0.12,0.08
932.85,16.49,0.01,0.43,0.43,0.12,0.08
948.28,16.65,0.02,0.43,0.44,0.12,0.10
963.29,16.88,0.01,0.36,0.35,0.10,0.09
978.44,17.08,0.01,0.43,0.43,0.10,0.08
995.41,17.33,0.02,0.31,0.34,0.10,0.09
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
