x, y, theta, left_speed, right_speed, left_bump, right_bump
16.83,-0.07,-0.01,0.15,0.15,0.30,0.08
34.23,-0.19,-0.01,0.26,0.24,0.15,0.02
50.08,-0.21,0.01,0.25,0.26,0.15,0.01
66.07,-0.05,0.01,0.31,0.34,0.09,0.00
83.05,0.15,0.01,0.34,0.34,0.10,0.00
101.14,0.40,0.02,0.31,0.29,0.13,0.01
119.10,0.64,0.01,0.39,0.38,0.14,0.03
137.06,0.80,0.00,0.25,0.24,0.18,0.07
151.93,0.85,0.00,0.43,0.43,0.13,0.01
167.78,0.89,-0.00,0.35,0.35,0.12,0.00
183.07,0.87,-0.00,0.32,0.32,0.15,0.03
198.22,0.83,-0.00,0.32,0.32,0.10,-0.00
214.21,0.79,-0.00,0.34,0.32,0.09,0.00
231.19,0.69,-0.01,0.32,0.31,0.10,0.04
246.76,0.60,-0.00,0.32,0.34,0.09,0.03
262.33,0.54,-0.01,0.30,0.30,0.07,0.03
277.48,0.48,-0.00,0.34,0.36,0.09,0.06
293.06,0.49,0.00,0.30,0.30,0.08,0.05
308.49,0.53,-0.00,0.31,0.31,0.13,0.09
323.50,0.47,-0.01,0.32,0.31,0.10,0.07
339.07,0.30,-0.02,0.53,0.52,0.09,0.05
354.50,-0.00,-0.02,0.32,0.31,0.07,0.02
369.36,-0.34,-0.02,0.31,0.30,0.11,0.08
386.90,-0.73,-0.03,0.37,0.37,0.10,0.05
404.99,-1.20,-0.02,0.34,0.34,0.08,0.05
422.52,-1.59,-0.02,0.36,0.36,0.09,0.06
441.17,-1.97,-0.02,0.29,0.29,0.09,0.06
458.57,-2.36,-0.02,0.40,0.40,0.08,0.05
473.57,-2.71,-0.03,0.44,0.42,0.10,0.08
489.84,-3.09,-0.03,0.29,0.30,0.09,0.07
504.57,-3.45,-0.02,0.29,0.31,0.08,0.08
520.13,-3.83,-0.03,0.29,0.29,0.10,0.12
535.42,-4.24,-0.03,0.29,0.28,0.06,0.06
550.85,-4.68,-0.03,0.33,0.33,0.06,0.08
567.39,-5.16,-0.03,0.38,0.36,0.07,0.09
585.62,-5.69,-0.03,0.39,0.39,0.07,0.11
601.19,-6.14,-0.03,0.35,0.34,0.07,0.12
616.61,-6.63,-0.03,0.36,0.36,0.05,0.10
632.32,-7.17,-0.04,0.40,0.39,0.05,0.09
648.44,-7.80,-0.04,0.36,0.34,0.05,0.10
663.44,-8.40,-0.05,0.33,0.34,0.03,0.06
678.71,-9.08,-0.04,0.34,0.36,0.06,0.12
694.69,-9.79,-0.05,0.43,0.43,0.05,0.06
709.82,-10.52,-0.05,0.43,0.41,0.07,0.09
725.38,-11.30,-0.05,0.43,0.43,0.06,0.08
740.51,-12.08,-0.05,0.41,0.41,0.03,0.06
756.62,-12.94,-0.05,0.44,0.44,0.02,0.08
774.55,-13.92,-0.05,0.33,0.34,0.02,0.09
790.24,-14.77,-0.05,0.30,0.32,0.01,0.09
806.76,-15.71,-0.06,0.31,0.28,0.03,0.12
822.87,-16.71,-0.06,0.28,0.28,0.03,0.11
838.40,-17.74,-0.07,0.30,0.30,0.01,0.11
853.94,-18.83,-0.07,0.28,0.28,0.03,0.15
869.05,-19.89,-0.07,0.26,0.24,0.03,0.13
886.96,-21.17,-0.07,0.40,0.38,0.05,0.13
904.73,-22.48,-0.07,0.34,0.34,0.06,0.14
922.78,-23.79,-0.08,0.27,0.25,0.04,0.13
940.40,-25.15,-0.08,0.33,0.34,0.06,0.15
958.45,-26.55,-0.07,0.29,0.29,0.05,0.13
975.51,-27.85,-0.07,0.35,0.37,0.07,0.14
992.86,-29.14,-0.07,0.34,0.34,0.06,0.13
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
