yaw
0.00
1.35
1.35
1.35
1.38
1.38
1.38
1.41
1.41
1.41
1.43
1.43
1.43
1.44
1.44
1.44
1.44
1.45
1.45
1.45
1.47
1.47
1.47
1.50
1.50
1.50
1.54
1.54
1.54
1.57
1.57
1.57
1.57
1.60
1.60
1.60
1.64
1.64
1.64
1.67
1.67
1.67
1.70
1.70
1.70
1.73
1.73
1.73
1.73
1.77
1.77
1.77
1.82
1.82
1.82
1.86
1.86
1.86
1.90
1.90
1.90
1.95
1.95
1.95
1.95
1.99
1.99
1.99
2.04
2.04
2.04
2.08
2.08
2.08
2.12
2.12
2.12
2.12
2.16
2.16
2.16
2.20
2.20
2.20
2.24
2.24
2.24
2.28
2.28
2.28
2.33
2.33
2.33
2.33
2.37
2.37
2.37
2.41
2.41
2.41
2.43
2.43
2.43
2.46
2.46
2.46
2.46
2.48
2.48
2.48
2.48
2.48
2.48
2.58
2.58
2.58
2.79
2.79
2.79
3.30
3.30
3.30
3.30
3.91
3.91
3.91
4.30
4.30
4.30
4.47
4.47
4.47
4.55
4.55
4.55
4.62
4.62
4.62
4.62
4.73
4.73
4.73
4.83
4.83
4.83
4.93
4.93
4.93
5.04
5.04
5.04
5.16
5.16
5.16
5.16
5.28
5.28
5.28
5.37
5.37
5.37
5.39
5.39
5.39
5.31
5.31
5.31
5.21
5.21
5.21
5.21
5.14
5.14
5.14
5.06
5.06
5.06
5.00
5.00
5.00
4.99
4.99
4.99
4.92
4.92
4.92
4.92
4.76
4.76
4.76
4.62
4.62
4.62
4.51
4.51
4.51
4.47
4.47
4.47
4.44
4.44
4.44
4.44
4.51
4.51
4.51
4.50
4.50
4.50
4.36
4.36
4.36
4.20
4.20
4.20
4.20
4.12
4.12
4.12
4.05
4.05
4.05
4.00
4.00
4.00
3.96
3.96
3.96
3.93
3.93
3.93
3.93
3.91
3.91
3.91
3.90
3.90
3.90
3.90
3.90
3.90
3.89
3.89
3.89
3.91
3.91
3.91
3.91
3.94
3.94
