x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,-0.13,-0.01,0.14,0.14,0.31,0.10
30.44,-0.25,-0.00,0.18,0.20,0.38,0.09
45.31,-0.19,0.01,0.15,0.16,0.29,0.06
62.28,0.05,0.02,0.17,0.18,0.24,0.08
77.01,0.34,0.02,0.25,0.25,0.23,0.17
94.27,0.47,0.00,0.22,0.21,0.13,0.10
109.70,0.48,0.00,0.38,0.38,0.16,0.15
127.09,0.52,0.00,0.36,0.36,0.11,0.14
144.63,0.52,-0.00,0.34,0.33,0.12,0.13
161.89,0.46,-0.01,0.37,0.36,0.10,0.14
177.04,0.34,-0.01,0.35,0.34,0.09,0.12
192.89,0.11,-0.02,0.37,0.37,0.09,0.12
212.52,-0.29,-0.02,0.38,0.38,0.08,0.11
228.51,-0.65,-0.02,0.30,0.30,0.06,0.11
246.33,-1.03,-0.02,0.40,0.40,0.08,0.11
263.30,-1.37,-0.02,0.26,0.27,0.08,0.11
280.27,-1.63,-0.01,0.39,0.42,0.09,0.12
296.54,-1.84,-0.01,0.39,0.39,0.09,0.12
312.81,-2.01,-0.01,0.39,0.39,0.07,0.11
328.81,-2.12,-0.01,0.39,0.39,0.08,0.10
344.94,-2.18,-0.00,0.39,0.39,0.08,0.14
361.21,-2.20,0.00,0.37,0.39,0.08,0.11
379.03,-2.12,0.01,0.39,0.39,0.07,0.11
395.30,-2.00,0.01,0.28,0.28,0.09,0.09
411.86,-1.89,0.01,0.39,0.39,0.11,0.13
428.55,-1.80,0.01,0.49,0.50,0.12,0.12
443.84,-1.65,0.01,0.45,0.45,0.11,0.13
458.85,-1.48,0.01,0.26,0.26,0.09,0.11
473.58,-1.30,0.01,0.43,0.43,0.13,0.13
491.26,-1.08,0.01,0.36,0.34,0.12,0.12
506.13,-0.92,0.01,0.36,0.34,0.14,0.12
522.96,-0.81,0.01,0.33,0.33,0.15,0.11
540.78,-0.72,0.00,0.25,0.25,0.12,0.07
556.77,-0.71,0.00,0.33,0.33,0.12,0.07
572.06,-0.69,0.00,0.28,0.28,0.16,0.09
590.02,-0.76,-0.01,0.22,0.22,0.15,0.08
605.87,-0.86,-0.00,0.24,0.24,0.17,0.09
623.13,-0.93,-0.01,0.26,0.26,0.19,0.11
641.22,-1.00,-0.00,0.38,0.40,0.17,0.11
657.36,-0.95,0.01,0.18,0.19,0.16,0.09
673.77,-0.83,0.01,0.22,0.22,0.18,0.13
689.20,-0.66,0.01,0.27,0.29,0.17,0.12
706.31,-0.48,0.01,0.17,0.17,0.18,0.13
721.74,-0.29,0.02,0.20,0.22,0.18,0.13
737.31,-0.05,0.02,0.25,0.26,0.18,0.13
753.17,0.22,0.02,0.16,0.16,0.20,0.12
768.45,0.48,0.02,0.18,0.18,0.20,0.14
783.74,0.81,0.02,0.20,0.20,0.20,0.12
799.31,1.14,0.02,0.21,0.22,0.19,0.14
815.16,1.45,0.02,0.15,0.16,0.17,0.12
830.17,1.82,0.03,0.22,0.20,0.17,0.12
846.01,2.24,0.03,0.22,0.22,0.17,0.12
861.02,2.70,0.03,0.25,0.25,0.17,0.09
877.00,3.20,0.03,0.18,0.17,0.16,0.08
892.15,3.69,0.03,0.20,0.22,0.17,0.10
908.13,4.24,0.03,0.22,0.22,0.18,0.10
922.85,4.73,0.04,0.20,0.22,0.19,0.11
939.11,5.35,0.04,0.22,0.22,0.16,0.09
955.23,6.00,0.04,0.26,0.26,0.18,0.08
971.22,6.61,0.04,0.22,0.21,0.21,0.08
986.49,7.21,0.04,0.20,0.22,0.21,0.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
