x, y, theta, left_speed, right_speed, left_bump, right_bump
15.29,-0.04,0.01,0.22,0.27,0.29,0.10
32.12,0.35,0.04,0.36,0.45,0.19,0.02
48.66,1.13,0.05,0.48,0.48,0.18,0.04
66.17,1.96,0.05,0.37,0.37,0.15,0.03
81.03,2.58,0.04,0.41,0.39,0.16,0.05
101.22,3.26,0.03,0.67,0.65,0.15,0.06
121.56,3.68,0.02,0.41,0.39,0.11,0.08
137.41,3.90,0.01,0.62,0.58,0.07,0.04
152.56,4.06,0.01,0.54,0.54,0.10,0.12
167.29,4.16,0.00,0.36,0.36,0.08,0.11
185.95,4.15,-0.01,0.36,0.34,0.07,0.11
203.90,3.97,-0.01,0.38,0.36,0.07,0.13
220.88,3.65,-0.02,0.30,0.29,0.03,0.08
237.28,3.21,-0.03,0.67,0.66,0.05,0.08
252.99,2.70,-0.04,0.39,0.34,0.01,0.01
271.91,1.96,-0.04,0.29,0.30,0.07,0.09
287.61,1.41,-0.04,0.49,0.49,0.07,0.05
303.04,0.88,-0.03,0.29,0.32,0.05,0.02
318.18,0.47,-0.02,0.29,0.30,0.09,0.07
333.19,0.15,-0.02,0.30,0.30,0.08,0.04
348.48,-0.11,-0.02,0.30,0.30,0.09,0.03
364.47,-0.34,-0.01,0.28,0.29,0.08,0.04
380.74,-0.51,-0.01,0.30,0.30,0.08,0.04
396.88,-0.59,-0.00,0.30,0.32,0.08,0.04
414.13,-0.52,0.01,0.36,0.39,0.07,0.05
429.00,-0.35,0.02,0.35,0.36,0.05,0.04
444.57,-0.12,0.01,0.28,0.28,0.05,0.04
460.70,0.07,0.01,0.30,0.28,0.07,0.05
476.13,0.22,0.01,0.30,0.30,0.07,0.06
491.71,0.36,0.01,0.28,0.28,0.05,0.04
508.96,0.50,0.01,0.36,0.34,0.09,0.08
526.22,0.69,0.01,0.34,0.34,0.05,0.03
544.31,0.93,0.01,0.27,0.27,0.03,0.02
561.43,1.09,0.01,0.36,0.36,0.06,0.06
578.68,1.22,0.01,0.34,0.33,0.04,0.06
595.23,1.29,-0.00,0.31,0.30,0.04,0.06
610.81,1.31,0.00,0.22,0.23,0.02,0.05
627.36,1.47,0.02,0.22,0.23,0.01,0.09
644.75,1.93,0.03,0.28,0.28,0.02,0.11
662.84,2.38,0.02,0.21,0.19,0.03,0.10
679.25,2.56,-0.00,0.26,0.25,0.02,0.10
695.53,2.45,-0.01,0.25,0.22,0.04,0.07
710.40,2.24,-0.02,0.27,0.26,0.08,0.11
726.67,1.97,-0.02,0.20,0.17,0.08,0.07
742.38,1.69,-0.02,0.22,0.22,0.07,0.04
759.35,1.38,-0.02,0.20,0.21,0.07,0.04
774.08,1.17,-0.01,0.20,0.20,0.07,0.05
790.77,1.03,-0.01,0.22,0.22,0.10,0.07
806.06,0.98,0.00,0.24,0.24,0.10,0.07
822.20,1.04,0.01,0.16,0.16,0.11,0.08
836.93,1.11,0.00,0.17,0.17,0.09,0.06
851.94,1.19,0.01,0.22,0.20,0.09,0.06
867.79,1.30,0.01,0.26,0.26,0.13,0.10
883.22,1.42,0.01,0.20,0.22,0.11,0.07
898.37,1.56,0.01,0.20,0.22,0.09,0.04
914.92,1.76,0.02,0.26,0.27,0.11,0.08
931.62,2.05,0.02,0.20,0.19,0.07,0.04
947.60,2.38,0.02,0.38,0.38,0.08,0.07
962.89,2.60,0.01,0.20,0.20,0.07,0.04
977.62,2.74,0.01,0.26,0.26,0.09,0.06
992.78,2.85,0.01,0.13,0.12,0.07,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
