x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,0.08,0.01,0.14,0.14,0.32,0.11
31.42,0.20,0.01,0.15,0.14,0.24,0.06
47.84,0.38,0.00,0.19,0.17,0.33,0.07
62.57,0.42,-0.00,0.25,0.25,0.23,0.07
78.42,0.42,-0.00,0.28,0.26,0.21,0.10
94.55,0.36,-0.00,0.27,0.28,0.13,0.09
111.67,0.38,0.01,0.24,0.24,0.15,0.12
126.82,0.45,0.01,0.36,0.36,0.17,0.14
141.97,0.52,-0.00,0.37,0.36,0.15,0.13
157.26,0.48,-0.00,0.42,0.42,0.13,0.13
173.96,0.43,-0.01,0.31,0.30,0.09,0.12
190.79,0.28,-0.01,0.33,0.32,0.10,0.11
208.32,0.01,-0.02,0.31,0.31,0.10,0.11
226.84,-0.33,-0.02,0.33,0.33,0.08,0.12
244.93,-0.71,-0.02,0.36,0.35,0.09,0.14
263.87,-1.10,-0.02,0.35,0.35,0.10,0.14
282.38,-1.50,-0.02,0.39,0.37,0.10,0.16
300.89,-1.90,-0.02,0.37,0.37,0.10,0.12
317.59,-2.25,-0.02,0.28,0.30,0.03,0.05
333.86,-2.50,-0.01,0.28,0.31,0.10,0.13
350.27,-2.68,-0.01,0.32,0.32,0.08,0.13
366.68,-2.79,-0.01,0.28,0.28,0.08,0.13
381.83,-2.88,-0.01,0.39,0.38,0.05,0.10
397.41,-2.98,-0.01,0.43,0.41,0.07,0.13
413.54,-3.14,-0.01,0.40,0.40,0.07,0.11
429.53,-3.26,-0.01,0.45,0.46,0.07,0.13
444.96,-3.29,-0.00,0.41,0.41,0.07,0.09
459.69,-3.28,0.00,0.31,0.31,0.05,0.10
474.56,-3.23,0.00,0.42,0.42,0.03,0.07
490.84,-3.20,0.00,0.33,0.31,0.07,0.10
506.97,-3.16,-0.00,0.31,0.31,0.11,0.14
523.24,-3.11,0.01,0.26,0.26,0.06,0.07
538.81,-3.01,0.01,0.24,0.25,0.10,0.11
555.09,-2.86,0.01,0.31,0.31,0.12,0.13
571.36,-2.70,0.01,0.31,0.31,0.09,0.08
588.05,-2.50,0.01,0.25,0.25,0.12,0.11
603.90,-2.32,0.01,0.30,0.30,0.12,0.10
620.18,-2.15,0.01,0.31,0.29,0.14,0.09
635.89,-2.00,0.01,0.30,0.29,0.13,0.09
651.32,-1.85,0.01,0.22,0.22,0.14,0.09
668.72,-1.68,0.01,0.28,0.28,0.17,0.14
686.11,-1.52,0.01,0.21,0.21,0.18,0.11
701.96,-1.35,0.01,0.25,0.25,0.18,0.10
717.53,-1.13,0.02,0.17,0.17,0.18,0.11
732.96,-0.84,0.02,0.20,0.20,0.16,0.09
749.51,-0.42,0.03,0.20,0.20,0.16,0.11
764.80,-0.02,0.03,0.24,0.24,0.18,0.13
781.20,0.40,0.02,0.22,0.24,0.16,0.11
797.61,0.76,0.02,0.25,0.24,0.16,0.11
812.62,1.03,0.02,0.17,0.17,0.17,0.12
829.17,1.30,0.02,0.22,0.21,0.18,0.13
845.45,1.53,0.01,0.26,0.24,0.14,0.07
861.02,1.67,0.01,0.19,0.19,0.17,0.10
876.31,1.79,0.01,0.22,0.22,0.17,0.07
892.44,1.91,0.01,0.20,0.20,0.18,0.08
909.14,2.02,0.01,0.18,0.17,0.17,0.07
925.97,2.16,0.01,0.16,0.16,0.16,0.09
942.52,2.36,0.02,0.16,0.16,0.19,0.08
958.65,2.67,0.02,0.16,0.16,0.15,0.08
974.08,2.99,0.02,0.20,0.20,0.18,0.10
989.51,3.27,0.01,0.29,0.25,0.10,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
