x, y, theta, left_speed, right_speed, left_bump, right_bump
14.86,0.51,0.04,0.12,0.11,0.08,0.10
31.12,1.09,0.03,0.22,0.20,0.08,0.08
48.37,1.52,0.02,0.18,0.18,0.06,0.06
63.94,1.83,0.02,0.22,0.22,0.07,0.08
79.93,2.09,0.01,0.20,0.18,0.07,0.07
97.05,2.24,0.01,0.28,0.28,0.05,0.05
114.30,2.30,0.00,0.28,0.30,0.05,0.05
129.46,2.34,0.00,0.24,0.24,0.05,0.06
145.17,2.39,0.00,0.24,0.24,0.03,0.05
162.56,2.44,0.00,0.28,0.28,0.03,0.05
177.57,2.42,-0.01,0.29,0.28,0.04,0.05
193.42,2.19,-0.03,0.25,0.22,0.04,0.04
208.85,1.61,-0.04,0.35,0.33,0.03,0.02
225.80,0.82,-0.05,0.40,0.40,0.04,0.03
242.90,-0.05,-0.05,0.25,0.26,0.05,0.02
260.41,-0.90,-0.04,0.60,0.62,0.05,0.06
276.67,-1.57,-0.04,0.34,0.34,0.04,0.03
291.81,-2.20,-0.04,0.35,0.36,0.04,0.04
307.37,-2.87,-0.05,0.34,0.32,0.03,0.03
322.36,-3.53,-0.05,0.33,0.34,0.02,0.04
337.50,-4.24,-0.05,0.36,0.34,0.03,0.06
355.71,-5.10,-0.05,0.36,0.34,0.05,0.09
370.85,-5.84,-0.05,0.34,0.36,0.05,0.06
386.12,-6.59,-0.05,0.36,0.34,0.04,0.06
401.25,-7.39,-0.06,0.37,0.34,0.02,0.05
416.51,-8.30,-0.06,0.36,0.36,0.03,0.05
431.63,-9.27,-0.07,0.36,0.34,0.03,0.04
446.47,-10.32,-0.07,0.63,0.63,0.04,0.04
464.94,-11.70,-0.07,0.29,0.28,0.03,0.03
479.90,-12.82,-0.08,0.36,0.35,0.05,0.07
498.08,-14.28,-0.08,0.28,0.27,0.04,0.03
515.97,-15.83,-0.09,0.39,0.41,0.03,0.03
533.86,-17.46,-0.09,0.36,0.34,0.04,0.06
551.31,-19.11,-0.09,0.63,0.63,0.03,0.04
566.12,-20.51,-0.09,0.36,0.36,0.05,0.06
584.97,-22.30,-0.10,0.27,0.26,0.05,0.06
599.63,-23.78,-0.11,0.29,0.27,0.04,0.05
614.27,-25.37,-0.11,0.31,0.31,0.05,0.07
629.33,-27.04,-0.11,0.29,0.28,0.05,0.05
644.39,-28.73,-0.12,0.29,0.29,0.03,0.04
662.50,-30.85,-0.12,0.39,0.39,0.05,0.05
677.55,-32.60,-0.12,0.43,0.43,0.05,0.05
692.87,-34.43,-0.12,0.43,0.43,0.05,0.05
707.77,-36.27,-0.13,0.31,0.31,0.05,0.07
723.36,-38.22,-0.13,0.44,0.43,0.04,0.06
738.67,-40.19,-0.13,0.40,0.43,0.04,0.06
756.89,-42.54,-0.13,0.24,0.24,0.04,0.06
774.70,-44.91,-0.14,0.63,0.61,0.03,0.04
791.51,-47.26,-0.15,0.26,0.26,0.02,0.04
807.74,-49.67,-0.15,0.38,0.35,0.03,0.05
823.68,-52.19,-0.16,0.31,0.31,0.03,0.05
839.47,-54.72,-0.16,0.31,0.31,0.03,0.04
856.63,-57.55,-0.16,0.33,0.31,0.05,0.05
873.38,-60.35,-0.17,0.25,0.25,0.05,0.05
889.97,-63.19,-0.17,0.40,0.40,0.05,0.05
907.09,-66.26,-0.18,0.34,0.34,0.05,0.05
923.93,-69.33,-0.18,0.34,0.35,0.05,0.06
942.56,-72.76,-0.18,0.26,0.24,0.03,0.02
959.52,-75.90,-0.18,0.38,0.40,0.05,0.05
977.18,-79.17,-0.19,0.34,0.34,0.05,0.05
994.27,-82.42,-0.19,0.60,0.59,0.05,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
