yaw
0.00
0.43
0.43
0.43
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.43
0.43
0.43
0.44
0.44
0.44
0.45
0.45
0.45
0.45
0.45
0.45
0.45
0.46
0.46
0.46
0.48
0.48
0.48
0.50
0.50
0.50
0.50
0.52
0.52
0.52
0.54
0.54
0.54
0.56
0.56
0.56
0.59
0.59
0.59
0.60
0.60
0.60
0.60
0.62
0.62
0.62
0.65
0.65
0.65
0.68
0.68
0.68
0.71
0.71
0.71
0.74
0.74
0.74
0.74
0.78
0.78
0.78
0.82
0.82
0.82
0.85
0.85
0.85
0.88
0.88
0.88
0.88
0.92
0.92
0.92
0.96
0.96
0.96
1.00
1.00
1.00
1.01
1.01
1.01
1.03
1.03
1.03
1.03
1.05
1.05
1.05
1.10
1.10
1.10
1.15
1.15
1.15
1.08
1.08
1.08
1.08
0.96
0.96
0.96
0.82
0.82
0.82
0.68
0.68
0.68
0.61
0.61
0.61
0.50
0.50
0.50
0.50
0.40
0.40
0.40
0.29
0.29
0.29
0.11
0.11
0.11
-0.17
-0.17
-0.17
-0.51
-0.51
-0.51
-0.51
-0.91
-0.91
-0.91
-1.39
-1.39
-1.39
-1.87
-1.87
-1.87
-2.23
-2.23
-2.23
-2.57
-2.57
-2.57
-2.57
-2.86
-2.86
-2.86
-3.15
-3.15
-3.15
-3.37
-3.37
-3.37
-3.63
-3.63
-3.63
-3.90
-3.90
-3.90
-3.90
-4.14
-4.14
-4.14
-4.34
-4.34
-4.34
-4.45
-4.45
-4.45
-4.55
-4.55
-4.55
-4.55
-4.67
-4.67
-4.67
-4.73
-4.73
-4.73
-4.76
-4.76
-4.76
-4.79
-4.79
-4.79
-4.87
-4.87
-4.87
-4.87
-5.04
-5.04
-5.04
-4.82
-4.82
-4.82
-4.17
-4.17
-4.17
-3.56
-3.56
-3.56
-3.56
-3.00
-3.00
-3.00
-2.49
-2.49
-2.49
-2.03
-2.03
-2.03
-1.61
-1.61
-1.61
-1.23
-1.23
-1.23
-1.23
-0.92
-0.92
-0.92
-0.63
-0.63
-0.63
-0.37
-0.37
