x, y, theta, left_speed, right_speed, left_bump, right_bump
14.95,1.23,0.13,0.07,0.13,0.15,0.05
30.88,3.77,0.19,0.13,0.16,0.15,0.03
46.80,7.12,0.23,0.17,0.22,0.17,0.03
62.72,11.13,0.27,0.24,0.27,0.16,0.02
79.15,15.91,0.31,0.22,0.25,0.15,0.01
94.98,21.21,0.35,0.19,0.24,0.13,0.00
110.49,27.01,0.37,0.25,0.29,0.11,-0.00
127.12,33.78,0.41,0.20,0.27,0.10,-0.00
143.22,41.07,0.45,0.26,0.31,0.08,0.05
160.86,50.01,0.49,0.24,0.28,0.05,0.06
177.95,59.69,0.55,0.28,0.36,0.01,0.07
195.63,70.85,0.58,0.25,0.28,-0.01,0.09
212.54,82.15,0.60,0.25,0.26,-0.00,0.08
230.18,94.13,0.60,0.28,0.28,0.01,0.10
247.57,105.98,0.60,0.34,0.34,0.01,0.09
262.44,116.04,0.59,0.36,0.35,-0.01,0.07
278.21,126.53,0.58,0.26,0.26,0.01,0.08
293.28,136.30,0.57,0.28,0.26,-0.00,0.08
308.84,146.07,0.55,0.39,0.34,0.01,0.07
326.11,156.55,0.54,0.36,0.36,0.02,0.07
342.41,166.20,0.53,0.23,0.22,0.02,0.05
359.65,176.19,0.52,0.32,0.31,0.01,0.04
375.66,185.20,0.51,0.43,0.40,0.02,0.04
391.87,194.15,0.50,0.36,0.34,0.04,0.06
407.79,202.76,0.49,0.34,0.34,0.06,0.08
423.77,211.25,0.49,0.29,0.29,0.05,0.04
439.80,219.65,0.48,0.37,0.37,0.05,0.04
455.64,227.82,0.47,0.25,0.25,0.06,0.05
472.26,236.30,0.47,0.36,0.36,0.05,0.04
489.76,245.20,0.47,0.31,0.33,0.05,0.04
506.40,253.65,0.47,0.39,0.39,0.04,0.03
524.04,262.59,0.47,0.39,0.37,0.04,0.03
541.19,271.27,0.47,0.37,0.36,0.05,0.05
559.12,280.27,0.46,0.36,0.36,0.06,0.07
576.83,289.08,0.46,0.31,0.30,0.03,0.05
594.84,297.93,0.45,0.32,0.32,0.03,0.05
611.50,306.01,0.45,0.45,0.43,0.07,0.10
627.98,313.82,0.44,0.36,0.36,0.04,0.06
644.52,321.49,0.43,0.61,0.61,0.03,0.04
662.50,329.74,0.43,0.28,0.30,0.04,0.05
679.75,337.56,0.43,0.43,0.45,0.05,0.05
697.15,345.39,0.42,0.36,0.36,0.04,0.06
713.96,352.81,0.41,0.36,0.34,0.03,0.05
732.91,360.95,0.40,0.28,0.27,0.01,0.02
750.50,368.34,0.39,0.43,0.43,0.04,0.06
765.15,374.41,0.39,0.28,0.28,0.04,0.07
780.09,380.50,0.38,0.48,0.45,0.03,0.06
795.87,386.76,0.37,0.35,0.33,0.01,0.06
810.53,392.40,0.36,0.34,0.31,0.01,0.06
827.87,398.90,0.35,0.43,0.42,0.03,0.06
845.81,405.39,0.34,0.36,0.34,0.06,0.09
863.43,411.52,0.33,0.36,0.36,0.04,0.05
881.91,417.77,0.32,0.32,0.30,0.03,0.04
896.57,422.57,0.31,0.32,0.31,0.04,0.04
914.20,428.23,0.31,0.43,0.40,0.06,0.05
931.61,433.66,0.30,0.36,0.36,0.05,0.05
946.90,438.35,0.29,0.45,0.45,0.06,0.06
962.21,443.00,0.29,0.30,0.30,0.05,0.05
979.68,448.21,0.29,0.45,0.43,0.04,0.03
994.63,452.59,0.28,0.45,0.45,0.03,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
