x, y, theta, left_speed, right_speed, left_bump, right_bump
16.27,0.36,0.03,0.11,0.11,0.21,0.15
32.11,1.03,0.05,0.13,0.14,0.11,0.10
47.10,1.77,0.05,0.17,0.17,0.13,0.11
62.09,2.57,0.05,0.22,0.20,0.11,0.12
79.04,3.56,0.06,0.25,0.25,0.10,0.12
95.00,4.43,0.05,0.22,0.22,0.09,0.12
111.39,5.32,0.05,0.28,0.26,0.07,0.10
126.24,6.13,0.05,0.26,0.28,0.04,0.07
141.09,6.94,0.05,0.26,0.26,0.08,0.11
156.92,7.81,0.05,0.23,0.22,0.08,0.14
171.63,8.54,0.04,0.33,0.30,0.05,0.10
187.05,9.15,0.03,0.29,0.28,0.06,0.12
202.90,9.51,0.01,0.56,0.51,0.07,0.10
219.87,9.69,0.01,0.27,0.26,0.08,0.11
238.11,9.84,0.00,0.26,0.24,0.04,0.07
255.51,9.88,-0.00,0.41,0.38,0.06,0.10
273.46,9.83,-0.00,0.27,0.26,0.06,0.10
288.19,9.75,-0.01,0.27,0.26,0.05,0.08
304.05,9.54,-0.02,0.43,0.41,0.11,0.10
322.14,9.21,-0.02,0.34,0.34,0.10,0.16
339.95,8.78,-0.03,0.61,0.58,0.06,0.10
358.18,8.20,-0.04,0.29,0.29,0.04,0.08
373.04,7.62,-0.05,0.34,0.31,0.06,0.10
388.31,6.85,-0.05,0.27,0.26,0.07,0.10
403.72,6.01,-0.06,0.45,0.44,0.02,0.05
420.80,4.86,-0.07,0.25,0.24,0.06,0.13
438.43,3.57,-0.08,0.31,0.33,0.05,0.06
454.50,2.25,-0.09,0.33,0.30,0.10,0.13
470.85,0.74,-0.10,0.23,0.23,0.06,0.10
487.04,-0.91,-0.11,0.27,0.25,0.10,0.13
502.92,-2.76,-0.12,0.31,0.31,0.10,0.14
518.79,-4.76,-0.13,0.58,0.56,0.08,0.12
536.17,-7.08,-0.14,0.29,0.29,0.06,0.12
552.98,-9.49,-0.15,0.38,0.38,0.05,0.10
569.20,-11.98,-0.16,0.31,0.31,0.07,0.12
585.39,-14.67,-0.17,0.61,0.56,0.04,0.10
603.05,-17.90,-0.19,0.27,0.26,0.10,0.13
618.75,-20.95,-0.20,0.35,0.35,0.12,0.17
634.55,-24.21,-0.21,0.31,0.29,0.07,0.12
650.86,-27.78,-0.23,0.58,0.53,0.08,0.13
667.38,-31.68,-0.24,0.27,0.25,0.13,0.21
685.32,-36.28,-0.26,0.28,0.24,0.08,0.11
702.08,-40.93,-0.28,0.41,0.38,0.07,0.10
719.59,-46.05,-0.29,0.28,0.25,0.07,0.10
737.02,-51.40,-0.31,0.36,0.35,0.08,0.09
755.59,-57.34,-0.32,0.36,0.34,0.10,0.11
770.78,-62.37,-0.33,0.36,0.34,0.11,0.10
788.82,-68.57,-0.34,0.32,0.31,0.10,0.10
806.54,-74.85,-0.35,0.43,0.43,0.12,0.13
823.54,-81.06,-0.35,0.39,0.37,0.12,0.10
840.90,-87.49,-0.36,0.36,0.34,0.13,0.11
858.35,-94.12,-0.37,0.31,0.29,0.13,0.13
874.56,-100.41,-0.37,0.39,0.36,0.12,0.12
893.73,-108.03,-0.38,0.32,0.32,0.10,0.10
911.29,-115.12,-0.39,0.31,0.31,0.13,0.14
927.64,-121.83,-0.39,0.38,0.38,0.09,0.09
943.70,-128.52,-0.40,0.32,0.31,0.12,0.10
960.45,-135.73,-0.41,0.36,0.34,0.21,0.12
977.88,-143.49,-0.43,0.34,0.33,0.31,0.05
993.22,-150.43,-0.42,0.25,0.27,0.31,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
