x, y, theta, left_speed, right_speed, left_bump, right_bump
15.83,0.89,0.07,0.12,0.12,0.13,0.10
30.51,2.02,0.08,0.17,0.17,0.09,0.06
45.48,3.20,0.08,0.20,0.22,0.09,0.06
60.15,4.45,0.09,0.20,0.20,0.08,0.05
75.51,5.93,0.10,0.25,0.25,0.09,0.08
92.82,7.72,0.11,0.24,0.24,0.07,0.06
109.97,9.58,0.11,0.28,0.28,0.04,0.04
125.17,11.27,0.12,0.28,0.30,0.05,0.05
140.62,13.19,0.13,0.25,0.27,0.03,0.09
156.60,15.40,0.14,0.32,0.33,0.03,0.08
173.00,17.72,0.14,0.24,0.22,0.04,0.09
190.24,20.02,0.13,0.34,0.31,0.03,0.07
206.10,22.05,0.12,0.29,0.27,0.01,0.04
221.84,23.92,0.11,0.48,0.47,0.01,0.06
237.04,25.61,0.10,0.46,0.43,0.01,0.05
254.21,27.34,0.09,0.36,0.34,0.01,0.06
269.58,28.76,0.09,0.34,0.32,0.03,0.07
285.65,30.10,0.08,0.34,0.32,0.01,0.05
301.88,31.28,0.06,0.34,0.34,0.01,0.06
317.99,32.26,0.05,0.35,0.32,0.03,0.06
332.98,33.04,0.05,0.55,0.51,0.03,0.06
349.38,33.70,0.04,0.51,0.48,0.02,0.05
365.78,34.21,0.03,0.44,0.40,0.04,0.08
382.19,34.55,0.01,0.55,0.51,0.03,0.05
398.61,34.67,0.00,0.51,0.48,0.02,0.04
414.32,34.59,-0.01,0.32,0.30,0.04,0.07
430.03,34.34,-0.02,0.28,0.26,0.02,0.04
447.84,33.93,-0.03,0.27,0.26,0.03,0.05
463.97,33.36,-0.04,0.31,0.30,0.05,0.06
481.63,32.60,-0.05,0.24,0.23,0.05,0.03
498.29,31.66,-0.06,0.27,0.27,0.07,0.05
515.51,30.52,-0.07,0.34,0.33,0.07,0.06
533.14,29.25,-0.07,0.60,0.62,0.05,0.03
551.89,27.87,-0.07,0.26,0.26,0.05,0.03
566.72,26.81,-0.07,0.26,0.28,0.07,0.04
584.64,25.55,-0.07,0.41,0.41,0.06,0.05
602.55,24.28,-0.07,0.36,0.34,0.05,0.04
617.24,23.21,-0.07,0.27,0.26,0.06,0.05
634.58,21.90,-0.07,0.33,0.33,0.06,0.05
651.37,20.63,-0.07,0.36,0.34,0.05,0.05
666.34,19.56,-0.07,0.32,0.34,0.06,0.05
681.88,18.46,-0.07,0.36,0.39,0.06,0.06
697.69,17.39,-0.07,0.39,0.39,0.05,0.05
712.81,16.33,-0.07,0.26,0.27,0.04,0.05
728.34,15.26,-0.07,0.36,0.36,0.06,0.08
744.30,14.18,-0.07,0.37,0.37,0.06,0.07
759.28,13.19,-0.06,0.26,0.26,0.05,0.08
774.68,12.19,-0.06,0.37,0.36,0.04,0.10
790.22,11.16,-0.07,0.40,0.39,0.04,0.11
805.75,10.06,-0.08,0.35,0.32,0.03,0.10
820.57,8.85,-0.09,0.36,0.31,0.03,0.09
835.52,7.46,-0.10,0.36,0.34,0.02,0.08
850.17,5.97,-0.10,0.32,0.32,0.04,0.09
865.09,4.35,-0.11,0.36,0.36,0.04,0.10
880.28,2.57,-0.12,0.36,0.36,0.05,0.09
895.32,0.70,-0.13,0.34,0.34,0.04,0.09
910.47,-1.36,-0.14,0.36,0.34,0.05,0.08
925.19,-3.45,-0.15,0.37,0.36,0.04,0.07
942.81,-6.12,-0.15,0.36,0.33,0.04,0.07
957.49,-8.46,-0.16,0.28,0.26,0.03,0.05
972.44,-10.92,-0.17,0.28,0.28,0.03,0.05
990.14,-13.99,-0.18,0.43,0.40,0.06,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
