x, y, theta, left_speed, right_speed, left_bump, right_bump
14.85,0.60,0.07,0.09,0.10,0.15,0.15
29.82,1.70,0.07,0.12,0.14,0.07,0.11
46.19,2.92,0.07,0.20,0.20,0.06,0.09
62.70,4.08,0.06,0.23,0.22,0.07,0.10
78.11,5.02,0.06,0.24,0.24,0.07,0.08
94.49,5.94,0.05,0.26,0.27,0.07,0.08
112.29,6.80,0.05,0.24,0.24,0.08,0.14
127.00,7.52,0.05,0.36,0.34,0.03,0.07
141.72,8.16,0.04,0.26,0.26,0.03,0.03
156.58,8.69,0.03,0.28,0.28,0.06,0.08
172.43,9.15,0.02,0.25,0.23,0.08,0.07
187.15,9.44,0.01,0.35,0.33,0.07,0.07
202.16,9.58,0.00,0.31,0.28,0.07,0.08
217.46,9.64,0.01,0.31,0.31,0.06,0.11
234.57,9.66,-0.01,0.29,0.27,0.04,0.08
252.67,9.53,-0.01,0.29,0.29,0.03,0.10
270.48,9.28,-0.02,0.31,0.31,0.02,0.06
288.29,8.85,-0.03,0.26,0.23,0.02,0.03
305.26,8.23,-0.05,0.63,0.58,0.08,0.08
320.53,7.48,-0.05,0.26,0.25,0.05,0.08
337.75,6.43,-0.07,0.34,0.33,0.06,0.08
356.64,5.02,-0.08,0.47,0.47,0.07,0.08
371.46,3.77,-0.09,0.26,0.26,0.04,0.04
389.61,2.07,-0.10,0.30,0.28,0.07,0.05
404.27,0.57,-0.10,0.26,0.28,0.05,0.06
421.70,-1.33,-0.11,0.26,0.25,0.05,0.04
437.17,-3.10,-0.12,0.33,0.30,0.12,0.07
454.44,-5.18,-0.12,0.24,0.24,0.08,0.04
470.31,-7.15,-0.12,0.38,0.38,0.08,0.04
486.88,-9.23,-0.13,0.31,0.33,0.08,0.07
503.45,-11.29,-0.12,0.31,0.33,0.07,0.05
521.13,-13.43,-0.12,0.24,0.26,0.08,0.06
538.41,-15.43,-0.11,0.43,0.43,0.07,0.06
555.83,-17.44,-0.12,0.34,0.34,0.05,0.05
572.98,-19.39,-0.11,0.33,0.33,0.07,0.06
591.80,-21.54,-0.12,0.26,0.25,0.06,0.05
609.22,-23.55,-0.11,0.43,0.43,0.07,0.06
623.85,-25.21,-0.11,0.43,0.43,0.07,0.05
641.70,-27.18,-0.11,0.34,0.34,0.05,0.04
659.13,-29.09,-0.11,0.35,0.35,0.08,0.07
673.92,-30.67,-0.11,0.35,0.35,0.08,0.07
692.89,-32.70,-0.11,0.26,0.26,0.04,0.04
707.68,-34.26,-0.11,0.26,0.28,0.04,0.06
722.47,-35.84,-0.11,0.28,0.29,0.07,0.08
737.67,-37.45,-0.10,0.26,0.28,0.06,0.07
752.74,-39.03,-0.10,0.28,0.28,0.05,0.07
770.74,-40.91,-0.10,0.40,0.41,0.05,0.04
785.82,-42.39,-0.10,0.45,0.43,0.05,0.04
801.03,-43.92,-0.10,0.45,0.45,0.08,0.07
816.11,-45.39,-0.10,0.45,0.45,0.05,0.04
831.06,-46.81,-0.09,0.43,0.43,0.05,0.06
846.42,-48.29,-0.09,0.45,0.45,0.09,0.07
864.57,-50.00,-0.09,0.25,0.26,0.07,0.06
881.06,-51.56,-0.09,0.43,0.41,0.01,0.03
898.37,-53.25,-0.10,0.25,0.23,0.05,0.04
915.68,-54.95,-0.10,0.34,0.31,0.03,0.03
932.99,-56.68,-0.10,0.29,0.27,0.06,0.07
949.61,-58.30,-0.10,0.35,0.35,0.04,0.05
966.92,-59.98,-0.10,0.31,0.34,0.04,0.05
984.37,-61.71,-0.11,0.32,0.31,0.01,0.03
999.02,-63.29,-0.12,0.38,0.34,0.04,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
