x, y, theta, left_speed, right_speed, left_bump, right_bump
14.72,0.48,0.05,0.15,0.15,0.11,0.08
29.43,1.34,0.07,0.19,0.22,0.10,0.08
44.11,2.50,0.09,0.20,0.20,0.06,0.06
60.04,3.93,0.09,0.17,0.17,0.06,0.08
75.12,5.35,0.09,0.24,0.22,0.07,0.10
91.04,6.89,0.09,0.33,0.32,0.05,0.08
106.27,8.28,0.09,0.36,0.36,0.07,0.08
120.94,9.58,0.09,0.28,0.28,0.04,0.06
136.74,10.95,0.08,0.28,0.28,0.03,0.06
152.67,12.30,0.08,0.31,0.28,0.05,0.08
168.62,13.50,0.07,0.31,0.33,0.03,0.05
186.82,14.72,0.06,0.28,0.28,0.03,0.08
206.14,15.92,0.06,0.33,0.32,0.03,0.06
221.13,16.73,0.05,0.51,0.48,0.03,0.06
238.65,17.56,0.05,0.42,0.39,0.02,0.05
256.73,18.30,0.04,0.34,0.34,0.02,0.06
274.96,18.81,0.02,0.61,0.59,0.01,0.04
289.82,19.13,0.02,0.36,0.34,0.03,0.06
305.11,19.32,0.01,0.39,0.34,0.03,0.05
319.99,19.37,0.00,0.63,0.61,0.05,0.06
335.14,19.33,-0.01,0.36,0.34,0.05,0.06
350.43,19.19,-0.02,0.39,0.36,0.04,0.06
365.29,18.91,-0.02,0.36,0.34,0.04,0.06
380.44,18.53,-0.03,0.36,0.34,0.05,0.08
395.87,18.05,-0.04,0.36,0.36,0.05,0.06
410.73,17.50,-0.04,0.22,0.22,0.05,0.06
426.14,16.85,-0.05,0.37,0.36,0.04,0.05
441.14,16.13,-0.05,0.36,0.34,0.04,0.04
455.85,15.31,-0.06,0.36,0.36,0.05,0.04
471.10,14.31,-0.07,0.36,0.36,0.06,0.06
486.21,13.19,-0.08,0.36,0.34,0.05,0.04
501.04,12.01,-0.08,0.37,0.36,0.05,0.05
515.99,10.73,-0.09,0.36,0.36,0.06,0.09
530.66,9.40,-0.09,0.34,0.34,0.04,0.05
545.33,8.01,-0.10,0.56,0.56,0.03,0.05
559.98,6.47,-0.11,0.36,0.34,0.05,0.08
575.03,4.75,-0.12,0.36,0.36,0.04,0.08
589.65,2.97,-0.13,0.36,0.36,0.04,0.06
604.68,1.02,-0.13,0.24,0.23,0.03,0.05
619.83,-1.05,-0.14,0.36,0.36,0.03,0.05
638.84,-3.86,-0.15,0.32,0.30,0.05,0.11
653.95,-6.22,-0.16,0.32,0.30,0.03,0.05
669.45,-8.82,-0.17,0.32,0.29,0.05,0.06
687.39,-12.08,-0.19,0.39,0.37,0.05,0.08
702.27,-14.92,-0.19,0.39,0.39,0.06,0.07
717.27,-17.92,-0.20,0.45,0.44,0.05,0.08
734.97,-21.66,-0.21,0.25,0.25,0.05,0.06
750.04,-24.99,-0.23,0.37,0.34,0.05,0.08
768.06,-29.24,-0.24,0.63,0.59,0.04,0.07
783.04,-32.95,-0.25,0.37,0.36,0.05,0.07
798.12,-36.86,-0.26,0.25,0.23,0.05,0.07
814.51,-41.25,-0.26,0.37,0.36,0.06,0.08
829.26,-45.30,-0.27,0.26,0.24,0.07,0.09
844.65,-49.66,-0.28,0.37,0.39,0.06,0.08
859.60,-54.02,-0.29,0.39,0.36,0.05,0.05
874.90,-58.67,-0.30,0.39,0.36,0.06,0.06
889.76,-63.32,-0.31,0.37,0.36,0.06,0.06
905.67,-68.36,-0.31,0.50,0.50,0.07,0.07
923.84,-74.19,-0.32,0.37,0.36,0.08,0.08
938.77,-79.08,-0.32,0.39,0.35,0.06,0.06
954.86,-84.50,-0.33,0.45,0.43,0.07,0.07
969.84,-89.70,-0.34,0.40,0.39,0.07,0.08
985.98,-95.37,-0.34,0.31,0.31,0.07,0.08
1001.05,-100.73,-0.34,0.38,0.38,0.07,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00
