yaw
0.00
0.24
0.24
0.24
0.25
0.25
0.25
0.27
0.27
0.27
0.28
0.28
0.28
0.30
0.30
0.30
0.30
0.32
0.32
0.32
0.33
0.33
0.33
0.35
0.35
0.35
0.38
0.38
0.38
0.41
0.41
0.41
0.41
0.44
0.44
0.44
0.46
0.46
0.46
0.48
0.48
0.48
0.51
0.51
0.51
0.55
0.55
0.55
0.55
0.58
0.58
0.58
0.61
0.61
0.61
0.64
0.64
0.64
0.66
0.66
0.66
0.69
0.69
0.69
0.69
0.71
0.71
0.71
0.74
0.74
0.74
0.76
0.76
0.76
0.79
0.79
0.79
0.79
0.83
0.83
0.83
0.85
0.85
0.85
0.87
0.87
0.87
0.89
0.89
0.89
0.92
0.92
0.92
0.92
0.95
0.95
0.95
0.97
0.97
0.97
1.02
1.02
1.02
1.06
1.06
1.06
1.06
1.11
1.11
1.11
1.16
1.16
1.16
1.21
1.21
1.21
1.25
1.25
1.25
1.28
1.28
1.28
1.29
1.29
1.29
1.29
1.36
1.36
1.36
1.36
1.36
1.36
1.26
1.26
1.26
1.11
1.11
1.11
1.11
0.96
0.96
0.96
0.75
0.75
0.75
0.46
0.46
0.46
0.19
0.19
0.19
-0.15
-0.15
-0.15
-0.15
-0.54
-0.54
-0.54
-1.00
-1.00
-1.00
-1.54
-1.54
-1.54
-1.97
-1.97
-1.97
-2.29
-2.29
-2.29
-2.29
-2.55
-2.55
-2.55
-2.84
-2.84
-2.84
-3.15
-3.15
-3.15
-3.45
-3.45
-3.45
-3.77
-3.77
-3.77
-3.77
-4.13
-4.13
-4.13
-4.63
-4.63
-4.63
-5.28
-5.28
-5.28
-6.01
-6.01
-6.01
-6.01
-6.74
-6.74
-6.74
-7.50
-7.50
-7.50
-8.21
-8.21
-8.21
-8.87
-8.87
-8.87
-9.46
-9.46
-9.46
-9.46
-9.78
-9.78
-9.78
-9.40
-9.40
-9.40
-8.32
-8.32
-8.32
-7.31
-7.31
-7.31
-7.31
-6.39
-6.39
-6.39
-5.56
-5.56
-5.56
-4.81
-4.81
-4.81
-4.13
-4.13
-4.13
-3.57
-3.57
-3.57
-3.57
-3.07
-3.07
-3.07
-2.61
-2.61
