yaw
0.00
0.35
0.35
0.35
0.38
0.38
0.38
0.40
0.40
0.40
0.42
0.42
0.42
0.43
0.43
0.43
0.43
0.44
0.44
0.44
0.45
0.45
0.45
0.47
0.47
0.47
0.48
0.48
0.48
0.49
0.49
0.49
0.49
0.50
0.50
0.50
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.52
0.52
0.52
0.52
0.52
0.52
0.52
0.53
0.53
0.53
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.55
0.55
0.55
0.56
0.56
0.56
0.57
0.57
0.57
0.58
0.58
0.58
0.58
0.58
0.58
0.58
0.62
0.62
0.62
0.65
0.65
0.65
0.67
0.67
0.67
0.67
0.70
0.70
0.70
0.72
0.72
0.72
0.73
0.73
0.73
0.75
0.75
0.75
0.76
0.76
0.76
0.76
0.78
0.78
0.78
0.79
0.79
0.79
0.84
0.84
0.84
0.90
0.90
0.90
1.03
1.03
1.03
1.03
1.37
1.37
1.37
1.88
1.88
1.88
2.52
2.52
2.52
3.12
3.12
3.12
3.12
3.64
3.64
3.64
4.06
4.06
4.06
4.38
4.38
4.38
4.61
4.61
4.61
4.81
4.81
4.81
4.81
4.93
4.93
4.93
5.04
5.04
5.04
5.07
5.07
5.07
4.99
4.99
4.99
4.95
4.95
4.95
4.95
4.87
4.87
4.87
4.68
4.68
4.68
4.36
4.36
4.36
3.97
3.97
3.97
3.47
3.47
3.47
3.47
2.97
2.97
2.97
2.43
2.43
2.43
1.85
1.85
1.85
1.26
1.26
1.26
1.26
0.58
0.58
0.58
-0.12
-0.12
-0.12
-0.81
-0.81
-0.81
-1.47
-1.47
-1.47
-2.10
-2.10
-2.10
-2.10
-2.67
-2.67
-2.67
-3.25
-3.25
-3.25
-3.98
-3.98
-3.98
-4.83
-4.83
-4.83
-4.83
-5.57
-5.57
-5.57
-6.25
-6.25
-6.25
-6.86
-6.86
-6.86
-7.41
-7.41
-7.41
-7.91
-7.91
-7.91
-7.91
-8.30
-8.30
-8.30
-8.65
-8.65
-8.65
-8.97
-8.97
