x, y, theta, left_speed, right_speed, left_bump, right_bump
14.86,0.51,0.04,0.11,0.11,0.18,0.13
30.84,1.22,0.05,0.14,0.15,0.11,0.09
46.94,2.18,0.07,0.20,0.20,0.16,0.09
64.58,3.41,0.07,0.18,0.19,0.15,0.07
79.68,4.61,0.09,0.23,0.25,0.12,0.06
96.44,6.21,0.11,0.22,0.22,0.13,0.09
113.03,8.07,0.12,0.27,0.28,0.12,0.08
130.86,10.20,0.12,0.23,0.21,0.10,0.05
145.76,12.00,0.13,0.30,0.33,0.12,0.10
161.18,14.18,0.15,0.20,0.23,0.07,0.06
176.95,16.85,0.19,0.28,0.31,0.03,0.07
193.32,20.10,0.21,0.25,0.27,0.03,0.14
209.23,23.53,0.22,0.22,0.23,0.02,0.11
225.40,27.07,0.21,0.33,0.33,0.02,0.10
240.09,30.18,0.21,0.29,0.26,0.01,0.12
257.27,33.69,0.20,0.34,0.34,0.03,0.14
274.62,37.05,0.18,0.36,0.33,0.01,0.10
293.39,40.47,0.17,0.28,0.26,0.04,0.12
310.96,43.43,0.16,0.41,0.40,0.07,0.18
328.56,46.22,0.15,0.36,0.34,0.05,0.14
345.76,48.79,0.14,0.63,0.58,0.06,0.15
363.97,51.27,0.13,0.26,0.24,0.04,0.13
381.79,53.50,0.12,0.43,0.40,0.04,0.10
399.08,55.42,0.10,0.25,0.25,0.05,0.10
415.83,57.10,0.09,0.33,0.30,0.02,0.06
433.44,58.63,0.08,0.28,0.25,0.06,0.11
450.79,59.93,0.06,0.26,0.24,0.08,0.11
468.43,60.96,0.05,0.36,0.34,0.10,0.14
483.57,61.66,0.04,0.43,0.40,0.09,0.10
500.81,62.28,0.03,0.34,0.33,0.09,0.10
517.78,62.71,0.02,0.34,0.33,0.08,0.09
536.58,63.04,0.01,0.28,0.28,0.10,0.10
553.83,63.21,0.00,0.30,0.29,0.10,0.09
568.56,63.23,0.00,0.37,0.37,0.10,0.08
583.43,63.21,-0.01,0.37,0.39,0.09,0.12
598.16,63.11,-0.01,0.40,0.42,0.10,0.07
613.17,62.94,-0.01,0.43,0.41,0.10,0.08
628.18,62.71,-0.02,0.37,0.35,0.11,0.07
646.28,62.39,-0.02,0.32,0.34,0.15,0.09
661.14,62.10,-0.02,0.36,0.36,0.15,0.10
676.15,61.77,-0.02,0.35,0.35,0.12,0.08
692.84,61.41,-0.02,0.43,0.45,0.12,0.07
707.85,61.13,-0.02,0.29,0.31,0.12,0.08
723.14,60.86,-0.01,0.28,0.29,0.13,0.09
738.43,60.67,-0.01,0.31,0.31,0.15,0.09
754.56,60.55,-0.01,0.44,0.46,0.14,0.10
770.84,60.50,0.00,0.44,0.46,0.12,0.08
786.83,60.54,0.01,0.33,0.34,0.10,0.07
803.24,60.66,0.01,0.31,0.32,0.18,0.12
819.37,60.87,0.02,0.31,0.30,0.10,0.07
835.78,61.24,0.03,0.34,0.36,0.15,0.10
852.47,61.76,0.04,0.45,0.46,0.18,0.12
869.01,62.47,0.05,0.43,0.44,0.15,0.07
885.54,63.34,0.06,0.31,0.32,0.11,0.07
901.36,64.35,0.07,0.39,0.44,0.15,0.09
919.26,65.73,0.09,0.31,0.33,0.13,0.09
935.05,67.21,0.10,0.30,0.32,0.16,0.10
951.08,68.98,0.12,0.28,0.30,0.15,0.10
967.23,70.99,0.13,0.28,0.29,0.11,0.10
982.38,73.10,0.15,0.28,0.32,0.12,0.10
998.18,75.54,0.16,0.32,0.33,0.10,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
