x, y, theta, left_speed, right_speed, left_bump, right_bump
15.14,0.48,0.03,0.16,0.16,0.13,0.16
30.43,0.86,0.02,0.20,0.19,0.09,0.10
46.70,0.97,-0.00,0.20,0.19,0.09,0.09
62.83,0.79,-0.02,0.27,0.24,0.12,0.13
79.24,0.37,-0.04,0.22,0.19,0.09,0.08
94.10,-0.24,-0.05,0.25,0.23,0.10,0.08
110.63,-1.09,-0.05,0.22,0.22,0.09,0.08
128.00,-2.15,-0.06,0.26,0.28,0.10,0.11
145.64,-3.23,-0.06,0.24,0.24,0.08,0.07
160.34,-4.14,-0.06,0.30,0.28,0.09,0.07
175.04,-5.12,-0.07,0.28,0.26,0.09,0.08
190.57,-6.28,-0.08,0.31,0.29,0.06,0.06
208.04,-7.77,-0.09,0.46,0.44,0.11,0.07
223.69,-9.13,-0.09,0.36,0.37,0.10,0.08
240.19,-10.50,-0.08,0.31,0.31,0.10,0.09
256.83,-11.85,-0.08,0.56,0.58,0.09,0.08
274.74,-13.22,-0.07,0.29,0.29,0.11,0.13
289.71,-14.28,-0.07,0.36,0.34,0.06,0.08
308.18,-15.56,-0.07,0.27,0.28,0.08,0.08
323.02,-16.57,-0.07,0.28,0.28,0.09,0.12
340.94,-17.78,-0.07,0.38,0.39,0.05,0.08
358.99,-18.98,-0.06,0.36,0.34,0.05,0.13
376.63,-20.20,-0.07,0.34,0.36,0.06,0.10
391.46,-21.30,-0.08,0.51,0.48,0.05,0.08
409.22,-22.74,-0.09,0.37,0.37,0.05,0.07
426.54,-24.31,-0.09,0.31,0.31,0.07,0.08
444.56,-26.01,-0.10,0.34,0.34,0.07,0.13
463.26,-27.90,-0.10,0.29,0.29,0.08,0.07
480.70,-29.74,-0.11,0.37,0.37,0.07,0.06
498.55,-31.72,-0.11,0.36,0.34,0.09,0.10
515.83,-33.69,-0.11,0.34,0.34,0.08,0.08
534.37,-35.81,-0.12,0.29,0.29,0.10,0.11
551.64,-37.85,-0.12,0.40,0.40,0.09,0.10
567.39,-39.69,-0.12,0.29,0.29,0.10,0.10
582.16,-41.45,-0.12,0.29,0.29,0.10,0.11
596.92,-43.23,-0.12,0.33,0.31,0.10,0.10
611.96,-45.07,-0.12,0.29,0.29,0.10,0.11
627.13,-46.95,-0.12,0.27,0.29,0.10,0.13
645.10,-49.13,-0.12,0.39,0.40,0.08,0.09
660.14,-50.98,-0.13,0.29,0.29,0.09,0.10
677.95,-53.23,-0.13,0.26,0.26,0.09,0.10
694.93,-55.41,-0.13,0.34,0.34,0.07,0.09
712.44,-57.79,-0.14,0.27,0.25,0.10,0.18
728.84,-60.07,-0.14,0.38,0.35,0.05,0.09
746.07,-62.50,-0.15,0.34,0.31,0.07,0.13
762.71,-65.00,-0.15,0.31,0.31,0.10,0.13
780.03,-67.77,-0.17,0.27,0.25,0.10,0.11
796.90,-70.66,-0.17,0.38,0.40,0.12,0.13
813.20,-73.54,-0.18,0.34,0.31,0.09,0.10
830.17,-76.65,-0.18,0.29,0.31,0.10,0.11
847.14,-79.82,-0.19,0.27,0.26,0.14,0.12
863.81,-83.01,-0.19,0.38,0.38,0.12,0.10
881.02,-86.38,-0.19,0.37,0.37,0.12,0.12
898.90,-89.94,-0.20,0.34,0.36,0.13,0.13
916.78,-93.57,-0.20,0.27,0.27,0.10,0.11
933.96,-97.07,-0.20,0.38,0.38,0.10,0.09
951.68,-100.74,-0.21,0.26,0.25,0.09,0.09
969.12,-104.41,-0.21,0.34,0.34,0.13,0.10
987.36,-108.31,-0.21,0.28,0.28,0.08,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
