x, y, theta, left_speed, right_speed, left_bump, right_bump
16.41,0.02,0.00,0.29,0.29,0.16,0.06
33.25,0.05,0.00,0.52,0.53,0.18,0.10
48.26,0.15,0.01,0.42,0.44,0.17,0.08
64.25,0.33,0.01,0.47,0.47,0.16,0.06
79.82,0.49,0.01,0.42,0.42,0.16,0.06
98.90,0.60,0.00,0.37,0.37,0.16,0.06
118.54,0.60,-0.00,0.49,0.47,0.16,0.05
136.50,0.54,-0.00,0.54,0.54,0.21,0.08
153.75,0.49,0.00,0.44,0.46,0.23,0.08
168.90,0.49,0.00,0.52,0.54,0.16,0.02
188.40,0.49,-0.00,0.26,0.26,0.07,0.00
204.96,0.44,-0.01,0.47,0.47,0.15,0.00
221.93,0.31,-0.01,0.66,0.66,0.06,-0.00
241.71,0.18,-0.01,0.50,0.50,0.17,-0.00
259.81,0.04,0.00,0.42,0.43,0.10,-0.00
281.13,0.12,0.01,0.54,0.56,0.17,0.00
298.81,0.37,0.02,0.61,0.63,0.13,0.00
319.15,0.76,0.02,0.60,0.58,0.09,0.00
342.15,1.05,0.01,0.61,0.61,0.13,-0.00
358.85,1.21,0.01,0.53,0.52,0.05,0.02
378.49,1.34,0.01,0.80,0.78,0.09,0.01
398.69,1.45,0.00,0.79,0.76,0.03,-0.00
420.15,1.45,-0.00,0.95,0.91,0.15,0.06
437.27,1.39,-0.00,0.50,0.48,0.03,0.00
455.22,1.39,0.00,0.52,0.52,-0.00,-0.01
474.16,1.46,0.01,1.22,1.20,0.10,0.02
490.72,1.55,0.01,0.40,0.40,0.01,-0.02
509.94,1.61,-0.00,0.39,0.37,-0.01,-0.01
531.40,1.56,-0.01,0.44,0.44,0.17,0.13
551.46,1.48,-0.00,0.39,0.39,0.05,0.00
569.70,1.44,-0.00,0.44,0.44,0.07,0.00
588.36,1.40,0.00,0.35,0.37,0.11,0.04
607.16,1.40,-0.01,0.38,0.37,0.11,0.02
626.09,1.28,-0.01,0.45,0.45,0.10,0.01
645.03,1.12,-0.01,0.45,0.45,0.10,0.00
661.02,1.02,-0.01,0.58,0.58,0.08,0.01
679.40,0.99,0.00,0.86,0.89,0.12,0.02
694.13,1.04,0.00,0.26,0.26,0.11,0.02
711.95,1.07,0.00,0.58,0.57,0.02,-0.02
727.52,1.09,0.00,0.39,0.37,0.00,-0.02
745.48,1.02,-0.01,0.28,0.27,0.14,0.05
762.17,0.95,-0.00,0.19,0.19,0.11,-0.00
779.43,0.95,0.01,0.16,0.17,0.11,0.01
794.72,1.05,0.01,0.33,0.33,0.07,-0.00
811.27,1.21,0.01,0.31,0.31,0.11,-0.00
828.39,1.39,0.01,0.60,0.60,0.13,0.01
846.34,1.60,0.02,0.18,0.18,0.10,-0.00
863.60,1.84,0.01,0.23,0.23,0.04,-0.00
879.45,2.04,0.01,0.28,0.28,0.12,0.00
894.74,2.22,0.01,0.40,0.40,0.14,0.00
910.87,2.29,-0.01,0.19,0.16,0.06,0.00
927.28,1.99,-0.03,0.27,0.25,0.08,-0.01
945.09,1.45,-0.04,0.38,0.36,0.12,0.00
961.07,0.90,-0.03,0.32,0.32,0.13,0.00
978.04,0.41,-0.03,0.17,0.15,0.05,-0.00
994.02,-0.20,-0.05,0.20,0.18,0.09,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
