x, y, theta, left_speed, right_speed, left_bump, right_bump
15.15,0.09,0.01,0.20,0.20,0.23,0.11
31.14,0.10,-0.01,0.26,0.25,0.20,0.08
49.80,-0.02,-0.00,0.35,0.36,0.22,0.08
67.20,-0.09,-0.00,0.22,0.22,0.19,0.05
87.40,-0.12,0.00,0.41,0.41,0.23,0.07
102.13,-0.05,0.01,0.56,0.58,0.19,0.05
117.84,0.09,0.01,0.91,0.95,0.23,0.08
135.37,0.35,0.02,0.41,0.42,0.16,0.02
151.37,0.59,0.01,0.43,0.41,0.14,-0.01
170.02,0.77,0.01,0.46,0.47,0.19,0.03
186.72,0.99,0.02,0.95,0.97,0.11,-0.00
205.93,1.28,0.01,0.44,0.45,0.20,0.02
220.66,1.50,0.02,0.52,0.52,0.10,0.00
238.48,1.75,0.01,0.62,0.61,0.15,0.01
254.05,1.93,0.01,0.89,0.89,0.11,0.01
276.63,2.07,-0.00,0.98,0.94,0.09,0.00
296.70,2.05,-0.00,1.07,1.05,0.14,0.05
315.21,1.96,-0.01,0.67,0.66,0.08,-0.00
335.13,1.73,-0.02,0.72,0.70,0.08,0.01
355.47,1.38,-0.02,0.66,0.66,0.05,0.01
370.90,1.08,-0.02,0.40,0.39,0.08,0.03
394.18,0.63,-0.02,0.63,0.63,0.08,0.05
414.94,0.28,-0.01,0.51,0.51,0.05,0.04
430.80,0.05,-0.02,1.31,1.33,0.05,0.05
445.52,-0.19,-0.01,0.75,0.75,0.02,0.05
461.38,-0.37,-0.01,0.58,0.60,0.02,0.08
483.96,-0.62,-0.01,0.63,0.61,0.01,0.07
503.18,-0.82,-0.01,1.12,1.14,0.01,0.07
520.85,-0.99,-0.01,0.64,0.64,0.01,0.08
539.09,-1.17,-0.01,0.71,0.70,0.01,0.11
558.17,-1.37,-0.02,0.67,0.66,0.00,0.03
577.39,-1.67,-0.01,0.54,0.53,-0.00,0.00
598.99,-1.89,-0.01,0.52,0.54,0.01,0.11
614.56,-1.99,-0.00,0.60,0.62,0.01,0.05
630.13,-2.01,-0.00,0.91,0.90,0.01,0.06
648.23,-1.97,0.00,0.58,0.58,0.02,-0.01
667.31,-1.87,0.01,0.52,0.54,0.01,-0.01
682.88,-1.64,0.02,0.37,0.40,0.02,0.12
700.83,-1.27,0.03,0.40,0.40,0.02,0.06
715.56,-0.89,0.02,0.61,0.63,0.01,0.05
732.81,-0.50,0.02,0.85,0.84,0.01,0.08
752.17,-0.20,0.01,0.40,0.38,0.03,0.08
768.86,-0.02,0.01,0.37,0.37,0.01,0.03
784.57,0.12,0.01,0.40,0.42,0.02,0.04
800.14,0.27,0.01,0.28,0.28,0.01,0.04
819.08,0.47,0.01,0.34,0.32,0.02,0.11
837.18,0.60,0.00,0.48,0.45,0.01,0.08
852.47,0.53,-0.01,0.27,0.25,0.01,0.03
868.74,0.37,-0.01,0.34,0.35,0.01,0.08
885.01,0.22,-0.02,0.26,0.24,0.01,0.10
900.44,-0.15,-0.04,0.22,0.20,0.02,0.13
915.87,-0.65,-0.03,0.22,0.23,0.01,0.12
931.01,-1.05,-0.03,0.20,0.20,0.01,0.11
946.58,-1.43,-0.03,0.19,0.18,0.01,0.09
962.29,-1.77,-0.02,0.31,0.31,0.02,0.14
978.00,-2.07,-0.01,0.25,0.26,0.01,0.06
993.29,-2.22,-0.01,0.26,0.26,0.01,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
