x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,-0.02,-0.00,0.27,0.26,0.35,0.18
30.58,-0.08,0.00,0.28,0.30,0.32,0.15
45.59,-0.13,-0.00,0.43,0.41,0.30,0.13
62.57,-0.16,0.00,0.42,0.40,0.32,0.15
79.68,-0.16,0.00,0.69,0.69,0.32,0.15
95.40,-0.11,0.01,0.34,0.35,0.28,0.12
112.09,0.03,0.01,0.43,0.42,0.27,0.11
130.33,0.19,0.00,0.47,0.45,0.28,0.07
147.44,0.24,0.00,1.02,1.02,0.30,0.06
165.26,0.32,0.01,0.41,0.42,0.28,0.07
183.07,0.43,0.01,0.66,0.67,0.21,0.06
203.13,0.67,0.01,0.32,0.33,0.35,0.09
223.61,1.00,0.02,0.77,0.80,0.27,0.07
238.48,1.31,0.03,0.88,0.90,0.25,0.04
255.59,1.75,0.03,0.69,0.68,0.24,0.09
273.54,2.22,0.03,1.08,1.08,0.12,0.03
294.30,2.73,0.02,0.48,0.46,0.30,0.09
313.93,3.15,0.02,0.70,0.67,0.09,0.03
331.89,3.46,0.01,0.42,0.40,0.04,0.00
351.81,3.72,0.01,0.47,0.48,0.17,0.07
369.48,3.94,0.01,0.68,0.66,0.02,-0.01
385.61,4.12,0.01,0.28,0.27,0.06,0.01
402.87,4.25,-0.00,0.42,0.40,0.12,0.09
419.84,4.11,-0.02,0.60,0.55,0.02,-0.01
435.55,3.70,-0.03,0.37,0.35,0.07,0.01
451.82,3.18,-0.04,0.51,0.51,0.01,0.01
469.62,2.57,-0.03,0.44,0.46,0.04,0.01
490.24,2.12,-0.02,0.36,0.38,0.02,0.02
505.53,1.92,-0.01,0.59,0.62,0.10,0.11
520.26,1.86,-0.00,0.66,0.70,-0.00,0.01
535.55,1.79,-0.01,0.40,0.40,0.06,0.07
555.19,1.66,-0.01,0.35,0.36,0.06,0.10
572.45,1.55,-0.00,0.40,0.42,0.03,0.04
590.68,1.49,-0.00,0.35,0.35,0.04,0.14
607.80,1.45,-0.00,0.45,0.45,0.01,0.09
625.62,1.38,-0.01,0.37,0.36,0.01,0.05
643.85,1.19,-0.01,0.24,0.23,0.03,0.09
660.97,0.94,-0.01,0.34,0.34,0.01,0.03
676.96,0.74,-0.01,0.28,0.30,0.03,0.07
695.90,0.63,-0.01,0.25,0.24,0.02,0.05
713.15,0.48,-0.01,0.31,0.32,0.04,0.10
730.83,0.33,-0.01,0.46,0.46,0.06,0.10
746.82,0.06,-0.02,0.29,0.27,0.08,0.12
763.09,-0.23,-0.01,0.29,0.31,0.12,0.11
779.36,-0.37,-0.00,0.29,0.30,0.10,0.10
797.18,-0.32,0.01,0.32,0.31,0.10,0.10
812.47,-0.15,0.01,0.40,0.40,0.16,0.12
827.48,0.02,0.01,0.32,0.31,0.12,0.13
845.15,0.12,0.00,0.32,0.32,0.11,0.10
860.58,0.17,0.00,0.23,0.22,0.18,0.15
876.30,0.23,0.00,0.28,0.28,0.17,0.10
892.71,0.27,-0.00,0.21,0.22,0.15,0.09
908.28,0.26,-0.00,0.43,0.41,0.16,0.14
924.28,0.21,-0.00,0.17,0.18,0.12,0.10
939.15,0.15,-0.01,0.20,0.19,0.12,0.10
956.12,-0.07,-0.01,0.18,0.18,0.14,0.11
970.99,-0.19,-0.01,0.36,0.35,0.09,0.10
986.98,-0.32,-0.01,0.20,0.20,0.15,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
