x, y, theta, left_speed, right_speed, left_bump, right_bump
16.41,0.03,0.00,0.14,0.13,0.19,0.09
33.67,-0.01,-0.01,0.23,0.23,0.23,0.10
48.40,-0.19,-0.01,0.29,0.31,0.21,0.10
63.13,-0.31,-0.01,0.52,0.52,0.19,0.09
78.42,-0.44,-0.01,0.25,0.25,0.19,0.06
99.46,-0.66,-0.01,0.27,0.27,0.23,0.09
116.15,-0.82,-0.01,0.51,0.51,0.19,0.07
133.69,-0.90,0.00,0.29,0.29,0.21,0.07
151.51,-0.78,0.01,0.50,0.50,0.17,0.05
171.99,-0.67,0.01,0.49,0.49,0.13,0.01
189.81,-0.59,0.00,0.41,0.40,0.17,0.01
211.13,-0.57,0.00,0.93,0.95,0.13,-0.00
228.95,-0.45,0.01,0.34,0.35,0.14,-0.01
248.44,-0.22,0.02,0.44,0.45,0.12,0.00
268.22,0.15,0.02,1.09,1.11,0.15,0.00
290.52,0.55,0.02,0.36,0.35,0.14,0.01
307.64,0.82,0.02,0.66,0.65,0.09,-0.01
326.29,1.11,0.01,0.66,0.63,0.08,-0.00
341.72,1.30,0.01,1.31,1.31,0.12,0.00
363.19,1.53,0.01,0.48,0.50,0.05,-0.01
380.30,1.70,0.01,0.65,0.65,0.07,0.00
399.80,1.87,0.01,1.17,1.14,0.07,-0.00
419.72,1.95,-0.00,0.60,0.62,0.09,0.01
442.73,2.01,-0.00,1.03,1.01,0.05,-0.02
459.28,2.01,-0.00,0.61,0.59,0.11,0.03
476.54,1.97,-0.00,0.43,0.43,0.10,0.03
491.97,1.90,-0.01,0.97,0.91,0.07,0.00
509.08,1.68,-0.02,0.58,0.57,0.11,0.04
528.16,1.31,-0.02,0.46,0.45,0.07,0.02
547.65,0.87,-0.02,0.55,0.56,0.09,0.02
568.41,0.51,-0.01,0.58,0.59,0.01,-0.02
585.95,0.31,-0.02,0.54,0.53,0.13,0.05
601.66,0.05,-0.02,0.58,0.61,0.06,0.00
617.23,-0.16,-0.01,0.38,0.38,0.08,0.01
637.15,-0.35,-0.01,0.60,0.63,0.08,-0.01
652.02,-0.41,-0.00,0.40,0.40,0.07,0.00
670.12,-0.35,0.00,0.49,0.50,0.09,0.03
685.55,-0.24,0.01,0.42,0.44,0.11,0.06
703.50,-0.07,0.01,0.35,0.35,0.07,0.03
721.04,0.10,0.01,0.59,0.59,0.04,0.01
737.31,0.31,0.01,0.37,0.39,0.03,0.01
752.04,0.53,0.02,0.39,0.39,0.06,0.06
768.87,0.80,0.01,0.44,0.42,0.08,0.09
785.01,0.89,0.00,0.26,0.26,0.08,0.08
800.02,0.87,0.00,0.15,0.16,0.07,0.05
816.01,0.89,-0.00,0.29,0.28,0.10,0.06
832.00,0.71,-0.02,0.25,0.23,0.09,0.04
847.57,0.27,-0.03,0.26,0.23,0.15,0.09
863.55,-0.20,-0.02,0.35,0.42,0.13,0.07
879.12,-0.41,-0.00,0.57,0.62,0.11,0.03
896.80,-0.46,-0.00,0.24,0.24,0.10,0.04
912.09,-0.48,-0.00,0.32,0.32,0.08,0.04
928.93,-0.40,0.01,0.42,0.46,0.09,0.04
943.65,-0.19,0.02,0.23,0.23,0.08,0.04
959.50,0.14,0.03,0.24,0.24,0.05,0.01
975.49,0.53,0.03,0.23,0.22,0.05,0.02
990.64,0.87,0.02,0.36,0.34,0.06,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
