x, y, theta, left_speed, right_speed, left_bump, right_bump
16.83,-0.12,-0.02,0.20,0.18,0.42,0.19
33.52,-0.53,-0.03,0.34,0.34,0.30,0.09
49.65,-0.93,-0.02,0.35,0.38,0.34,0.10
66.62,-1.19,-0.01,0.34,0.34,0.38,0.13
86.40,-1.34,-0.00,0.25,0.26,0.34,0.12
104.22,-1.28,0.01,0.62,0.64,0.30,0.09
120.49,-1.09,0.02,0.25,0.26,0.29,0.08
137.47,-0.78,0.03,0.49,0.52,0.33,0.14
155.28,-0.39,0.02,1.12,1.09,0.29,0.08
174.21,-0.09,0.02,0.31,0.31,0.27,0.07
193.43,0.28,0.02,0.54,0.57,0.21,0.04
215.45,0.92,0.03,0.59,0.60,0.27,0.11
234.80,1.56,0.03,0.72,0.72,0.22,0.04
257.23,2.28,0.03,0.57,0.58,0.21,0.01
276.72,2.90,0.03,0.56,0.53,0.17,0.03
296.35,3.40,0.02,0.76,0.76,0.25,0.06
317.53,3.85,0.02,0.48,0.48,0.25,0.09
334.37,4.15,0.01,0.64,0.62,0.21,0.08
352.74,4.37,0.01,1.09,1.09,0.16,0.05
371.68,4.53,0.01,0.58,0.56,0.08,0.02
392.44,4.59,0.00,0.60,0.61,0.10,0.03
411.80,4.59,0.00,0.43,0.42,0.12,0.07
433.27,4.59,-0.01,0.94,0.94,0.09,0.04
449.12,4.41,-0.01,0.61,0.57,0.13,0.07
465.95,4.20,-0.01,0.99,0.99,0.06,0.03
480.68,3.98,-0.02,0.61,0.57,0.09,0.05
501.85,3.36,-0.03,0.28,0.27,0.08,0.04
516.86,2.85,-0.04,0.51,0.51,0.12,0.06
536.90,2.03,-0.04,0.52,0.53,0.08,0.04
557.37,1.31,-0.03,0.68,0.70,0.05,0.03
573.22,0.81,-0.03,0.61,0.61,0.07,0.07
589.90,0.35,-0.03,0.47,0.50,0.05,0.06
605.89,-0.02,-0.02,0.41,0.42,0.07,0.06
623.28,-0.33,-0.01,0.33,0.35,0.01,0.03
640.40,-0.56,-0.01,0.37,0.37,0.02,0.03
655.97,-0.76,-0.01,0.30,0.30,0.05,0.06
674.35,-0.86,0.00,0.34,0.34,0.02,0.05
691.88,-0.90,-0.00,0.24,0.24,0.09,0.10
708.86,-0.93,0.00,0.44,0.44,0.05,0.11
725.55,-1.00,-0.01,0.17,0.17,0.08,0.14
741.40,-1.23,-0.02,0.30,0.28,0.05,0.11
758.66,-1.55,-0.02,0.27,0.28,0.04,0.10
776.33,-1.84,-0.02,0.38,0.38,0.05,0.14
793.86,-2.02,0.00,0.23,0.26,0.02,0.09
810.98,-1.88,0.01,0.19,0.21,0.05,0.12
827.39,-1.63,0.02,0.22,0.21,0.03,0.07
843.94,-1.41,0.01,0.22,0.22,0.04,0.13
859.09,-1.26,0.01,0.29,0.29,0.05,0.12
874.24,-1.09,0.02,0.14,0.14,0.03,0.12
890.94,-0.86,0.01,0.17,0.17,0.05,0.14
906.51,-0.64,0.01,0.20,0.20,0.04,0.12
923.20,-0.56,-0.01,0.22,0.21,0.02,0.09
938.35,-0.76,-0.02,0.14,0.14,0.05,0.09
953.08,-1.05,-0.02,0.16,0.16,0.05,0.11
968.93,-1.38,-0.03,0.14,0.14,0.13,0.14
985.20,-1.77,-0.03,0.09,0.09,0.20,0.14
1001.04,-2.17,-0.02,0.23,0.21,0.28,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
