x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,0.13,0.01,0.24,0.26,0.16,0.09
32.97,0.24,0.00,0.26,0.26,0.13,0.06
50.78,0.31,0.01,0.33,0.35,0.14,0.05
67.34,0.42,0.01,0.42,0.42,0.15,0.06
82.21,0.52,0.01,0.41,0.41,0.15,0.06
99.74,0.59,0.00,0.50,0.51,0.18,0.09
114.61,0.65,0.00,0.46,0.47,0.13,0.04
131.73,0.74,0.00,0.61,0.60,0.15,0.06
149.40,0.80,0.00,1.09,1.09,0.15,0.05
168.06,0.86,0.00,0.31,0.31,0.13,0.04
184.20,0.89,0.00,0.58,0.58,0.11,0.03
201.45,0.98,0.01,0.34,0.33,0.12,0.03
219.83,1.06,0.00,0.74,0.73,0.08,-0.00
238.63,1.12,0.00,0.83,0.83,0.11,0.02
258.27,1.16,0.00,0.54,0.54,0.07,0.00
275.80,1.22,0.01,0.40,0.42,0.05,-0.00
292.92,1.33,0.01,0.48,0.46,0.08,-0.01
309.75,1.44,0.01,0.41,0.43,0.02,-0.00
327.15,1.55,0.01,0.61,0.60,0.06,0.00
343.14,1.60,-0.01,0.40,0.38,0.04,-0.00
362.36,1.45,-0.01,0.52,0.50,0.06,0.01
378.21,1.28,-0.01,0.34,0.33,0.06,-0.00
396.03,1.01,-0.01,0.45,0.45,0.07,0.00
416.65,0.81,-0.01,0.36,0.38,0.07,-0.00
437.27,0.70,-0.00,0.66,0.69,0.09,0.00
457.19,0.62,-0.00,0.41,0.39,0.06,0.00
475.43,0.54,-0.00,0.61,0.61,0.09,0.00
491.14,0.50,-0.00,0.27,0.27,0.03,-0.01
510.64,0.47,-0.00,0.35,0.36,0.05,-0.00
528.04,0.47,-0.00,0.71,0.69,0.04,0.00
546.27,0.43,-0.01,0.44,0.42,0.15,0.01
562.97,0.31,-0.01,0.68,0.67,0.06,0.01
579.52,0.14,-0.01,0.40,0.39,0.07,0.01
596.36,-0.01,-0.00,0.23,0.24,0.13,0.00
612.49,-0.04,0.01,0.42,0.44,0.03,0.00
630.59,0.09,0.01,0.32,0.33,0.08,0.00
647.14,0.29,0.01,0.43,0.44,0.15,0.01
664.25,0.45,0.01,0.36,0.35,0.09,0.01
682.21,0.61,0.01,0.54,0.56,0.04,0.00
700.17,0.78,0.01,0.42,0.42,0.13,-0.00
717.56,0.95,0.01,0.42,0.42,0.10,0.00
735.10,1.12,0.01,0.73,0.73,0.10,0.01
752.77,1.24,0.01,0.27,0.26,0.10,0.01
770.59,1.34,0.00,0.25,0.24,0.10,-0.00
788.40,1.37,0.00,0.35,0.35,0.03,0.00
803.98,1.37,-0.00,0.45,0.44,0.13,0.01
820.81,1.35,-0.00,0.55,0.55,0.13,0.02
838.35,1.24,-0.01,0.31,0.31,0.02,-0.00
855.18,0.98,-0.02,0.19,0.19,0.09,0.00
869.91,0.66,-0.02,0.37,0.39,0.11,-0.00
884.63,0.37,-0.02,0.33,0.34,0.09,0.00
899.50,0.08,-0.02,0.26,0.26,0.10,-0.00
915.07,-0.21,-0.02,0.22,0.23,0.12,0.03
933.03,-0.36,0.00,0.37,0.40,0.07,0.02
949.44,-0.27,0.01,0.31,0.31,0.07,0.01
964.73,-0.15,0.01,0.15,0.16,0.10,0.05
981.28,-0.02,0.01,0.36,0.38,0.09,0.05
997.42,0.13,0.01,0.24,0.24,0.06,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
