x, y, theta, left_speed, right_speed, left_bump, right_bump
17.26,0.05,-0.00,0.18,0.18,0.25,0.07
33.67,0.05,0.00,0.31,0.31,0.21,0.02
48.54,0.05,0.00,0.43,0.43,0.22,0.02
65.51,0.11,0.01,0.29,0.30,0.22,0.01
82.07,0.29,0.01,0.44,0.42,0.25,0.04
97.22,0.42,0.01,0.37,0.36,0.21,0.03
114.33,0.62,0.02,0.60,0.62,0.19,0.01
131.86,0.98,0.03,0.45,0.48,0.20,0.01
149.25,1.49,0.04,0.46,0.48,0.25,0.06
170.56,2.31,0.03,0.42,0.42,0.08,-0.01
188.79,2.88,0.03,0.70,0.65,0.19,0.00
208.00,3.34,0.02,0.82,0.79,0.11,0.00
228.90,3.60,0.01,0.52,0.51,0.16,0.00
247.56,3.72,0.00,0.63,0.62,0.13,-0.00
263.13,3.75,0.00,0.37,0.35,0.10,-0.00
286.56,3.70,-0.01,0.61,0.60,0.17,0.01
307.46,3.43,-0.02,1.32,1.27,0.11,-0.01
327.80,3.04,-0.02,0.78,0.78,0.10,-0.01
347.02,2.61,-0.03,0.73,0.72,0.10,-0.00
363.14,2.19,-0.03,0.91,0.91,0.07,0.01
386.00,1.50,-0.03,0.99,0.97,0.04,-0.03
400.72,1.00,-0.04,0.80,0.78,0.04,-0.02
422.17,0.19,-0.04,0.36,0.35,0.09,-0.01
441.10,-0.58,-0.04,0.72,0.71,0.14,0.04
458.48,-1.28,-0.04,0.95,0.95,0.12,0.01
475.72,-1.87,-0.03,0.63,0.65,0.09,0.02
492.83,-2.38,-0.03,0.34,0.34,0.02,-0.01
512.18,-2.82,-0.02,0.68,0.71,0.05,-0.00
527.05,-3.03,-0.01,0.82,0.87,0.15,0.10
547.12,-3.08,0.00,0.43,0.46,0.05,0.01
567.46,-2.94,0.01,0.58,0.60,0.07,0.04
588.92,-2.65,0.02,0.71,0.71,0.04,0.01
605.33,-2.43,0.01,0.51,0.48,0.03,0.03
622.30,-2.25,0.01,0.76,0.75,0.07,0.06
640.96,-2.07,0.01,0.61,0.61,0.06,0.03
658.50,-1.83,0.02,0.33,0.33,0.07,0.03
676.03,-1.55,0.01,0.33,0.33,0.08,0.06
692.02,-1.32,0.01,0.38,0.37,0.07,0.05
707.87,-1.14,0.01,0.21,0.20,0.05,0.06
723.30,-1.02,0.01,0.27,0.27,0.10,0.10
738.17,-0.88,0.01,0.34,0.34,0.09,0.09
753.33,-0.73,0.01,0.28,0.28,0.07,0.09
768.20,-0.58,0.01,0.19,0.19,0.07,0.09
782.92,-0.46,0.01,0.24,0.23,0.07,0.09
799.20,-0.38,0.00,0.35,0.33,0.06,0.09
814.35,-0.38,0.00,0.24,0.24,0.06,0.09
829.92,-0.41,-0.00,0.34,0.34,0.06,0.11
847.18,-0.47,0.00,0.23,0.23,0.05,0.10
864.57,-0.47,0.00,0.34,0.35,0.06,0.16
880.85,-0.48,0.00,0.41,0.41,0.01,0.12
896.70,-0.53,-0.01,0.23,0.22,0.01,0.14
912.13,-0.74,-0.02,0.53,0.46,0.02,0.13
927.42,-1.12,-0.03,0.23,0.23,0.01,0.09
942.84,-1.52,-0.03,0.44,0.42,0.01,0.10
958.13,-1.89,-0.02,0.36,0.38,0.01,0.07
973.56,-2.19,-0.02,0.16,0.15,0.01,0.13
988.42,-2.58,-0.03,0.28,0.28,0.01,0.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
