x, y, theta, left_speed, right_speed, left_bump, right_bump
16.13,0.11,-0.00,0.23,0.22,0.31,0.15
32.69,-0.02,-0.02,0.39,0.37,0.28,0.12
51.20,-0.37,-0.02,0.40,0.41,0.33,0.14
67.19,-0.67,-0.02,0.47,0.47,0.38,0.20
87.53,-1.00,-0.01,0.62,0.62,0.28,0.10
102.40,-1.14,-0.01,0.89,0.91,0.32,0.13
118.39,-1.24,0.00,0.34,0.35,0.24,0.11
138.59,-1.22,0.00,0.88,0.91,0.27,0.11
155.43,-1.22,0.00,0.43,0.42,0.27,0.10
172.97,-1.22,0.00,0.61,0.62,0.18,0.05
194.43,-1.12,0.01,0.57,0.58,0.26,0.07
210.98,-1.04,0.01,0.95,0.98,0.23,0.05
225.99,-0.89,0.02,0.56,0.59,0.27,0.09
242.68,-0.59,0.02,0.66,0.66,0.23,0.05
260.92,-0.22,0.02,0.62,0.64,0.20,0.05
277.19,0.09,0.02,0.60,0.59,0.20,0.03
295.42,0.45,0.02,0.59,0.59,0.24,0.07
312.11,0.74,0.02,1.01,1.01,0.22,0.07
329.79,1.03,0.02,0.62,0.60,0.23,0.10
347.04,1.31,0.01,0.92,0.91,0.22,0.07
364.44,1.53,0.01,1.04,1.02,0.14,0.02
384.22,1.80,0.02,0.67,0.69,0.10,0.01
402.87,2.11,0.01,0.45,0.46,0.17,0.05
421.95,2.33,0.01,0.57,0.54,0.15,0.07
440.19,2.43,0.00,1.14,1.09,0.09,0.05
459.55,2.32,-0.01,0.33,0.32,0.19,0.10
476.80,2.10,-0.02,0.67,0.65,0.16,0.06
494.05,1.79,-0.02,1.00,0.97,0.20,0.14
511.31,1.49,-0.02,0.38,0.38,0.14,0.05
528.84,1.19,-0.03,0.49,0.47,0.07,0.00
546.51,0.70,-0.03,0.70,0.66,0.09,0.01
564.45,0.05,-0.04,0.31,0.29,0.10,0.02
581.70,-0.58,-0.04,0.37,0.38,0.21,0.13
598.52,-1.12,-0.02,0.44,0.46,0.03,0.03
617.74,-1.48,-0.01,0.24,0.25,0.10,0.03
634.99,-1.62,-0.00,0.54,0.56,0.04,0.04
650.29,-1.62,-0.00,0.20,0.20,0.02,-0.01
666.56,-1.59,0.01,0.38,0.38,0.10,0.07
685.08,-1.41,0.01,0.30,0.32,0.12,0.11
700.65,-1.21,0.02,0.24,0.25,0.12,0.12
718.46,-0.90,0.02,0.29,0.29,0.06,0.07
736.00,-0.60,0.01,0.36,0.34,0.10,0.12
751.99,-0.47,0.00,0.26,0.25,0.12,0.12
769.66,-0.46,-0.00,0.63,0.61,0.18,0.14
784.39,-0.53,-0.01,0.25,0.26,0.17,0.13
802.77,-0.61,-0.00,0.18,0.18,0.18,0.13
818.06,-0.69,-0.01,0.29,0.29,0.18,0.12
835.88,-0.78,-0.00,0.22,0.22,0.19,0.11
852.43,-0.84,-0.00,0.58,0.56,0.20,0.10
869.41,-0.88,-0.00,0.25,0.25,0.17,0.06
884.70,-0.81,0.01,0.35,0.37,0.13,0.07
900.83,-0.60,0.02,0.37,0.37,0.15,0.09
917.80,-0.23,0.02,0.26,0.28,0.15,0.09
932.67,0.14,0.03,0.15,0.14,0.11,0.07
949.36,0.56,0.02,0.39,0.38,0.21,0.15
967.17,0.92,0.02,0.27,0.27,0.20,0.15
983.72,1.16,0.01,0.22,0.22,0.19,0.10
999.57,1.32,0.01,0.19,0.17,0.09,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
