x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,-0.16,-0.02,0.20,0.20,0.18,0.09
30.72,-0.49,-0.02,0.34,0.34,0.26,0.15
47.13,-0.78,-0.01,0.27,0.32,0.25,0.13
62.98,-0.84,-0.00,0.35,0.35,0.22,0.11
78.97,-0.83,0.00,0.45,0.47,0.20,0.08
96.51,-0.74,0.01,0.60,0.62,0.22,0.09
113.49,-0.63,0.00,0.41,0.41,0.21,0.08
130.32,-0.59,0.00,0.49,0.49,0.22,0.11
150.10,-0.53,0.01,0.80,0.81,0.20,0.04
165.81,-0.40,0.01,0.56,0.58,0.21,0.04
185.03,-0.15,0.02,0.42,0.42,0.20,0.02
205.51,0.27,0.02,0.55,0.57,0.15,0.00
222.48,0.67,0.03,0.64,0.64,0.08,-0.01
240.57,1.10,0.02,0.69,0.67,0.12,-0.01
259.36,1.54,0.02,0.46,0.46,0.07,-0.02
279.70,1.96,0.02,0.46,0.45,0.17,0.01
299.48,2.35,0.02,0.54,0.53,0.10,-0.00
320.24,2.63,0.01,0.55,0.53,0.11,0.01
340.02,2.82,0.01,0.80,0.76,0.03,-0.02
362.18,2.92,0.00,0.58,0.58,0.06,-0.01
378.46,2.92,0.00,0.64,0.62,0.05,-0.01
395.43,2.86,-0.01,0.53,0.53,0.13,-0.01
414.79,2.64,-0.02,0.52,0.52,0.09,-0.00
436.53,2.26,-0.02,0.59,0.57,0.08,-0.00
453.92,1.91,-0.02,0.35,0.35,0.10,0.01
472.86,1.54,-0.02,0.42,0.44,0.10,-0.00
494.74,1.19,-0.02,0.94,0.96,0.10,0.01
510.59,0.93,-0.01,0.62,0.62,0.09,-0.01
527.99,0.69,-0.01,0.37,0.37,0.12,0.01
546.50,0.45,-0.01,0.70,0.69,0.06,0.00
564.18,0.19,-0.02,0.74,0.74,0.07,-0.01
581.99,-0.11,-0.02,0.50,0.51,0.15,0.07
597.84,-0.37,-0.01,0.56,0.56,0.06,0.01
613.69,-0.52,-0.00,0.51,0.57,0.09,0.03
634.74,-0.45,0.01,0.49,0.51,0.07,0.04
655.64,-0.25,0.01,0.44,0.44,0.06,0.04
671.63,-0.04,0.01,0.45,0.46,0.04,0.01
688.89,0.16,0.01,0.80,0.78,0.05,0.04
708.10,0.35,0.01,0.61,0.59,0.03,0.04
726.06,0.43,0.00,0.62,0.60,0.06,0.09
742.19,0.43,-0.00,0.31,0.31,0.05,0.06
757.77,0.36,-0.01,0.44,0.44,0.06,0.08
773.76,0.29,-0.01,0.30,0.30,0.09,0.07
789.61,0.18,-0.01,0.22,0.20,0.13,0.10
804.76,0.03,-0.01,0.22,0.22,0.15,0.11
820.47,-0.08,-0.01,0.28,0.27,0.15,0.09
836.33,-0.17,-0.01,0.30,0.30,0.09,0.04
853.02,-0.27,-0.00,0.21,0.19,0.10,0.04
871.40,-0.38,-0.01,0.40,0.41,0.12,0.05
886.83,-0.47,-0.01,0.30,0.30,0.11,0.05
903.80,-0.48,0.00,0.17,0.19,0.07,0.01
919.80,-0.42,0.00,0.24,0.22,0.07,-0.00
935.65,-0.39,0.00,0.38,0.38,0.09,0.02
951.08,-0.33,0.01,0.12,0.13,0.11,0.04
966.09,-0.11,0.02,0.20,0.21,0.09,0.01
980.82,0.12,0.01,0.17,0.20,0.12,0.03
995.97,0.34,0.02,0.30,0.33,0.12,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
