x, y, theta, left_speed, right_speed, left_bump, right_bump
15.01,0.08,0.00,0.17,0.15,0.27,0.14
32.27,0.04,-0.01,0.19,0.18,0.31,0.16
50.22,-0.07,-0.01,0.47,0.47,0.32,0.17
68.04,-0.23,-0.01,0.54,0.54,0.25,0.09
82.91,-0.38,-0.01,0.24,0.24,0.29,0.12
103.67,-0.55,-0.01,0.41,0.42,0.27,0.08
120.64,-0.69,-0.01,0.49,0.51,0.31,0.15
138.18,-0.74,0.00,0.29,0.30,0.28,0.12
156.28,-0.64,0.01,0.50,0.50,0.25,0.08
171.15,-0.55,0.01,0.56,0.56,0.09,0.07
193.59,-0.40,0.01,0.56,0.56,0.34,0.12
209.45,-0.28,0.01,0.82,0.86,0.18,0.03
224.32,-0.14,0.01,0.57,0.56,0.26,0.07
241.71,0.03,0.01,0.42,0.41,0.21,0.06
257.56,0.18,0.01,0.97,0.97,0.24,0.08
274.26,0.36,0.01,0.59,0.59,0.14,0.07
289.83,0.54,0.02,0.82,0.85,0.08,0.03
305.54,0.84,0.02,0.54,0.55,0.29,0.15
325.31,1.20,0.02,0.55,0.54,0.14,0.07
344.25,1.49,0.01,0.73,0.73,0.11,0.05
363.47,1.72,0.01,0.85,0.82,0.07,0.05
379.46,1.78,-0.00,0.58,0.53,0.08,0.05
394.75,1.71,-0.01,0.62,0.61,0.10,0.08
411.73,1.58,-0.01,1.02,0.99,0.10,0.08
426.46,1.44,-0.01,0.55,0.55,0.08,0.07
442.45,1.20,-0.01,0.55,0.55,0.10,0.06
460.96,0.98,-0.01,0.40,0.40,0.11,0.09
479.20,0.74,-0.01,0.43,0.43,0.09,0.07
497.30,0.47,-0.02,0.46,0.46,0.06,0.07
512.45,0.25,-0.01,0.55,0.55,0.06,0.05
529.00,0.07,-0.01,0.54,0.56,0.06,0.08
547.24,-0.02,0.00,0.54,0.59,0.09,0.12
565.75,0.04,0.00,1.14,1.14,0.11,0.08
583.01,0.16,0.01,0.37,0.39,0.07,0.05
601.67,0.44,0.02,0.49,0.49,0.02,0.02
622.01,0.74,0.01,0.51,0.53,0.23,0.17
637.15,0.94,0.01,0.36,0.36,0.05,0.04
653.15,1.13,0.01,0.47,0.45,0.14,0.13
671.80,1.25,0.00,0.25,0.24,0.13,0.11
690.18,1.23,-0.01,0.38,0.35,0.17,0.14
707.86,1.03,-0.01,0.35,0.35,0.17,0.12
724.83,0.79,-0.02,0.36,0.35,0.19,0.16
741.24,0.51,-0.02,0.36,0.35,0.20,0.12
759.62,0.18,-0.02,0.39,0.39,0.21,0.15
775.75,-0.10,-0.02,0.48,0.51,0.19,0.09
794.54,-0.39,-0.01,0.38,0.40,0.25,0.10
810.26,-0.56,-0.01,0.52,0.55,0.23,0.07
824.99,-0.60,0.00,0.20,0.20,0.24,0.09
842.52,-0.48,0.01,0.29,0.30,0.23,0.08
858.51,-0.25,0.02,0.37,0.37,0.17,0.07
875.06,0.08,0.02,0.29,0.29,0.35,0.10
891.19,0.46,0.02,0.19,0.18,0.20,0.07
907.18,0.81,0.02,0.20,0.20,0.24,0.07
923.45,1.18,0.02,0.24,0.24,0.18,0.08
938.74,1.45,0.01,0.22,0.20,0.28,0.09
954.17,1.63,0.01,0.20,0.18,0.32,0.08
969.04,1.73,0.01,0.40,0.38,0.25,0.07
985.60,1.80,0.00,0.28,0.28,0.27,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
