x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,0.09,0.01,0.20,0.20,0.34,0.25
31.00,0.17,0.00,0.51,0.51,0.28,0.17
45.73,0.18,0.00,0.45,0.43,0.27,0.17
62.43,0.15,-0.00,0.29,0.29,0.28,0.18
78.84,0.12,-0.01,0.51,0.48,0.26,0.16
97.22,-0.03,-0.01,0.35,0.35,0.21,0.13
112.65,-0.21,-0.01,0.35,0.36,0.23,0.13
131.87,-0.44,-0.01,0.49,0.47,0.22,0.12
148.00,-0.63,-0.01,0.87,0.91,0.26,0.13
163.57,-0.76,-0.01,0.54,0.54,0.20,0.10
181.25,-0.83,-0.01,0.59,0.59,0.25,0.12
196.68,-0.88,-0.00,0.55,0.56,0.19,0.07
214.08,-0.88,-0.00,0.57,0.57,0.23,0.08
230.21,-0.86,0.00,0.97,0.98,0.22,0.09
246.90,-0.80,0.01,0.56,0.57,0.13,0.06
265.98,-0.70,0.01,0.57,0.54,0.23,0.10
287.73,-0.58,0.00,0.57,0.57,0.23,0.08
304.14,-0.53,0.01,0.55,0.57,0.20,0.06
323.36,-0.37,0.01,0.54,0.57,0.18,0.06
342.30,-0.13,0.02,0.73,0.76,0.16,0.04
361.93,0.23,0.02,0.48,0.48,0.18,0.06
377.50,0.53,0.02,0.55,0.55,0.12,0.03
392.51,0.77,0.01,0.54,0.53,0.19,0.09
409.77,0.96,0.00,1.06,1.01,0.16,0.06
424.78,0.98,-0.01,0.59,0.56,0.12,0.03
440.91,0.84,-0.01,0.44,0.40,0.13,0.04
459.43,0.61,-0.02,0.55,0.54,0.10,0.07
480.04,0.25,-0.02,0.55,0.53,0.13,0.09
496.31,-0.08,-0.02,0.34,0.34,0.11,0.04
515.95,-0.43,-0.01,0.64,0.67,0.12,0.08
533.07,-0.48,-0.00,0.28,0.30,0.06,0.04
548.92,-0.43,0.00,0.94,0.94,0.11,0.08
570.10,-0.31,0.01,0.58,0.60,0.15,0.10
585.53,-0.28,-0.01,0.31,0.28,0.14,0.09
607.00,-0.55,-0.02,0.52,0.48,0.07,0.01
622.85,-0.93,-0.03,0.63,0.63,0.05,0.03
638.41,-1.33,-0.02,0.62,0.65,0.10,0.05
653.42,-1.60,-0.01,0.35,0.37,0.10,0.04
671.10,-1.80,-0.01,0.40,0.42,0.13,0.09
687.79,-1.89,-0.00,0.22,0.24,0.11,0.07
703.78,-1.89,0.00,0.37,0.39,0.09,0.08
719.49,-1.79,0.01,0.36,0.37,0.05,0.07
736.75,-1.58,0.01,0.48,0.48,0.08,0.09
752.60,-1.37,0.02,0.44,0.44,0.12,0.10
769.29,-1.11,0.01,0.24,0.24,0.13,0.10
785.28,-0.95,0.01,0.18,0.16,0.17,0.12
803.10,-0.87,0.00,0.26,0.28,0.17,0.09
820.36,-0.80,0.01,0.50,0.50,0.16,0.10
837.33,-0.69,0.01,0.22,0.23,0.15,0.08
853.88,-0.54,0.01,0.32,0.31,0.18,0.10
869.88,-0.32,0.02,0.49,0.52,0.22,0.11
885.02,-0.08,0.02,0.15,0.15,0.19,0.10
901.16,0.17,0.01,0.23,0.23,0.11,0.08
916.17,0.36,0.01,0.17,0.17,0.17,0.08
930.90,0.49,0.01,0.30,0.30,0.18,0.09
945.77,0.57,0.01,0.20,0.20,0.19,0.11
962.46,0.63,0.00,0.12,0.11,0.16,0.10
978.87,0.62,-0.01,0.20,0.20,0.14,0.07
995.43,0.40,-0.03,0.16,0.16,0.23,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
