yaw
0.00
-0.02
-0.02
-0.02
-0.02
-0.02
-0.02
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0.02
-0.02
-0.02
-0.01
-0.01
-0.01
0.01
0.01
0.01
0.02
0.02
0.02
0.04
0.04
0.04
0.04
0.07
0.07
0.07
0.10
0.10
0.10
0.12
0.12
0.12
0.15
0.15
0.15
0.18
0.18
0.18
0.18
0.20
0.20
0.20
0.21
0.21
0.21
0.22
0.22
0.22
0.24
0.24
0.24
0.24
0.25
0.25
0.25
0.27
0.27
0.27
0.29
0.29
0.29
0.32
0.32
0.32
0.34
0.34
0.34
0.34
0.37
0.37
0.37
0.41
0.41
0.41
0.44
0.44
0.44
0.48
0.48
0.48
0.48
0.52
0.52
0.52
0.56
0.56
0.56
0.60
0.60
0.60
0.64
0.64
0.64
0.69
0.69
0.69
0.69
0.73
0.73
0.73
0.80
0.80
0.80
0.93
0.93
0.93
1.09
1.09
1.09
1.31
1.31
1.31
1.31
1.69
1.69
1.69
2.32
2.32
2.32
2.83
2.83
2.83
3.24
3.24
3.24
3.24
3.52
3.52
3.52
3.58
3.58
3.58
3.45
3.45
3.45
3.38
3.38
3.38
3.41
3.41
3.41
3.41
3.53
3.53
3.53
3.61
3.61
3.61
3.65
3.65
3.65
3.81
3.81
3.81
3.97
3.97
3.97
3.97
4.11
4.11
4.11
4.30
4.30
4.30
4.52
4.52
4.52
4.83
4.83
4.83
5.25
5.25
5.25
5.25
5.57
5.57
5.57
5.40
5.40
5.40
4.98
4.98
4.98
4.60
4.60
4.60
4.60
4.27
4.27
4.27
3.98
3.98
3.98
3.72
3.72
3.72
3.48
3.48
3.48
3.28
3.28
3.28
3.28
3.10
3.10
3.10
2.95
2.95
2.95
2.82
2.82
2.82
2.72
2.72
2.72
2.72
2.62
2.62
2.62
2.53
2.53
2.53
2.46
2.46
2.46
2.39
2.39
2.39
2.32
2.32
2.32
2.32
2.28
2.28
2.28
2.25
2.25
2.25
2.23
2.23
