yaw
0.00
-0.13
-0.13
-0.13
-0.12
-0.12
-0.12
-0.11
-0.11
-0.11
-0.10
-0.10
-0.10
-0.07
-0.07
-0.07
-0.07
-0.03
-0.03
-0.03
0.00
0.00
0.00
0.04
0.04
0.04
0.07
0.07
0.07
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.20
0.20
0.20
0.24
0.24
0.24
0.29
0.29
0.29
0.33
0.33
0.33
0.33
0.37
0.37
0.37
0.42
0.42
0.42
0.47
0.47
0.47
0.53
0.53
0.53
0.58
0.58
0.58
0.58
0.63
0.63
0.63
0.68
0.68
0.68
0.72
0.72
0.72
0.76
0.76
0.76
0.76
0.81
0.81
0.81
0.85
0.85
0.85
0.88
0.88
0.88
0.92
0.92
0.92
0.94
0.94
0.94
0.94
0.96
0.96
0.96
0.98
0.98
0.98
1.01
1.01
1.01
1.03
1.03
1.03
1.03
1.06
1.06
1.06
1.09
1.09
1.09
1.03
1.03
1.03
0.97
0.97
0.97
0.96
0.96
0.96
1.01
1.01
1.01
1.01
1.14
1.14
1.14
1.48
1.48
1.48
1.79
1.79
1.79
1.98
1.98
1.98
1.98
2.00
2.00
2.00
1.91
1.91
1.91
1.78
1.78
1.78
1.60
1.60
1.60
1.55
1.55
1.55
1.55
1.51
1.51
1.51
1.33
1.33
1.33
1.23
1.23
1.23
1.14
1.14
1.14
1.15
1.15
1.15
1.15
1.17
1.17
1.17
1.18
1.18
1.18
1.12
1.12
1.12
1.00
1.00
1.00
0.77
0.77
0.77
0.77
0.59
0.59
0.59
0.91
0.91
0.91
1.62
1.62
1.62
2.27
2.27
2.27
2.86
2.86
2.86
2.86
3.38
3.38
3.38
3.86
3.86
3.86
4.30
4.30
4.30
4.68
4.68
4.68
4.68
5.04
5.04
5.04
5.37
5.37
5.37
5.66
5.66
5.66
5.93
5.93
5.93
6.17
6.17
6.17
6.17
6.39
6.39
6.39
6.58
6.58
6.58
6.75
6.75
6.75
6.90
6.90
6.90
7.04
7.04
7.04
7.04
7.17
7.17
