x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,0.06,0.00,0.18,0.18,0.27,0.16
33.25,0.03,-0.01,0.24,0.24,0.28,0.14
48.40,-0.13,-0.01,0.27,0.27,0.28,0.14
63.27,-0.29,-0.01,0.40,0.40,0.28,0.10
81.22,-0.48,-0.01,0.38,0.39,0.30,0.16
101.14,-0.71,-0.01,0.67,0.67,0.27,0.11
116.43,-0.89,-0.01,0.47,0.47,0.30,0.14
131.86,-1.09,-0.01,0.92,0.92,0.27,0.10
148.84,-1.27,-0.01,0.56,0.57,0.25,0.13
168.06,-1.37,-0.00,0.57,0.57,0.28,0.10
190.36,-1.31,0.00,0.60,0.61,0.28,0.09
208.04,-1.22,0.00,1.05,1.06,0.23,0.05
226.42,-1.12,0.01,0.54,0.54,0.11,0.03
247.32,-1.02,0.00,0.84,0.84,0.18,0.03
262.75,-0.94,0.01,0.57,0.58,0.30,0.07
281.97,-0.66,0.02,0.54,0.57,0.19,0.03
303.00,-0.11,0.03,0.57,0.62,0.23,0.05
322.49,0.56,0.04,0.54,0.55,0.21,0.09
341.28,1.22,0.04,0.76,0.74,0.19,0.05
360.77,1.91,0.03,0.45,0.45,0.19,0.05
377.73,2.45,0.03,0.96,0.92,0.18,0.06
393.30,2.88,0.03,0.60,0.57,0.17,0.04
408.17,3.26,0.03,0.56,0.57,0.05,0.01
424.43,3.74,0.03,1.00,1.02,0.23,0.10
439.86,4.21,0.03,0.60,0.59,0.13,0.09
455.42,4.61,0.03,0.57,0.57,0.20,0.07
474.08,5.15,0.03,0.54,0.54,0.12,0.03
491.61,5.60,0.02,1.13,1.10,0.17,0.06
507.74,5.90,0.01,0.29,0.27,0.05,0.01
526.67,5.89,-0.01,0.26,0.24,0.01,-0.02
546.87,5.50,-0.03,0.27,0.25,0.15,0.07
565.94,4.83,-0.04,0.39,0.37,0.17,0.09
584.44,3.99,-0.05,0.34,0.33,0.12,0.06
599.29,3.25,-0.05,0.53,0.53,0.05,0.01
618.21,2.31,-0.05,0.45,0.43,0.04,0.01
634.18,1.55,-0.04,0.32,0.33,0.03,0.04
650.02,1.01,-0.03,0.33,0.35,0.08,0.08
667.13,0.59,-0.02,0.27,0.29,0.02,0.09
683.97,0.30,-0.02,0.49,0.49,0.04,0.12
701.64,0.02,-0.02,0.40,0.40,0.02,0.07
718.90,-0.20,-0.01,0.48,0.49,0.06,0.08
735.59,-0.28,-0.00,0.42,0.43,0.08,0.11
753.13,-0.26,0.01,0.23,0.24,0.09,0.12
770.38,-0.10,0.02,0.34,0.32,0.11,0.09
788.05,0.17,0.02,0.23,0.25,0.12,0.08
803.90,0.46,0.03,0.25,0.26,0.15,0.10
821.16,0.86,0.02,0.27,0.28,0.15,0.11
836.16,1.23,0.03,0.20,0.19,0.12,0.07
851.45,1.57,0.02,0.34,0.33,0.13,0.09
869.40,2.00,0.02,0.25,0.25,0.13,0.09
886.65,2.37,0.02,0.19,0.19,0.12,0.06
901.38,2.55,-0.00,0.27,0.22,0.20,0.10
917.09,2.31,-0.02,0.21,0.18,0.21,0.08
934.62,1.87,-0.03,0.43,0.41,0.19,0.06
952.29,1.39,-0.03,0.28,0.28,0.26,0.05
969.40,0.94,-0.03,0.21,0.20,0.20,0.04
985.39,0.51,-0.03,0.20,0.20,0.24,0.04
1000.81,-0.01,-0.04,0.26,0.24,0.24,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
