x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.15,0.00,0.16,0.15,0.27,0.16
30.30,0.17,-0.00,0.28,0.27,0.28,0.15
47.28,0.12,-0.01,0.47,0.44,0.32,0.14
65.09,-0.04,-0.01,0.41,0.42,0.26,0.08
83.61,-0.12,-0.01,0.23,0.24,0.26,0.12
100.16,-0.22,-0.01,0.59,0.57,0.21,0.10
115.88,-0.32,-0.01,0.38,0.39,0.23,0.10
136.50,-0.45,-0.00,0.54,0.56,0.23,0.10
158.24,-0.50,-0.00,0.53,0.53,0.20,0.09
173.96,-0.50,-0.00,0.31,0.32,0.19,0.07
192.33,-0.47,0.00,0.42,0.42,0.23,0.11
212.96,-0.40,-0.00,0.60,0.58,0.18,0.09
229.65,-0.42,-0.00,0.64,0.64,0.21,0.14
247.75,-0.44,-0.00,0.62,0.62,0.15,0.06
263.88,-0.44,0.00,0.59,0.59,0.19,0.10
282.40,-0.38,0.00,1.07,1.07,0.16,0.06
298.39,-0.33,0.00,0.55,0.55,0.22,0.08
313.26,-0.28,0.00,0.74,0.74,0.19,0.07
334.59,-0.20,0.00,0.35,0.35,0.15,0.05
351.84,-0.14,0.01,0.61,0.61,0.15,0.05
367.83,0.01,0.01,0.61,0.65,0.02,0.03
384.53,0.22,0.01,0.65,0.63,0.02,0.01
403.18,0.43,0.01,0.79,0.81,0.34,0.10
421.56,0.58,0.00,0.54,0.53,0.13,0.02
441.20,0.64,0.00,0.55,0.53,0.30,0.09
463.09,0.66,-0.00,0.55,0.54,0.16,0.04
484.55,0.57,-0.01,0.54,0.54,0.19,0.04
499.42,0.51,-0.01,0.40,0.40,0.21,0.03
518.64,0.43,-0.00,0.68,0.71,0.20,0.05
536.74,0.41,-0.00,0.77,0.77,0.23,0.06
552.73,0.41,-0.00,0.37,0.37,0.03,0.02
568.86,0.39,-0.00,0.45,0.44,0.32,0.06
585.28,0.30,-0.01,0.42,0.40,0.19,0.03
603.37,0.19,-0.01,0.51,0.51,0.03,0.04
619.51,0.03,-0.01,0.36,0.34,0.04,0.02
636.48,-0.18,-0.01,0.36,0.39,0.09,0.07
653.45,-0.30,-0.01,0.48,0.50,-0.00,0.04
671.41,-0.37,-0.00,0.54,0.56,0.27,0.04
688.67,-0.36,0.00,0.36,0.35,0.24,0.03
707.60,-0.30,0.01,0.39,0.39,0.23,0.03
723.18,-0.19,0.01,0.30,0.32,0.14,0.02
739.17,0.01,0.02,0.39,0.37,0.19,0.05
754.88,0.26,0.02,0.58,0.56,0.20,0.05
771.99,0.56,0.02,0.37,0.36,0.20,0.04
788.96,0.85,0.01,0.48,0.48,0.18,0.05
805.24,1.03,0.01,0.32,0.32,0.07,0.03
823.33,1.08,-0.00,0.27,0.25,0.13,0.04
840.45,0.97,-0.01,0.40,0.40,0.14,0.05
857.42,0.85,-0.01,0.38,0.38,0.11,0.03
873.70,0.74,-0.01,0.30,0.30,0.12,0.03
889.97,0.61,-0.01,0.26,0.26,0.16,0.04
904.84,0.54,-0.01,0.38,0.36,0.13,0.07
919.71,0.43,-0.01,0.31,0.31,0.14,0.04
935.42,0.34,-0.01,0.16,0.18,0.11,0.04
951.98,0.29,-0.00,0.15,0.13,0.13,0.08
967.27,0.27,-0.00,0.17,0.20,0.12,0.08
983.26,0.25,-0.00,0.16,0.15,0.09,0.07
1000.65,0.14,-0.01,0.17,0.16,0.07,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
