yaw
0.00
-0.07
-0.07
-0.07
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.09
-0.08
-0.08
-0.08
-0.06
-0.06
-0.06
-0.03
-0.03
-0.03
-0.00
-0.00
-0.00
0.02
0.02
0.02
0.02
0.05
0.05
0.05
0.08
0.08
0.08
0.11
0.11
0.11
0.13
0.13
0.13
0.16
0.16
0.16
0.16
0.20
0.20
0.20
0.24
0.24
0.24
0.27
0.27
0.27
0.31
0.31
0.31
0.34
0.34
0.34
0.34
0.37
0.37
0.37
0.40
0.40
0.40
0.43
0.43
0.43
0.47
0.47
0.47
0.47
0.52
0.52
0.52
0.56
0.56
0.56
0.61
0.61
0.61
0.65
0.65
0.65
0.71
0.71
0.71
0.71
0.76
0.76
0.76
0.81
0.81
0.81
0.87
0.87
0.87
0.91
0.91
0.91
0.91
0.95
0.95
0.95
0.98
0.98
0.98
1.03
1.03
1.03
1.43
1.43
1.43
2.20
2.20
2.20
2.20
3.22
3.22
3.22
3.94
3.94
3.94
4.10
4.10
4.10
3.90
3.90
3.90
3.57
3.57
3.57
3.57
3.20
3.20
3.20
2.80
2.80
2.80
2.28
2.28
2.28
1.90
1.90
1.90
1.60
1.60
1.60
1.60
1.44
1.44
1.44
1.32
1.32
1.32
1.29
1.29
1.29
1.41
1.41
1.41
1.55
1.55
1.55
1.55
1.67
1.67
1.67
1.71
1.71
1.71
1.67
1.67
1.67
1.62
1.62
1.62
1.60
1.60
1.60
1.60
1.63
1.63
1.63
1.70
1.70
1.70
1.82
1.82
1.82
1.93
1.93
1.93
1.93
2.02
2.02
2.02
2.13
2.13
2.13
2.31
2.31
2.31
2.51
2.51
2.51
2.77
2.77
2.77
2.77
3.08
3.08
3.08
3.39
3.39
3.39
3.67
3.67
3.67
3.96
3.96
3.96
3.96
4.24
4.24
4.24
4.82
4.82
4.82
5.65
5.65
5.65
6.41
6.41
6.41
7.04
7.04
7.04
7.04
7.61
7.61
7.61
8.13
8.13
