x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,-0.07,-0.00,0.14,0.14,0.35,0.10
31.42,-0.03,0.01,0.17,0.17,0.30,0.07
47.56,0.10,0.01,0.17,0.18,0.29,0.06
63.41,0.33,0.02,0.22,0.23,0.33,0.07
79.54,0.68,0.02,0.30,0.30,0.26,0.03
96.51,0.95,0.01,0.50,0.51,0.19,0.08
112.50,1.24,0.03,0.23,0.25,0.17,0.11
129.33,1.61,0.02,0.36,0.36,0.16,0.10
147.15,1.86,0.01,0.36,0.36,0.10,0.08
161.88,1.96,0.01,0.36,0.36,0.09,0.08
177.31,2.03,0.01,0.36,0.37,0.14,0.11
192.74,2.13,0.01,0.36,0.36,0.11,0.12
208.45,2.23,0.01,0.39,0.39,0.14,0.12
225.43,2.34,0.00,0.48,0.50,0.09,0.12
241.56,2.39,-0.00,0.48,0.48,0.07,0.11
257.83,2.40,-0.00,0.48,0.48,0.04,0.13
273.97,2.36,-0.00,0.46,0.46,0.07,0.16
290.66,2.29,-0.01,0.31,0.30,0.03,0.13
307.91,2.12,-0.01,0.31,0.31,0.05,0.13
327.27,1.87,-0.02,0.42,0.42,0.06,0.11
345.37,1.50,-0.03,0.37,0.36,0.02,0.07
363.18,1.04,-0.03,0.37,0.36,0.10,0.12
380.57,0.55,-0.03,0.36,0.36,0.11,0.10
397.67,0.02,-0.03,0.36,0.36,0.11,0.10
414.22,-0.41,-0.02,0.39,0.39,0.11,0.10
430.49,-0.74,-0.02,0.36,0.37,0.11,0.10
446.06,-0.98,-0.01,0.36,0.39,0.12,0.10
461.07,-1.15,-0.01,0.63,0.63,0.09,0.08
478.05,-1.27,-0.00,0.26,0.26,0.06,0.07
494.18,-1.18,0.01,0.34,0.36,0.10,0.09
510.03,-0.97,0.02,0.31,0.31,0.10,0.11
525.18,-0.65,0.03,0.28,0.30,0.08,0.07
540.74,-0.20,0.03,0.28,0.27,0.08,0.08
555.89,0.23,0.03,0.22,0.23,0.07,0.10
573.28,0.74,0.03,0.28,0.28,0.07,0.09
588.84,1.18,0.03,0.28,0.28,0.09,0.10
606.79,1.70,0.03,0.24,0.24,0.11,0.12
622.22,2.11,0.03,0.23,0.23,0.09,0.08
637.78,2.49,0.02,0.25,0.25,0.11,0.10
654.62,2.82,0.02,0.28,0.28,0.15,0.12
672.01,2.97,-0.00,0.21,0.19,0.13,0.12
688.42,2.84,-0.02,0.20,0.19,0.17,0.10
705.96,2.41,-0.03,0.21,0.21,0.17,0.10
721.94,1.79,-0.05,0.28,0.23,0.19,0.09
739.01,0.65,-0.09,0.28,0.23,0.17,0.04
755.49,-0.98,-0.11,0.18,0.18,0.19,0.01
771.53,-2.68,-0.10,0.22,0.22,0.19,0.02
788.00,-4.31,-0.10,0.22,0.22,0.21,0.04
803.79,-5.77,-0.09,0.24,0.25,0.23,0.03
819.72,-7.16,-0.09,0.18,0.16,0.18,0.03
835.93,-8.62,-0.09,0.20,0.20,0.20,0.02
852.13,-10.14,-0.09,0.23,0.23,0.17,0.03
867.36,-11.50,-0.08,0.22,0.20,0.13,0.02
882.88,-12.81,-0.08,0.18,0.20,0.20,0.03
897.57,-13.92,-0.07,0.20,0.22,0.20,0.02
913.24,-14.97,-0.06,0.26,0.24,0.21,0.03
929.06,-15.96,-0.06,0.16,0.16,0.18,0.01
945.45,-16.96,-0.06,0.22,0.22,0.19,0.02
962.40,-17.92,-0.05,0.19,0.19,0.24,0.04
977.95,-18.71,-0.05,0.20,0.22,0.21,0.03
994.49,-19.46,-0.05,0.29,0.29,0.21,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
