x, y, theta, left_speed, right_speed, left_bump, right_bump
16.97,-0.02,-0.00,0.37,0.39,0.24,0.05
33.67,-0.06,0.00,0.42,0.40,0.27,0.02
51.77,-0.06,0.00,0.44,0.45,0.19,0.03
70.99,0.09,0.01,0.81,0.84,0.15,0.02
87.54,0.35,0.02,0.48,0.50,0.15,0.00
106.05,0.73,0.02,0.54,0.53,0.11,0.02
124.29,1.06,0.01,0.39,0.39,0.11,0.03
143.78,1.28,0.01,0.46,0.46,0.09,0.06
162.44,1.42,0.01,0.52,0.52,0.11,0.09
179.84,1.47,0.00,0.41,0.39,0.07,0.04
197.66,1.43,-0.01,0.35,0.33,0.08,0.08
216.17,1.22,-0.02,0.37,0.37,0.04,0.04
233.00,0.91,-0.02,0.49,0.48,0.03,0.08
252.78,0.44,-0.03,0.41,0.39,0.07,0.08
268.21,0.04,-0.03,0.56,0.56,0.04,0.07
286.16,-0.38,-0.03,0.33,0.33,0.03,0.05
304.11,-0.85,-0.03,0.53,0.53,0.04,0.04
321.92,-1.35,-0.03,0.51,0.49,0.03,0.05
340.01,-1.87,-0.03,0.32,0.35,0.02,0.08
358.10,-2.32,-0.02,0.33,0.33,0.02,0.09
375.21,-2.68,-0.02,0.48,0.49,0.02,0.12
392.04,-2.92,-0.01,0.30,0.30,0.01,0.03
408.74,-3.08,-0.01,0.49,0.49,0.02,0.13
424.31,-3.18,-0.00,0.40,0.41,0.03,0.06
439.46,-3.21,0.00,0.45,0.45,0.03,0.12
454.61,-3.12,0.01,0.45,0.45,0.01,0.06
469.62,-2.95,0.01,0.37,0.40,0.01,0.09
485.19,-2.67,0.02,0.33,0.32,0.01,0.08
503.00,-2.37,0.01,0.40,0.40,0.01,0.08
520.12,-2.14,0.01,0.24,0.25,0.01,0.07
535.83,-1.97,0.01,0.30,0.30,0.01,0.05
551.26,-1.70,0.03,0.24,0.26,0.00,0.11
568.65,-1.23,0.03,0.28,0.27,0.01,0.10
586.32,-0.77,0.03,0.24,0.24,0.02,0.09
602.03,-0.36,0.03,0.23,0.23,0.02,0.09
617.31,-0.06,0.02,0.23,0.23,0.00,0.05
632.04,0.19,0.02,0.34,0.33,0.03,0.07
648.87,0.49,0.01,0.27,0.25,0.03,0.06
664.59,0.61,-0.00,0.29,0.27,0.03,0.03
680.86,0.59,-0.01,0.19,0.17,0.05,0.04
696.99,0.46,-0.01,0.24,0.22,0.08,0.05
713.12,0.21,-0.02,0.22,0.22,0.06,0.03
729.96,-0.07,-0.01,0.19,0.19,0.08,0.05
745.53,-0.22,-0.01,0.22,0.22,0.08,0.05
760.82,-0.29,-0.00,0.17,0.20,0.08,0.05
776.67,-0.20,0.01,0.21,0.21,0.06,0.05
791.40,-0.04,0.01,0.22,0.22,0.05,0.04
807.67,0.17,0.01,0.25,0.27,0.06,0.04
822.82,0.38,0.01,0.18,0.18,0.07,0.08
837.55,0.59,0.02,0.20,0.20,0.05,0.05
852.98,0.91,0.02,0.22,0.22,0.04,0.04
868.55,1.27,0.03,0.19,0.17,0.05,0.05
883.97,1.64,0.03,0.21,0.19,0.06,0.05
899.40,2.01,0.02,0.20,0.20,0.07,0.06
915.81,2.27,0.02,0.20,0.20,0.10,0.07
931.52,2.54,0.02,0.19,0.20,0.12,0.09
946.53,2.79,0.02,0.13,0.13,0.11,0.08
961.68,3.03,0.02,0.17,0.19,0.15,0.11
977.81,3.37,0.02,0.19,0.19,0.13,0.10
992.82,3.71,0.03,0.20,0.22,0.12,0.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
