x, y, theta, left_speed, right_speed, left_bump, right_bump
16.27,0.16,-0.00,0.17,0.14,0.35,0.16
31.98,0.02,-0.01,0.24,0.22,0.31,0.08
47.55,-0.19,-0.01,0.19,0.20,0.38,0.08
63.41,-0.23,0.01,0.22,0.23,0.41,0.08
78.98,-0.01,0.02,0.24,0.27,0.33,0.07
94.82,0.43,0.03,0.24,0.26,0.24,0.07
109.55,0.85,0.03,0.24,0.24,0.19,0.11
124.55,1.24,0.01,0.35,0.32,0.20,0.12
141.11,1.27,-0.02,0.43,0.37,0.16,0.11
155.97,0.91,-0.03,0.34,0.32,0.16,0.11
174.06,0.43,-0.02,0.36,0.36,0.13,0.16
189.91,0.13,-0.01,0.36,0.39,0.13,0.11
205.91,-0.04,-0.01,0.39,0.39,0.11,0.12
223.16,-0.12,-0.00,0.27,0.28,0.10,0.09
238.59,-0.17,-0.00,0.36,0.36,0.07,0.09
254.59,-0.23,-0.00,0.43,0.43,0.10,0.13
272.82,-0.29,-0.00,0.36,0.36,0.05,0.14
288.26,-0.32,-0.00,0.36,0.37,0.01,0.10
304.53,-0.38,-0.00,0.30,0.30,0.05,0.12
321.08,-0.48,-0.01,0.42,0.39,0.04,0.10
337.63,-0.68,-0.02,0.31,0.29,0.02,0.08
354.47,-0.92,-0.02,0.31,0.30,0.07,0.10
370.88,-1.17,-0.01,0.27,0.27,0.07,0.11
387.01,-1.35,-0.01,0.29,0.30,0.07,0.10
401.74,-1.45,-0.01,0.34,0.34,0.08,0.11
419.00,-1.53,-0.00,0.22,0.23,0.07,0.10
433.87,-1.57,-0.00,0.35,0.35,0.10,0.13
452.39,-1.65,-0.00,0.25,0.25,0.06,0.14
469.22,-1.70,-0.00,0.40,0.38,0.07,0.10
487.04,-1.72,-0.00,0.34,0.34,0.09,0.10
503.45,-1.72,0.00,0.33,0.33,0.10,0.12
521.41,-1.66,0.00,0.27,0.27,0.10,0.10
537.12,-1.61,0.00,0.35,0.35,0.10,0.10
552.69,-1.54,0.01,0.23,0.23,0.10,0.11
569.11,-1.40,0.01,0.32,0.34,0.09,0.10
584.54,-1.19,0.02,0.23,0.25,0.10,0.13
599.82,-0.94,0.01,0.25,0.25,0.10,0.13
615.96,-0.75,0.01,0.25,0.25,0.10,0.15
630.97,-0.62,0.01,0.20,0.18,0.10,0.13
647.52,-0.56,-0.00,0.25,0.25,0.09,0.14
662.53,-0.59,-0.00,0.25,0.25,0.09,0.13
678.52,-0.63,-0.00,0.27,0.25,0.11,0.14
693.82,-0.70,-0.01,0.27,0.25,0.08,0.12
709.67,-0.76,-0.00,0.24,0.24,0.10,0.11
727.06,-0.85,-0.01,0.22,0.22,0.11,0.12
743.76,-0.99,-0.01,0.15,0.15,0.10,0.11
759.19,-1.05,-0.00,0.19,0.19,0.11,0.12
775.46,-1.06,-0.00,0.22,0.23,0.12,0.13
791.46,-1.00,0.01,0.20,0.22,0.12,0.13
806.89,-0.85,0.01,0.22,0.24,0.11,0.10
823.02,-0.70,0.01,0.18,0.18,0.13,0.14
838.17,-0.57,0.01,0.38,0.38,0.13,0.11
853.18,-0.44,0.01,0.16,0.16,0.10,0.09
870.15,-0.28,0.01,0.17,0.15,0.13,0.10
886.57,-0.08,0.01,0.15,0.15,0.13,0.09
902.14,0.15,0.02,0.14,0.14,0.13,0.11
918.41,0.49,0.02,0.17,0.20,0.14,0.12
934.25,0.89,0.03,0.20,0.17,0.17,0.12
950.38,1.33,0.03,0.19,0.20,0.16,0.10
966.23,1.81,0.03,0.20,0.20,0.18,0.13
982.63,2.37,0.04,0.20,0.22,0.16,0.12
998.61,3.08,0.05,0.16,0.19,0.15,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
