x, y, theta, left_speed, right_speed, left_bump, right_bump
16.55,0.10,0.01,0.37,0.36,0.26,0.06
33.53,0.17,0.00,0.76,0.76,0.32,0.04
52.75,0.29,0.01,0.84,0.86,0.23,0.02
71.40,0.57,0.02,0.44,0.45,0.13,0.01
91.04,1.09,0.03,0.82,0.86,0.16,0.06
107.16,1.60,0.03,0.51,0.53,0.14,0.06
123.43,2.12,0.03,0.58,0.56,0.08,0.03
140.12,2.60,0.02,0.46,0.45,0.09,0.09
155.54,2.92,0.02,0.96,0.91,0.06,0.10
171.54,3.14,0.01,0.35,0.34,0.08,0.16
186.97,3.26,0.00,0.54,0.52,0.03,0.12
204.08,3.23,-0.01,0.36,0.34,0.03,0.12
222.04,2.98,-0.02,0.43,0.41,0.05,0.10
239.85,2.49,-0.03,0.62,0.56,0.05,0.08
257.37,1.91,-0.04,0.36,0.36,0.04,0.06
274.62,1.32,-0.03,0.34,0.36,0.09,0.10
292.29,0.79,-0.03,0.34,0.36,0.03,0.02
309.82,0.37,-0.02,0.38,0.38,0.01,0.02
327.63,0.03,-0.01,0.27,0.29,0.06,0.09
345.17,-0.03,0.00,0.32,0.34,0.03,0.05
360.04,0.07,0.01,0.36,0.36,0.03,0.08
374.77,0.22,0.01,0.34,0.36,0.03,0.06
392.44,0.47,0.01,0.61,0.62,0.04,0.08
407.87,0.69,0.01,0.33,0.32,0.04,0.05
426.81,0.97,0.02,0.26,0.26,0.03,0.03
444.76,1.23,0.02,0.29,0.30,0.04,0.03
460.89,1.53,0.02,0.37,0.37,0.05,0.05
477.16,1.87,0.02,0.33,0.31,0.06,0.05
493.43,2.17,0.01,0.21,0.19,0.05,0.04
510.55,2.34,0.01,0.27,0.27,0.05,0.03
526.26,2.37,-0.00,0.39,0.35,0.07,0.02
540.99,2.33,-0.00,0.26,0.26,0.04,0.00
558.95,2.28,-0.00,0.24,0.24,0.08,0.04
576.20,2.22,-0.00,0.28,0.28,0.07,0.01
590.93,2.19,-0.00,0.30,0.28,0.07,0.02
605.80,2.15,-0.00,0.24,0.24,0.05,0.01
623.20,2.09,-0.00,0.28,0.28,0.08,0.02
638.77,2.04,-0.01,0.28,0.28,0.07,0.02
656.59,1.97,-0.00,0.22,0.22,0.08,0.04
673.98,1.93,-0.00,0.28,0.28,0.10,0.07
691.80,1.89,-0.00,0.22,0.22,0.07,0.02
708.92,1.88,-0.00,0.30,0.32,0.07,0.05
723.79,1.86,-0.01,0.25,0.22,0.07,0.04
740.06,1.75,-0.01,0.25,0.25,0.06,0.04
756.33,1.66,-0.01,0.22,0.22,0.06,0.03
771.91,1.59,-0.00,0.26,0.25,0.07,0.05
787.76,1.54,-0.00,0.19,0.19,0.07,0.05
803.47,1.54,-0.00,0.23,0.22,0.06,0.04
819.32,1.52,-0.00,0.20,0.22,0.09,0.06
835.60,1.48,-0.00,0.16,0.16,0.04,0.02
852.29,1.41,-0.01,0.15,0.15,0.06,0.04
868.84,1.29,-0.01,0.19,0.17,0.07,0.04
884.56,1.19,-0.01,0.20,0.19,0.07,0.04
900.83,1.01,-0.01,0.20,0.19,0.09,0.06
916.54,0.81,-0.01,0.17,0.17,0.10,0.05
932.53,0.57,-0.02,0.19,0.17,0.10,0.05
947.96,0.24,-0.03,0.19,0.17,0.13,0.07
963.25,-0.13,-0.02,0.19,0.19,0.17,0.09
978.25,-0.56,-0.03,0.20,0.17,0.15,0.07
994.23,-1.10,-0.03,0.20,0.20,0.14,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
