x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,-0.02,-0.01,0.15,0.16,0.19,0.07
32.13,-0.17,-0.01,0.30,0.30,0.18,0.05
47.56,-0.34,-0.01,0.35,0.36,0.19,0.04
64.53,-0.40,-0.00,0.34,0.34,0.16,0.02
79.96,-0.38,0.01,0.36,0.37,0.18,0.03
97.36,-0.19,0.01,0.48,0.48,0.18,0.04
114.47,0.03,0.01,0.48,0.49,0.18,0.04
132.57,0.24,0.01,0.36,0.35,0.19,0.04
150.80,0.47,0.01,0.38,0.38,0.17,0.02
165.67,0.61,0.01,0.36,0.36,0.16,0.00
185.87,0.80,0.01,0.40,0.38,0.13,0.00
205.79,0.98,0.01,0.41,0.43,0.09,0.00
220.66,1.12,0.01,0.89,0.89,0.11,0.01
236.52,1.26,0.01,0.38,0.38,0.08,-0.01
254.89,1.35,0.00,0.30,0.30,0.03,-0.02
269.62,1.32,-0.01,0.41,0.40,0.12,0.00
284.35,1.20,-0.01,0.36,0.36,0.04,-0.00
304.13,0.96,-0.01,0.38,0.36,0.09,-0.00
323.21,0.72,-0.01,0.39,0.40,0.07,-0.00
338.64,0.53,-0.01,0.47,0.45,0.10,0.01
357.72,0.29,-0.01,0.45,0.45,0.06,-0.01
376.38,0.07,-0.01,0.34,0.34,0.09,0.01
393.63,-0.09,-0.01,0.42,0.39,0.07,-0.01
412.99,-0.23,0.00,0.36,0.36,0.11,0.04
428.98,-0.25,0.00,0.33,0.33,0.07,0.02
445.68,-0.28,-0.00,0.36,0.36,0.11,0.02
461.81,-0.34,-0.01,0.32,0.31,0.08,-0.01
477.80,-0.43,-0.01,0.33,0.33,0.10,0.02
494.22,-0.51,-0.00,0.31,0.32,0.10,0.01
510.49,-0.50,0.00,0.31,0.32,0.11,0.02
526.62,-0.43,0.01,0.33,0.33,0.09,0.00
542.34,-0.30,0.01,0.30,0.29,0.08,0.01
557.91,-0.22,0.00,0.31,0.29,0.09,-0.00
574.88,-0.19,0.00,0.38,0.38,0.05,-0.00
591.44,-0.20,-0.01,0.31,0.31,0.07,-0.00
607.85,-0.32,-0.01,0.22,0.20,0.11,0.03
624.40,-0.41,-0.00,0.25,0.26,0.08,0.01
639.97,-0.43,0.00,0.35,0.35,0.11,0.03
654.99,-0.42,0.00,0.28,0.29,0.09,0.03
671.26,-0.43,0.00,0.28,0.30,0.09,0.02
688.94,-0.36,0.00,0.23,0.23,0.10,0.04
706.33,-0.30,0.00,0.28,0.28,0.10,0.02
724.29,-0.19,0.01,0.22,0.22,0.11,0.05
741.68,-0.03,0.01,0.21,0.21,0.10,0.04
758.10,0.11,0.00,0.22,0.20,0.09,0.02
772.83,0.05,-0.01,0.23,0.22,0.11,0.04
787.98,-0.10,-0.01,0.20,0.20,0.13,0.04
803.83,-0.25,-0.01,0.25,0.25,0.09,0.02
818.84,-0.33,-0.00,0.25,0.27,0.13,0.06
835.81,-0.36,-0.01,0.19,0.18,0.12,0.05
852.23,-0.52,-0.01,0.25,0.22,0.10,0.03
867.24,-0.69,-0.01,0.18,0.19,0.08,0.02
884.63,-0.85,-0.01,0.18,0.20,0.09,0.03
899.64,-0.90,-0.00,0.22,0.23,0.09,0.05
915.50,-0.92,0.00,0.25,0.25,0.08,0.02
931.21,-0.92,0.00,0.18,0.16,0.08,0.04
946.08,-0.98,-0.01,0.20,0.22,0.10,0.05
962.63,-1.08,-0.01,0.22,0.22,0.07,0.03
979.61,-1.16,-0.00,0.20,0.20,0.07,0.03
995.04,-1.15,0.00,0.22,0.22,0.06,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
