x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.29,0.02,0.17,0.16,0.27,0.16
31.84,0.49,0.01,0.32,0.30,0.25,0.17
48.96,0.59,0.00,0.27,0.30,0.24,0.15
65.79,0.52,-0.02,0.29,0.25,0.26,0.15
81.64,0.15,-0.03,0.39,0.37,0.22,0.16
99.31,-0.29,-0.03,0.40,0.42,0.18,0.07
114.60,-0.69,-0.02,0.43,0.43,0.25,0.15
132.83,-1.11,-0.02,0.33,0.33,0.17,0.07
149.52,-1.42,-0.02,0.33,0.32,0.04,0.04
167.19,-1.73,-0.01,0.32,0.33,0.26,0.10
185.29,-1.97,-0.01,0.33,0.33,0.21,0.08
203.67,-2.11,-0.01,0.35,0.37,0.16,0.06
223.17,-2.17,0.00,0.35,0.35,0.13,0.04
243.23,-2.11,0.01,0.41,0.43,0.17,0.06
263.29,-1.93,0.01,0.38,0.40,0.17,0.07
281.10,-1.77,0.01,0.31,0.31,0.05,0.02
300.18,-1.62,0.01,0.35,0.35,0.24,0.13
317.86,-1.42,0.01,0.35,0.33,0.13,0.06
336.23,-1.20,0.02,0.32,0.35,0.19,0.09
353.63,-0.90,0.02,0.77,0.80,0.15,0.05
372.56,-0.63,0.01,0.38,0.40,0.18,0.06
390.94,-0.39,0.01,0.49,0.49,0.15,0.06
409.74,-0.26,0.00,0.36,0.36,0.12,0.03
427.70,-0.21,0.00,0.49,0.49,0.27,0.06
446.21,-0.18,-0.00,0.47,0.47,0.16,0.04
464.17,-0.21,-0.00,0.34,0.34,0.16,0.04
481.43,-0.26,0.00,0.46,0.47,0.18,0.05
498.68,-0.29,0.00,0.46,0.49,0.21,0.03
515.38,-0.18,0.01,0.46,0.47,0.21,0.06
531.79,0.04,0.02,0.43,0.46,0.14,0.04
547.22,0.32,0.02,0.42,0.41,0.20,0.05
564.47,0.56,0.01,0.33,0.33,0.12,0.03
580.18,0.70,0.01,0.28,0.26,0.17,0.04
598.56,0.80,0.00,0.43,0.41,0.14,0.03
614.83,0.86,0.00,0.38,0.38,0.17,0.07
632.09,0.85,0.00,0.40,0.40,0.10,0.02
647.94,0.80,-0.01,0.31,0.29,0.10,0.04
662.81,0.64,-0.01,0.48,0.51,0.11,0.03
678.10,0.48,-0.01,0.25,0.24,0.16,0.03
695.36,0.22,-0.01,0.26,0.26,0.15,0.03
710.08,0.01,-0.01,0.28,0.28,0.17,0.07
725.23,-0.19,-0.01,0.24,0.24,0.15,0.03
742.49,-0.41,-0.02,0.28,0.28,0.14,0.04
760.44,-0.66,-0.02,0.24,0.24,0.15,0.06
777.28,-0.90,-0.01,0.27,0.28,0.14,0.07
794.39,-0.92,0.01,0.20,0.24,0.16,0.07
811.22,-0.61,0.02,0.30,0.30,0.10,0.06
826.65,-0.26,0.02,0.25,0.25,0.13,0.09
842.08,0.09,0.02,0.30,0.30,0.13,0.09
856.95,0.34,0.01,0.23,0.22,0.13,0.07
873.50,0.44,0.00,0.22,0.22,0.12,0.05
889.77,0.50,0.00,0.24,0.25,0.12,0.06
905.91,0.56,0.00,0.18,0.18,0.13,0.07
921.62,0.61,0.01,0.22,0.22,0.13,0.07
936.63,0.69,0.00,0.19,0.20,0.11,0.07
952.34,0.77,0.00,0.20,0.20,0.14,0.05
967.35,0.80,0.00,0.24,0.22,0.14,0.05
982.50,0.81,0.00,0.17,0.19,0.15,0.04
999.62,0.84,0.01,0.28,0.28,0.15,0.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
