x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,-0.14,-0.00,0.13,0.13,0.25,0.10
32.27,-0.18,0.00,0.25,0.24,0.28,0.12
49.94,-0.13,0.01,0.28,0.27,0.21,0.08
66.92,0.10,0.02,0.40,0.43,0.23,0.10
85.01,0.44,0.02,0.34,0.34,0.21,0.08
100.44,0.74,0.02,0.37,0.37,0.23,0.11
116.85,1.02,0.02,0.40,0.39,0.18,0.07
134.10,1.27,0.01,0.32,0.31,0.20,0.09
151.64,1.49,0.01,0.43,0.43,0.18,0.10
167.63,1.65,0.01,0.42,0.41,0.19,0.06
182.92,1.78,0.01,0.45,0.45,0.18,0.05
202.00,1.86,0.00,0.45,0.45,0.20,0.05
218.83,1.86,0.00,0.43,0.43,0.17,0.04
237.63,1.86,0.00,0.36,0.36,0.16,0.03
256.57,1.86,0.00,0.35,0.35,0.13,0.02
275.37,1.88,-0.00,0.46,0.46,0.13,0.04
294.17,1.82,-0.00,0.35,0.35,0.11,0.04
312.27,1.73,-0.01,0.36,0.33,0.11,0.04
330.08,1.57,-0.01,0.31,0.31,0.15,0.08
347.48,1.43,-0.00,0.31,0.31,0.10,0.05
364.59,1.35,-0.00,0.34,0.33,0.13,0.09
380.02,1.30,-0.00,0.26,0.26,0.06,0.03
396.16,1.19,-0.01,0.28,0.28,0.15,0.10
411.87,1.07,-0.01,0.32,0.30,0.08,0.07
428.56,0.97,-0.00,0.31,0.31,0.06,0.06
445.96,0.93,-0.00,0.32,0.31,0.05,0.08
462.93,0.92,-0.00,0.37,0.37,0.06,0.08
480.33,0.90,-0.01,0.33,0.31,0.09,0.10
497.58,0.76,-0.01,0.31,0.31,0.08,0.06
514.14,0.57,-0.01,0.32,0.31,0.10,0.07
531.53,0.39,-0.01,0.55,0.55,0.12,0.10
548.23,0.26,-0.01,0.30,0.30,0.06,0.05
564.36,0.19,-0.00,0.28,0.28,0.08,0.06
579.51,0.17,-0.00,0.30,0.28,0.10,0.08
595.08,0.10,-0.01,0.26,0.25,0.12,0.08
613.18,-0.01,-0.00,0.40,0.41,0.10,0.09
631.14,-0.08,-0.00,0.34,0.34,0.14,0.09
648.25,-0.09,-0.00,0.33,0.33,0.13,0.09
665.37,-0.10,0.00,0.27,0.29,0.10,0.08
681.36,-0.06,-0.00,0.38,0.39,0.09,0.08
696.65,-0.12,-0.01,0.22,0.22,0.09,0.09
711.94,-0.20,-0.00,0.53,0.55,0.13,0.11
728.22,-0.25,-0.00,0.24,0.23,0.10,0.08
744.91,-0.26,-0.00,0.28,0.26,0.09,0.10
762.31,-0.26,-0.00,0.33,0.33,0.14,0.11
779.28,-0.26,-0.00,0.28,0.27,0.15,0.13
795.55,-0.34,-0.01,0.27,0.27,0.15,0.12
811.12,-0.53,-0.01,0.25,0.25,0.15,0.12
827.12,-0.73,-0.01,0.18,0.20,0.11,0.12
843.81,-0.88,-0.00,0.22,0.24,0.17,0.14
859.38,-0.95,-0.00,0.27,0.27,0.15,0.12
876.78,-0.98,-0.00,0.19,0.18,0.13,0.11
893.33,-1.03,-0.01,0.22,0.20,0.12,0.10
909.32,-1.12,-0.01,0.17,0.17,0.15,0.13
926.30,-1.15,0.00,0.16,0.16,0.15,0.13
941.45,-1.10,0.00,0.20,0.22,0.14,0.14
957.16,-0.98,0.02,0.20,0.20,0.10,0.13
974.13,-0.69,0.01,0.16,0.16,0.11,0.14
990.13,-0.48,0.01,0.17,0.17,0.15,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
