x, y, theta, left_speed, right_speed, left_bump, right_bump
16.41,0.09,0.00,0.13,0.13,0.29,0.10
32.13,0.14,0.00,0.23,0.24,0.30,0.12
48.68,0.15,-0.01,0.26,0.26,0.27,0.08
64.95,-0.13,-0.03,0.36,0.31,0.24,0.06
79.96,-0.56,-0.03,0.36,0.37,0.24,0.06
95.66,-0.94,-0.02,0.37,0.39,0.19,0.06
110.53,-1.18,-0.01,0.53,0.56,0.16,0.07
128.77,-1.39,-0.01,0.51,0.52,0.18,0.10
147.29,-1.49,-0.01,0.38,0.38,0.14,0.07
162.58,-1.55,-0.00,0.37,0.38,0.11,0.05
182.64,-1.59,-0.00,0.38,0.38,0.13,0.05
197.37,-1.55,0.00,0.44,0.44,0.11,0.04
213.64,-1.50,0.00,0.63,0.63,0.15,0.05
231.88,-1.41,0.01,0.45,0.48,0.10,0.04
246.61,-1.25,0.01,0.40,0.39,0.09,0.05
261.48,-1.06,0.01,0.41,0.41,0.13,0.07
281.26,-0.76,0.02,0.38,0.38,0.08,0.04
300.75,-0.41,0.02,0.36,0.36,0.12,0.05
315.90,-0.12,0.02,0.45,0.45,0.10,0.03
333.57,0.26,0.02,0.30,0.31,0.09,0.04
351.67,0.59,0.02,0.43,0.43,0.15,0.09
369.76,0.84,0.01,0.32,0.30,0.08,0.04
386.60,0.98,0.01,0.39,0.39,0.09,0.03
402.03,1.08,0.01,0.37,0.37,0.04,0.01
418.86,1.14,-0.00,0.37,0.37,0.17,0.12
434.44,1.14,0.00,0.39,0.39,0.10,0.09
450.43,1.15,-0.00,0.39,0.39,0.05,0.04
465.16,1.10,-0.01,0.37,0.36,0.04,0.05
480.45,1.02,-0.00,0.68,0.66,0.06,0.08
495.88,0.96,-0.00,0.36,0.39,0.08,0.07
511.17,0.89,-0.01,0.66,0.68,0.10,0.09
526.75,0.83,-0.00,0.34,0.34,0.07,0.08
541.90,0.81,-0.00,0.37,0.36,0.03,0.06
557.19,0.76,-0.00,0.34,0.36,0.05,0.06
572.20,0.73,-0.00,0.66,0.66,0.09,0.07
587.63,0.68,-0.00,0.36,0.36,0.06,0.07
602.92,0.63,-0.00,0.38,0.36,0.04,0.04
622.00,0.64,-0.00,0.28,0.28,0.09,0.05
636.87,0.63,-0.00,0.27,0.28,0.06,0.05
654.83,0.61,-0.01,0.40,0.38,0.09,0.03
672.08,0.49,-0.01,0.24,0.23,0.12,0.07
688.92,0.38,-0.00,0.33,0.33,0.13,0.07
705.61,0.34,-0.00,0.26,0.27,0.13,0.05
721.18,0.34,-0.00,0.35,0.35,0.16,0.11
738.44,0.33,-0.00,0.28,0.26,0.15,0.07
753.87,0.33,-0.00,0.27,0.27,0.15,0.07
768.88,0.34,0.00,0.23,0.24,0.13,0.06
786.28,0.41,0.00,0.21,0.21,0.12,0.06
803.81,0.47,0.01,0.21,0.22,0.12,0.05
820.23,0.56,0.00,0.27,0.26,0.16,0.07
836.64,0.65,0.01,0.20,0.22,0.13,0.07
852.21,0.75,0.00,0.25,0.25,0.14,0.02
867.93,0.77,-0.00,0.21,0.20,0.18,0.06
882.80,0.72,-0.00,0.22,0.25,0.13,0.04
898.65,0.72,-0.00,0.22,0.22,0.18,0.06
914.78,0.75,0.00,0.25,0.24,0.16,0.04
930.07,0.85,0.01,0.16,0.16,0.17,0.04
944.80,1.07,0.02,0.22,0.19,0.10,0.03
960.93,1.24,0.01,0.20,0.20,0.19,0.06
976.93,1.34,0.01,0.20,0.20,0.13,0.06
993.06,1.47,0.00,0.17,0.17,0.17,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
