yaw
0.00
-0.35
-0.35
-0.35
-0.37
-0.37
-0.37
-0.39
-0.39
-0.39
-0.40
-0.40
-0.40
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.41
-0.40
-0.40
-0.40
-0.40
-0.39
-0.39
-0.39
-0.38
-0.38
-0.38
-0.36
-0.36
-0.36
-0.34
-0.34
-0.34
-0.31
-0.31
-0.31
-0.31
-0.26
-0.26
-0.26
-0.21
-0.21
-0.21
-0.16
-0.16
-0.16
-0.11
-0.11
-0.11
-0.11
-0.07
-0.07
-0.07
-0.03
-0.03
-0.03
0.00
0.00
0.00
0.04
0.04
0.04
0.07
0.07
0.07
0.07
0.10
0.10
0.10
0.14
0.14
0.14
0.17
0.17
0.17
0.21
0.21
0.21
0.21
0.24
0.24
0.24
0.28
0.28
0.28
0.31
0.31
0.31
0.34
0.34
0.34
0.38
0.38
0.38
0.38
0.41
0.41
0.41
0.44
0.44
0.44
0.47
0.47
0.47
0.51
0.51
0.51
0.54
0.54
0.54
0.54
0.57
0.57
0.57
0.60
0.60
0.60
0.63
0.63
0.63
0.67
0.67
0.67
0.67
0.69
0.69
0.69
0.71
0.71
0.71
0.73
0.73
0.73
0.78
0.78
0.78
0.90
0.90
0.90
0.90
1.03
1.03
1.03
1.15
1.15
1.15
1.22
1.22
1.22
1.53
1.53
1.53
1.76
1.76
1.76
1.76
1.93
1.93
1.93
1.93
1.93
1.93
1.71
1.71
1.71
1.39
1.39
1.39
1.16
1.16
1.16
1.16
1.03
1.03
1.03
0.97
0.97
0.97
0.97
0.97
0.97
0.99
0.99
0.99
0.99
0.95
0.95
0.95
0.88
0.88
0.88
0.82
0.82
0.82
0.78
0.78
0.78
0.73
0.73
0.73
0.73
0.71
0.71
0.71
0.67
0.67
0.67
0.59
0.59
0.59
0.58
0.58
0.58
0.59
0.59
0.59
0.59
0.58
0.58
0.58
0.54
0.54
0.54
0.43
0.43
0.43
0.30
0.30
0.30
0.80
0.80
0.80
0.80
1.25
1.25
1.25
1.66
1.66
