x, y, theta, left_speed, right_speed, left_bump, right_bump
15.71,-0.05,-0.01,0.17,0.17,0.15,0.05
31.14,-0.34,-0.02,0.23,0.25,0.15,0.04
46.01,-0.58,-0.01,0.19,0.19,0.12,0.02
63.97,-0.77,-0.01,0.29,0.31,0.13,0.03
78.98,-0.84,0.00,0.29,0.30,0.13,0.03
94.83,-0.77,0.01,0.32,0.34,0.11,0.02
112.08,-0.65,0.01,0.39,0.41,0.12,0.02
129.48,-0.44,0.02,0.72,0.75,0.13,0.05
145.89,-0.19,0.01,0.38,0.36,0.05,-0.01
162.16,0.03,0.01,0.39,0.39,0.12,0.03
179.56,0.22,0.01,0.75,0.75,0.11,0.01
198.21,0.35,0.01,0.80,0.78,0.11,0.01
213.22,0.51,0.01,0.47,0.48,0.14,0.02
228.52,0.68,0.01,0.59,0.59,0.13,0.00
243.67,0.82,0.01,0.41,0.42,0.09,-0.01
263.87,1.00,0.01,0.38,0.37,0.08,0.02
283.37,1.12,0.01,0.37,0.38,0.10,0.01
303.57,1.30,0.01,0.36,0.35,0.11,0.01
323.77,1.43,0.01,0.40,0.40,0.12,0.03
344.39,1.57,0.00,0.38,0.37,0.07,-0.00
363.19,1.60,-0.00,0.44,0.44,0.09,0.01
378.20,1.58,0.00,0.41,0.41,0.08,0.00
397.98,1.62,0.00,0.41,0.41,0.06,-0.01
417.76,1.70,0.01,0.36,0.38,0.07,0.01
436.42,1.79,0.00,0.38,0.38,0.04,0.01
451.43,1.81,0.00,0.44,0.44,0.04,0.03
468.83,1.79,-0.01,0.42,0.40,0.03,0.00
485.52,1.71,-0.00,0.39,0.39,0.05,0.04
501.51,1.71,0.00,0.37,0.39,0.05,0.05
517.65,1.75,0.00,0.39,0.37,0.06,0.06
533.64,1.76,0.00,0.39,0.37,0.06,0.04
549.35,1.76,0.00,0.39,0.37,0.06,0.06
565.77,1.72,-0.00,0.39,0.39,0.04,0.03
580.92,1.69,-0.00,0.34,0.34,0.02,-0.00
596.07,1.65,-0.00,0.34,0.34,0.05,0.02
613.46,1.65,0.00,0.33,0.34,0.05,0.04
628.19,1.68,0.00,0.35,0.33,0.04,0.02
646.43,1.66,-0.01,0.28,0.27,0.04,0.02
664.39,1.56,-0.01,0.43,0.43,0.07,0.04
681.78,1.42,-0.01,0.34,0.34,0.04,0.01
698.34,1.34,0.00,0.30,0.33,0.05,0.03
716.01,1.38,0.00,0.33,0.31,0.06,0.05
732.71,1.38,-0.00,0.27,0.27,0.03,0.01
750.10,1.40,0.00,0.26,0.26,0.03,0.02
768.06,1.46,0.00,0.24,0.24,0.09,0.09
783.21,1.50,-0.00,0.24,0.24,0.05,0.04
798.08,1.43,-0.00,0.35,0.35,0.05,0.04
814.92,1.36,-0.01,0.48,0.48,0.08,0.07
830.91,1.20,-0.01,0.30,0.30,0.06,0.05
846.62,1.05,-0.01,0.25,0.25,0.05,0.04
861.91,0.92,-0.01,0.27,0.27,0.05,0.04
877.06,0.85,-0.00,0.22,0.23,0.06,0.06
893.62,0.89,0.01,0.22,0.22,0.04,0.04
909.33,1.03,0.01,0.22,0.24,0.04,0.04
925.18,1.23,0.01,0.18,0.18,0.06,0.07
941.73,1.40,0.01,0.22,0.22,0.05,0.08
958.15,1.54,0.01,0.27,0.29,0.04,0.06
974.14,1.72,0.01,0.16,0.16,0.03,0.08
989.99,1.95,0.02,0.20,0.18,0.04,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
