x, y, theta, left_speed, right_speed, left_bump, right_bump
15.71,-0.10,-0.01,0.13,0.14,0.28,0.10
31.84,-0.24,-0.00,0.20,0.21,0.27,0.11
49.10,-0.28,-0.00,0.26,0.26,0.26,0.08
67.06,-0.33,-0.00,0.31,0.34,0.28,0.10
81.79,-0.32,0.00,0.34,0.36,0.30,0.14
97.22,-0.27,0.00,0.37,0.37,0.25,0.07
113.63,-0.18,0.01,0.39,0.39,0.25,0.07
131.17,-0.02,0.01,0.42,0.42,0.23,0.05
146.60,0.11,0.01,0.39,0.39,0.24,0.06
165.26,0.28,0.01,0.33,0.33,0.24,0.06
184.76,0.50,0.01,0.35,0.35,0.26,0.08
203.55,0.68,0.01,0.37,0.37,0.15,0.03
220.95,0.81,0.00,0.43,0.40,0.19,0.04
240.03,0.88,0.00,0.52,0.52,0.16,0.04
259.53,0.93,0.00,0.53,0.51,0.19,0.05
278.61,0.93,0.00,0.49,0.52,0.21,0.06
299.23,0.93,-0.00,0.38,0.38,0.16,0.03
317.05,0.84,-0.01,0.35,0.33,0.13,0.02
334.44,0.73,-0.01,0.31,0.31,0.21,0.08
351.84,0.61,-0.01,0.33,0.33,0.16,0.06
368.81,0.48,-0.00,0.30,0.31,0.12,0.04
385.51,0.40,-0.01,0.32,0.32,0.11,0.03
403.88,0.27,-0.01,0.42,0.42,0.13,0.08
421.14,0.10,-0.01,0.42,0.42,0.13,0.06
438.53,-0.13,-0.01,0.40,0.42,0.15,0.06
455.79,-0.33,-0.01,0.40,0.42,0.11,0.04
472.76,-0.48,-0.01,0.41,0.42,0.15,0.07
488.61,-0.58,-0.00,0.39,0.39,0.11,0.04
505.45,-0.66,-0.00,0.36,0.35,0.12,0.04
521.02,-0.71,-0.00,0.37,0.39,0.11,0.03
536.03,-0.68,0.00,0.36,0.36,0.13,0.07
553.00,-0.60,0.01,0.30,0.29,0.12,0.07
570.12,-0.49,0.01,0.32,0.32,0.05,0.02
586.11,-0.44,-0.00,0.34,0.33,0.10,0.03
601.40,-0.45,0.00,0.26,0.26,0.11,0.03
619.50,-0.47,-0.00,0.23,0.23,0.15,0.05
636.34,-0.56,-0.01,0.26,0.26,0.14,0.07
654.29,-0.66,-0.01,0.26,0.24,0.15,0.07
671.41,-0.78,-0.01,0.26,0.26,0.16,0.09
689.50,-0.89,-0.00,0.24,0.24,0.15,0.08
706.76,-0.97,-0.01,0.20,0.20,0.12,0.06
725.00,-1.09,-0.01,0.37,0.38,0.15,0.09
741.41,-1.19,-0.00,0.19,0.19,0.12,0.06
758.81,-1.23,0.00,0.24,0.24,0.19,0.11
775.92,-1.13,0.01,0.25,0.26,0.21,0.11
791.07,-1.02,0.00,0.22,0.24,0.10,0.04
806.08,-1.01,-0.01,0.20,0.20,0.13,0.08
821.93,-1.07,-0.00,0.20,0.20,0.14,0.07
837.65,-1.13,-0.00,0.22,0.22,0.14,0.07
853.36,-1.21,-0.00,0.17,0.19,0.17,0.12
868.23,-1.23,0.00,0.20,0.20,0.15,0.07
884.22,-1.21,-0.00,0.22,0.22,0.12,0.08
898.95,-1.28,-0.01,0.16,0.16,0.13,0.06
915.65,-1.34,-0.00,0.17,0.17,0.13,0.10
932.34,-1.41,-0.01,0.26,0.28,0.19,0.14
948.19,-1.45,0.00,0.14,0.16,0.15,0.10
964.19,-1.40,0.00,0.15,0.15,0.11,0.11
979.06,-1.39,0.00,0.20,0.20,0.13,0.11
994.49,-1.33,0.00,0.29,0.27,0.14,0.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
