yaw
0.00
0.17
0.17
0.17
0.20
0.20
0.20
0.23
0.23
0.23
0.28
0.28
0.28
0.29
0.29
0.29
0.29
0.32
0.32
0.32
0.34
0.34
0.34
0.36
0.36
0.36
0.38
0.38
0.38
0.40
0.40
0.40
0.40
0.43
0.43
0.43
0.47
0.47
0.47
0.50
0.50
0.50
0.53
0.53
0.53
0.57
0.57
0.57
0.57
0.63
0.63
0.63
0.68
0.68
0.68
0.74
0.74
0.74
0.80
0.80
0.80
0.87
0.87
0.87
0.87
0.93
0.93
0.93
0.99
0.99
0.99
1.06
1.06
1.06
1.12
1.12
1.12
1.12
1.17
1.17
1.17
1.24
1.24
1.24
1.31
1.31
1.31
1.37
1.37
1.37
1.45
1.45
1.45
1.45
1.53
1.53
1.53
1.60
1.60
1.60
1.65
1.65
1.65
1.71
1.71
1.71
1.71
1.77
1.77
1.77
1.83
1.83
1.83
1.90
1.90
1.90
1.97
1.97
1.97
2.03
2.03
2.03
2.03
2.09
2.09
2.09
2.16
2.16
2.16
2.22
2.22
2.22
2.30
2.30
2.30
2.37
2.37
2.37
2.37
2.44
2.44
2.44
2.51
2.51
2.51
2.57
2.57
2.57
2.64
2.64
2.64
2.71
2.71
2.71
2.71
2.77
2.77
2.77
2.98
2.98
2.98
3.29
3.29
3.29
3.63
3.63
3.63
3.99
3.99
3.99
3.99
4.39
4.39
4.39
4.73
4.73
4.73
4.97
4.97
4.97
5.09
5.09
5.09
5.10
5.10
5.10
5.10
4.98
4.98
4.98
4.72
4.72
4.72
4.35
4.35
4.35
3.93
3.93
3.93
3.93
3.57
3.57
3.57
3.16
3.16
3.16
2.67
2.67
2.67
2.14
2.14
2.14
1.52
1.52
1.52
1.52
1.04
1.04
1.04
0.75
0.75
0.75
0.61
0.61
0.61
0.52
0.52
0.52
0.52
0.45
0.45
0.45
0.38
0.38
0.38
0.32
0.32
0.32
0.24
0.24
0.24
0.15
0.15
0.15
0.15
0.13
0.13
0.13
0.06
0.06
