x, y, theta, left_speed, right_speed, left_bump, right_bump
14.87,0.22,0.01,0.16,0.16,0.24,0.14
30.02,0.32,0.01,0.22,0.20,0.21,0.10
47.27,0.45,0.01,0.30,0.29,0.25,0.14
63.83,0.67,0.02,0.27,0.29,0.21,0.10
81.50,0.98,0.02,0.42,0.42,0.16,0.10
98.05,1.20,0.01,0.42,0.42,0.16,0.09
115.17,1.34,0.00,0.44,0.44,0.16,0.06
132.56,1.35,-0.00,0.37,0.36,0.16,0.06
150.80,1.25,-0.01,0.47,0.47,0.19,0.09
165.95,1.10,-0.01,0.38,0.37,0.22,0.08
184.61,0.92,-0.01,0.39,0.39,0.20,0.07
203.55,0.69,-0.01,0.39,0.39,0.19,0.04
223.75,0.46,-0.01,0.65,0.65,0.17,0.05
242.55,0.31,-0.00,0.39,0.41,0.11,0.03
260.78,0.26,-0.00,0.39,0.39,0.07,0.05
276.35,0.23,-0.00,0.45,0.45,0.20,0.04
295.43,0.23,-0.00,0.45,0.45,0.14,0.04
314.23,0.23,-0.00,0.45,0.45,0.10,0.02
332.75,0.25,-0.00,0.43,0.45,0.11,0.04
348.60,0.27,0.00,0.43,0.45,0.13,0.04
366.00,0.37,0.01,0.33,0.35,0.12,0.05
384.09,0.59,0.01,0.33,0.33,0.11,0.06
402.05,0.82,0.01,0.33,0.33,0.10,0.05
420.01,1.05,0.01,0.36,0.35,0.11,0.07
438.38,1.26,0.01,0.33,0.31,0.08,0.05
455.78,1.43,0.01,0.32,0.32,0.08,0.04
472.89,1.56,0.01,0.36,0.36,0.10,0.05
489.73,1.70,0.01,0.37,0.39,0.10,0.06
506.00,1.82,0.00,0.39,0.39,0.10,0.06
523.11,1.90,0.00,0.28,0.29,0.10,0.08
538.83,1.95,0.00,0.27,0.27,0.14,0.10
553.98,1.99,-0.00,0.26,0.25,0.08,0.05
571.23,1.90,-0.01,0.30,0.29,0.07,0.07
586.10,1.79,-0.01,0.32,0.30,0.09,0.06
601.81,1.68,-0.01,0.47,0.48,0.08,0.08
619.07,1.53,-0.02,0.29,0.27,0.05,0.09
635.76,1.32,-0.01,0.28,0.28,0.04,0.08
650.91,1.14,-0.01,0.24,0.24,0.02,0.09
668.03,0.92,-0.01,0.26,0.26,0.02,0.07
685.98,0.69,-0.01,0.24,0.24,0.06,0.10
703.38,0.47,-0.01,0.26,0.28,0.05,0.09
721.61,0.23,-0.01,0.37,0.38,0.06,0.12
738.03,0.08,-0.00,0.23,0.26,0.06,0.10
755.56,0.09,0.01,0.22,0.24,0.05,0.11
772.68,0.31,0.02,0.30,0.30,0.05,0.11
788.53,0.57,0.01,0.26,0.25,0.04,0.08
805.50,0.68,0.00,0.22,0.20,0.07,0.09
821.21,0.68,0.00,0.20,0.21,0.12,0.13
837.49,0.70,0.01,0.16,0.17,0.11,0.14
853.62,0.77,0.00,0.29,0.27,0.12,0.13
869.33,0.77,-0.00,0.17,0.16,0.14,0.12
884.90,0.69,-0.01,0.22,0.22,0.15,0.12
901.46,0.51,-0.01,0.22,0.22,0.15,0.10
917.73,0.33,-0.01,0.25,0.26,0.13,0.07
933.86,0.14,-0.01,0.20,0.20,0.11,0.07
949.01,-0.02,-0.01,0.22,0.20,0.14,0.09
964.58,-0.18,-0.01,0.18,0.19,0.16,0.11
980.43,-0.39,-0.02,0.20,0.19,0.11,0.09
996.84,-0.73,-0.03,0.23,0.21,0.17,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
