x, y, theta, left_speed, right_speed, left_bump, right_bump
15.43,0.24,0.02,0.15,0.15,0.26,0.15
31.56,0.56,0.02,0.27,0.25,0.25,0.16
47.41,0.70,-0.00,0.30,0.25,0.26,0.14
63.26,0.61,-0.01,0.22,0.21,0.25,0.11
78.69,0.42,-0.02,0.26,0.26,0.26,0.13
93.98,0.19,-0.01,0.26,0.25,0.18,0.10
110.54,-0.02,-0.01,0.45,0.43,0.10,0.07
125.69,-0.22,-0.01,0.45,0.45,0.14,0.10
140.98,-0.42,-0.01,0.43,0.44,0.09,0.11
157.95,-0.58,-0.01,0.51,0.51,0.09,0.11
175.91,-0.73,-0.01,0.53,0.51,0.09,0.10
193.44,-0.84,-0.01,0.49,0.49,0.06,0.10
211.68,-0.97,-0.00,0.54,0.54,0.09,0.12
229.78,-1.03,0.00,0.54,0.56,0.05,0.09
248.01,-1.03,0.00,0.52,0.52,0.05,0.09
266.53,-1.02,0.00,0.54,0.54,0.05,0.09
285.61,-0.98,0.00,0.58,0.56,0.09,0.11
304.41,-0.97,0.00,0.54,0.52,0.11,0.13
323.21,-0.93,0.01,0.54,0.56,0.04,0.07
340.60,-0.80,0.01,0.43,0.44,0.18,0.17
358.28,-0.64,0.01,0.43,0.43,0.05,0.09
376.38,-0.45,0.01,0.43,0.43,0.10,0.09
394.19,-0.31,0.01,0.42,0.42,0.14,0.10
411.73,-0.20,0.00,0.29,0.29,0.10,0.06
429.40,-0.12,0.01,0.30,0.30,0.14,0.10
446.38,0.01,0.01,0.37,0.39,0.11,0.06
461.67,0.15,0.01,0.25,0.26,0.13,0.09
477.24,0.36,0.01,0.36,0.36,0.21,0.13
492.67,0.51,0.01,0.39,0.36,0.17,0.12
507.54,0.60,0.01,0.36,0.34,0.16,0.13
525.78,0.70,0.01,0.33,0.32,0.13,0.11
544.16,0.81,0.00,0.29,0.27,0.11,0.10
561.69,0.85,0.00,0.36,0.36,0.13,0.10
576.56,0.82,-0.01,0.38,0.37,0.18,0.14
594.38,0.70,-0.01,0.36,0.36,0.12,0.10
611.63,0.51,-0.01,0.34,0.34,0.11,0.10
628.89,0.26,-0.02,0.27,0.28,0.15,0.12
644.74,0.04,-0.01,0.28,0.28,0.13,0.09
662.13,-0.17,-0.01,0.28,0.28,0.16,0.11
679.81,-0.40,-0.01,0.21,0.21,0.17,0.15
694.68,-0.58,-0.01,0.36,0.37,0.16,0.11
711.09,-0.79,-0.01,0.25,0.27,0.17,0.21
728.06,-0.94,-0.01,0.30,0.32,0.11,0.12
743.92,-0.97,0.00,0.27,0.27,0.13,0.16
760.89,-0.88,0.01,0.32,0.34,0.15,0.20
777.45,-0.75,0.01,0.27,0.27,0.15,0.21
793.86,-0.47,0.02,0.25,0.25,0.10,0.20
810.27,-0.15,0.01,0.24,0.22,0.10,0.20
826.26,-0.06,0.00,0.25,0.25,0.10,0.15
841.41,-0.11,-0.01,0.19,0.18,0.11,0.17
857.96,-0.23,-0.01,0.23,0.23,0.15,0.17
874.38,-0.35,-0.01,0.20,0.22,0.16,0.18
890.37,-0.50,-0.01,0.25,0.25,0.14,0.16
906.50,-0.69,-0.01,0.18,0.16,0.15,0.14
922.49,-0.90,-0.01,0.22,0.22,0.16,0.17
938.77,-1.09,-0.01,0.23,0.22,0.17,0.17
953.50,-1.22,-0.01,0.20,0.20,0.17,0.17
968.93,-1.36,-0.01,0.20,0.20,0.16,0.16
985.90,-1.52,-0.01,0.18,0.18,0.17,0.17
1002.17,-1.79,-0.02,0.23,0.22,0.15,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
