x, y, theta, left_speed, right_speed, left_bump, right_bump
15.29,0.14,0.01,0.17,0.17,0.15,0.04
30.30,0.23,0.01,0.19,0.19,0.14,0.02
46.15,0.32,0.00,0.30,0.30,0.11,0.01
62.85,0.40,0.01,0.38,0.40,0.12,0.01
80.52,0.48,0.01,0.34,0.34,0.10,-0.00
95.68,0.54,0.01,0.34,0.35,0.08,-0.00
112.65,0.61,0.00,0.42,0.42,0.13,0.02
129.77,0.68,0.00,0.40,0.42,0.07,-0.01
147.02,0.79,0.01,0.30,0.30,0.12,0.01
165.54,0.92,0.01,0.45,0.45,0.14,0.05
184.62,1.03,0.01,0.45,0.47,0.08,0.00
203.42,1.09,0.00,0.33,0.33,0.07,-0.00
218.85,1.09,0.00,0.46,0.48,0.08,0.01
234.42,1.09,0.00,0.67,0.65,0.11,0.02
253.92,1.11,0.00,0.39,0.39,0.06,-0.00
273.28,1.07,-0.01,0.42,0.39,0.04,-0.00
293.06,0.93,-0.01,0.41,0.41,0.06,-0.01
312.98,0.78,-0.01,0.37,0.38,0.06,0.00
329.39,0.66,-0.01,0.58,0.61,0.09,0.01
348.19,0.55,-0.01,0.56,0.54,0.04,-0.00
367.27,0.45,-0.01,0.38,0.36,0.05,-0.00
385.09,0.33,-0.01,0.51,0.51,0.05,0.01
400.94,0.22,-0.01,0.46,0.45,-0.00,-0.01
418.33,0.11,-0.01,0.53,0.51,0.19,0.12
434.33,0.02,0.00,0.30,0.30,0.06,0.01
451.30,0.02,0.00,0.51,0.51,0.07,-0.00
468.28,0.12,0.01,0.51,0.51,0.05,-0.00
484.97,0.24,0.01,0.46,0.47,0.08,0.04
501.38,0.38,0.01,0.30,0.30,0.07,0.03
517.52,0.59,0.02,0.48,0.48,0.05,0.02
534.07,0.84,0.02,0.47,0.49,0.07,0.04
549.92,1.12,0.02,0.48,0.48,0.07,0.02
565.91,1.38,0.01,0.30,0.28,0.04,0.00
581.06,1.54,0.01,0.32,0.30,0.09,0.05
596.07,1.60,0.00,0.45,0.45,0.04,-0.00
611.08,1.62,0.00,0.34,0.34,0.06,0.02
626.65,1.64,0.00,0.32,0.32,0.07,0.01
642.65,1.70,0.00,0.31,0.31,0.06,0.00
659.76,1.75,0.00,0.31,0.31,0.07,0.03
676.17,1.75,0.00,0.31,0.31,0.07,0.02
692.87,1.69,-0.00,0.27,0.27,0.09,0.05
708.72,1.65,0.00,0.35,0.35,0.10,0.06
724.15,1.65,0.01,0.28,0.30,0.10,0.04
742.25,1.82,0.01,0.21,0.21,0.08,0.04
759.22,1.93,0.00,0.33,0.32,0.11,0.05
775.64,1.86,-0.01,0.25,0.23,0.12,0.06
791.07,1.67,-0.02,0.20,0.19,0.10,0.04
807.48,1.37,-0.02,0.17,0.17,0.14,0.05
823.47,1.12,-0.01,0.22,0.20,0.10,0.01
838.20,0.98,-0.00,0.19,0.20,0.11,0.02
854.05,0.95,0.00,0.22,0.22,0.13,0.03
870.19,0.97,0.00,0.20,0.22,0.14,0.03
885.34,1.02,0.00,0.22,0.22,0.13,0.01
900.91,1.13,0.01,0.17,0.19,0.11,0.00
917.18,1.39,0.02,0.22,0.22,0.11,0.01
934.15,1.80,0.03,0.22,0.22,0.13,0.04
950.56,2.31,0.03,0.22,0.22,0.11,0.03
966.54,2.81,0.03,0.24,0.24,0.09,0.04
981.54,3.27,0.03,0.25,0.25,0.07,0.00
996.27,3.72,0.03,0.18,0.18,0.08,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
