x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.19,0.01,0.16,0.17,0.15,0.06
32.69,0.34,0.01,0.27,0.27,0.15,0.06
48.26,0.49,0.01,0.40,0.38,0.11,0.04
62.99,0.56,0.00,0.41,0.41,0.11,0.03
79.12,0.57,0.00,0.46,0.46,0.11,0.05
95.53,0.56,-0.00,0.34,0.34,0.11,0.05
113.07,0.50,0.00,0.34,0.34,0.09,0.03
131.45,0.49,0.00,0.52,0.52,0.11,0.07
146.32,0.52,0.00,0.36,0.36,0.07,0.05
164.98,0.54,0.00,0.38,0.38,0.10,0.05
183.78,0.49,-0.01,0.36,0.36,0.08,0.05
202.01,0.31,-0.01,0.45,0.43,0.09,0.08
219.97,0.10,-0.01,0.44,0.46,0.09,0.04
234.84,-0.05,-0.01,0.41,0.41,0.09,0.05
253.92,-0.12,0.00,0.37,0.37,0.07,0.03
269.49,-0.17,-0.00,0.50,0.48,0.08,0.05
288.29,-0.27,-0.01,0.45,0.45,0.06,0.03
306.80,-0.42,-0.01,0.31,0.31,0.06,0.03
325.60,-0.57,-0.00,0.31,0.31,0.06,0.03
343.98,-0.59,0.00,0.42,0.42,0.05,0.01
358.71,-0.63,-0.00,0.41,0.40,0.05,0.02
375.97,-0.64,0.00,0.33,0.33,0.04,0.02
391.40,-0.65,0.00,0.27,0.26,0.01,0.00
408.51,-0.61,0.01,0.39,0.39,0.09,0.09
424.08,-0.48,0.01,0.64,0.64,0.03,0.02
441.62,-0.27,0.01,0.39,0.39,0.04,0.03
457.89,-0.07,0.01,0.28,0.28,0.06,0.03
473.74,0.07,0.00,0.39,0.37,0.04,0.01
490.30,0.12,0.00,0.39,0.39,0.05,0.05
506.85,0.18,0.00,0.39,0.39,0.04,0.03
522.42,0.24,0.01,0.27,0.26,0.03,0.02
538.56,0.36,0.01,0.37,0.39,0.06,0.06
554.69,0.51,0.01,0.39,0.39,0.03,0.03
571.52,0.64,0.01,0.45,0.45,0.02,0.02
587.09,0.73,0.00,0.28,0.28,0.03,0.03
603.23,0.77,0.00,0.39,0.36,0.05,0.05
618.80,0.73,-0.00,0.33,0.35,0.03,0.02
634.09,0.72,0.01,0.28,0.29,0.02,0.01
649.38,0.93,0.02,0.29,0.31,0.01,0.02
665.65,1.33,0.02,0.27,0.27,0.01,0.01
681.08,1.62,0.01,0.29,0.26,0.02,0.02
696.51,1.66,-0.01,0.29,0.28,0.04,0.04
711.66,1.42,-0.02,0.29,0.28,0.05,0.03
727.09,1.02,-0.03,0.26,0.24,0.06,0.05
744.19,0.56,-0.03,0.26,0.26,0.07,0.06
762.01,0.08,-0.03,0.24,0.25,0.04,0.02
779.25,-0.36,-0.02,0.28,0.28,0.06,0.08
795.52,-0.72,-0.02,0.34,0.37,0.03,0.05
812.08,-0.89,-0.00,0.25,0.27,0.01,0.05
828.49,-0.75,0.02,0.27,0.30,0.02,0.10
844.20,-0.40,0.02,0.25,0.22,0.04,0.12
860.89,-0.14,0.01,0.27,0.25,0.05,0.10
877.44,-0.01,0.00,0.20,0.20,0.07,0.10
892.60,0.05,0.00,0.20,0.20,0.06,0.08
907.61,0.12,0.01,0.17,0.17,0.07,0.09
924.02,0.26,0.01,0.17,0.18,0.08,0.09
940.29,0.46,0.02,0.20,0.18,0.07,0.07
955.16,0.78,0.02,0.24,0.26,0.07,0.07
970.58,1.20,0.03,0.18,0.18,0.05,0.07
985.87,1.71,0.04,0.22,0.22,0.03,0.05
1001.01,2.34,0.05,0.19,0.18,0.03,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
