x, y, theta, left_speed, right_speed, left_bump, right_bump
14.87,-0.08,-0.01,0.13,0.12,0.17,0.05
31.42,-0.15,-0.00,0.26,0.26,0.16,0.05
47.84,-0.18,-0.00,0.42,0.42,0.12,0.03
65.65,-0.20,-0.00,0.39,0.38,0.10,0.01
81.09,-0.22,0.01,0.29,0.28,0.13,0.05
96.80,-0.14,0.01,0.41,0.43,0.08,0.02
113.63,0.02,0.01,0.38,0.40,0.06,0.04
129.48,0.21,0.01,0.29,0.28,0.09,0.05
145.62,0.32,-0.00,0.32,0.30,0.11,0.06
162.87,0.26,-0.00,0.31,0.32,0.10,0.06
180.97,0.20,-0.01,0.33,0.33,0.10,0.04
199.91,0.08,-0.00,0.44,0.45,0.11,0.04
218.85,0.03,-0.00,0.47,0.47,0.12,0.02
233.72,0.03,-0.00,0.45,0.47,0.14,0.03
252.52,0.03,-0.00,0.41,0.41,0.08,-0.00
269.21,0.01,-0.00,0.41,0.43,0.10,0.00
288.43,-0.02,-0.00,0.34,0.36,0.06,-0.01
306.81,0.01,0.00,0.36,0.38,0.10,0.00
325.04,0.10,0.01,0.34,0.34,0.05,-0.00
343.70,0.25,0.01,0.34,0.34,0.09,-0.00
359.84,0.29,-0.00,0.34,0.34,-0.01,-0.01
377.09,0.25,0.00,0.70,0.72,0.15,0.05
394.21,0.23,-0.01,0.36,0.36,-0.00,-0.01
412.44,0.10,-0.01,0.36,0.36,0.12,0.01
428.72,-0.00,-0.01,0.34,0.34,0.09,0.00
443.73,-0.11,-0.01,0.25,0.25,0.08,-0.01
458.46,-0.25,-0.01,0.36,0.36,0.07,-0.00
473.89,-0.37,-0.01,0.25,0.27,0.11,0.00
489.32,-0.45,-0.00,0.35,0.37,0.07,0.01
504.47,-0.43,0.01,0.25,0.27,0.08,0.00
519.48,-0.32,0.01,0.36,0.36,0.09,0.01
535.05,-0.13,0.01,0.36,0.36,0.08,0.01
550.76,0.11,0.01,0.37,0.36,0.09,0.00
565.63,0.30,0.01,0.36,0.36,0.10,-0.00
580.64,0.49,0.02,0.40,0.38,0.10,-0.00
595.79,0.72,0.02,0.25,0.26,0.11,0.03
613.04,0.97,0.01,0.61,0.58,0.08,-0.00
631.14,1.17,0.01,0.29,0.29,0.11,0.01
650.08,1.27,-0.00,0.35,0.33,0.05,-0.01
667.34,1.21,-0.00,0.26,0.25,0.08,-0.01
683.89,1.07,-0.01,0.33,0.31,0.12,0.01
701.56,0.90,-0.00,0.31,0.34,0.09,0.00
717.84,0.88,0.00,0.31,0.31,0.11,0.02
735.51,0.94,0.00,0.33,0.30,0.09,0.02
751.93,0.98,-0.00,0.28,0.26,0.10,0.03
766.66,0.97,-0.00,0.31,0.30,0.10,0.01
781.53,0.90,-0.01,0.30,0.27,0.12,0.06
796.40,0.76,-0.01,0.24,0.24,0.15,0.08
811.13,0.67,-0.00,0.27,0.27,0.11,0.04
827.96,0.63,-0.00,0.26,0.28,0.13,0.06
844.10,0.61,-0.00,0.25,0.27,0.11,0.05
858.97,0.58,-0.00,0.41,0.41,0.12,0.05
874.40,0.55,-0.00,0.25,0.27,0.10,0.04
891.65,0.54,-0.00,0.19,0.20,0.11,0.04
906.95,0.53,0.00,0.20,0.22,0.13,0.05
921.82,0.56,0.00,0.22,0.20,0.13,0.04
936.83,0.54,-0.01,0.22,0.22,0.11,0.04
951.56,0.43,-0.01,0.17,0.17,0.13,0.04
968.67,0.28,-0.01,0.19,0.18,0.13,0.04
984.38,0.13,-0.01,0.20,0.22,0.11,0.02
999.67,0.03,-0.00,0.18,0.18,0.09,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
