x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,0.17,0.01,0.14,0.14,0.11,0.04
32.41,0.21,-0.00,0.17,0.17,0.13,0.04
48.12,0.14,-0.00,0.20,0.22,0.14,0.03
63.27,0.08,-0.00,0.19,0.18,0.13,0.03
80.38,-0.02,-0.01,0.34,0.32,0.14,0.03
97.36,-0.18,-0.01,0.27,0.27,0.15,0.03
113.49,-0.34,-0.01,0.22,0.22,0.15,0.02
130.32,-0.52,-0.01,0.26,0.27,0.13,-0.00
146.88,-0.64,-0.00,0.34,0.35,0.14,0.00
164.41,-0.70,-0.00,0.31,0.32,0.11,-0.01
182.65,-0.61,0.01,0.36,0.36,0.11,0.00
197.66,-0.49,0.01,0.36,0.36,0.11,0.01
216.60,-0.32,0.01,0.31,0.31,0.14,0.02
231.47,-0.13,0.01,0.30,0.31,0.14,0.02
247.32,0.09,0.02,0.51,0.52,0.14,0.02
262.75,0.32,0.02,0.30,0.30,0.08,-0.00
277.90,0.56,0.02,0.30,0.30,0.12,0.01
292.63,0.76,0.01,0.30,0.31,0.12,0.01
308.48,0.96,0.01,0.25,0.25,0.12,-0.01
323.21,1.09,0.01,0.26,0.27,0.16,0.02
340.75,1.16,0.00,0.24,0.24,0.17,0.00
355.62,1.23,0.00,0.35,0.33,0.12,0.00
370.35,1.30,0.01,0.21,0.21,0.19,-0.01
385.07,1.53,0.02,0.28,0.26,0.12,0.01
400.78,1.78,0.02,0.28,0.28,0.12,0.00
416.21,2.06,0.02,0.22,0.25,0.16,0.01
433.18,2.59,0.05,0.22,0.22,0.15,-0.01
449.86,3.37,0.05,0.38,0.38,0.11,-0.00
467.65,4.28,0.05,0.34,0.34,0.15,0.01
484.74,5.18,0.05,0.60,0.60,0.17,0.01
503.23,6.13,0.05,0.26,0.26,0.14,0.02
521.17,7.07,0.05,0.43,0.43,0.14,0.00
536.86,7.90,0.05,0.32,0.34,0.16,0.01
552.27,8.76,0.06,0.34,0.36,0.16,0.00
566.97,9.66,0.06,0.61,0.65,0.13,0.00
581.81,10.59,0.06,0.66,0.66,0.18,0.00
599.59,11.70,0.06,0.25,0.25,0.09,0.00
616.82,12.63,0.05,0.39,0.36,0.17,0.00
634.48,13.47,0.05,0.34,0.34,0.13,0.01
652.14,14.30,0.05,0.34,0.34,0.13,0.00
667.41,15.01,0.05,0.34,0.34,0.15,0.00
684.09,15.79,0.05,0.57,0.58,0.11,0.00
702.72,16.71,0.05,0.27,0.29,0.13,0.00
719.39,17.61,0.06,0.24,0.25,0.13,0.01
734.23,18.61,0.07,0.32,0.35,0.14,0.00
749.61,19.83,0.09,0.28,0.31,0.14,0.01
765.94,21.46,0.11,0.31,0.34,0.14,0.01
783.93,23.48,0.11,0.29,0.29,0.13,-0.01
798.57,25.13,0.11,0.30,0.31,0.20,0.01
816.27,27.11,0.11,0.40,0.40,0.13,0.00
831.05,28.74,0.11,0.37,0.35,0.17,0.00
848.77,30.61,0.10,0.36,0.34,0.18,0.00
866.78,32.43,0.10,0.22,0.22,0.18,-0.00
881.57,33.92,0.10,0.36,0.36,0.19,0.01
896.93,35.46,0.10,0.45,0.43,0.19,0.00
912.71,36.99,0.09,0.45,0.47,0.15,-0.00
927.52,38.29,0.08,0.43,0.43,0.19,0.00
942.48,39.54,0.08,0.26,0.28,0.07,-0.00
957.86,40.73,0.07,0.46,0.45,0.21,-0.00
973.39,41.91,0.08,0.45,0.44,0.11,-0.00
989.20,43.12,0.07,0.45,0.48,0.13,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
