x, y, theta, left_speed, right_speed, left_bump, right_bump
16.13,0.32,0.03,0.15,0.15,0.08,0.07
32.40,0.74,0.03,0.20,0.20,0.05,0.08
48.81,1.15,0.02,0.30,0.27,0.03,0.09
63.68,1.36,0.01,0.25,0.25,0.05,0.12
80.65,1.41,-0.00,0.34,0.32,0.06,0.12
97.20,1.29,-0.01,0.27,0.27,0.07,0.12
112.78,1.19,-0.01,0.23,0.21,0.05,0.11
130.31,1.13,0.00,0.28,0.29,0.04,0.12
145.88,1.26,0.01,0.30,0.33,0.03,0.13
163.14,1.47,0.01,0.25,0.25,0.03,0.12
180.67,1.61,0.01,0.26,0.25,0.03,0.07
197.23,1.64,-0.00,0.33,0.34,0.02,0.07
212.94,1.63,-0.00,0.30,0.32,0.02,0.07
229.07,1.60,-0.00,0.34,0.34,0.03,0.14
245.49,1.53,-0.01,0.34,0.32,0.03,0.09
261.20,1.39,-0.01,0.34,0.34,0.01,0.08
277.19,1.17,-0.01,0.34,0.32,0.01,0.08
293.04,0.97,-0.01,0.32,0.32,0.00,0.08
308.47,0.78,-0.02,0.32,0.32,0.03,0.12
324.04,0.50,-0.02,0.32,0.32,0.02,0.11
340.73,0.18,-0.02,0.39,0.39,0.01,0.08
356.86,-0.17,-0.03,0.69,0.68,0.02,0.12
373.13,-0.59,-0.03,0.39,0.39,-0.01,0.08
389.68,-1.02,-0.03,0.39,0.39,-0.01,0.08
405.39,-1.43,-0.03,0.36,0.37,0.01,0.07
421.09,-1.81,-0.03,0.39,0.39,0.01,0.10
436.52,-2.21,-0.03,0.36,0.36,0.01,0.08
451.38,-2.61,-0.03,0.63,0.66,0.01,0.09
466.67,-3.03,-0.03,0.37,0.36,0.01,0.09
482.24,-3.47,-0.03,0.36,0.38,0.02,0.10
500.61,-3.93,-0.02,0.28,0.27,0.03,0.10
515.33,-4.25,-0.02,0.29,0.28,0.03,0.11
530.20,-4.56,-0.02,0.33,0.35,0.04,0.12
548.86,-4.88,-0.02,0.30,0.30,0.01,0.09
564.15,-5.16,-0.02,0.28,0.26,0.01,0.09
580.84,-5.52,-0.02,0.38,0.38,0.01,0.07
598.65,-5.95,-0.03,0.34,0.34,0.01,0.07
613.51,-6.34,-0.03,0.27,0.26,0.02,0.08
628.80,-6.74,-0.02,0.36,0.37,0.02,0.08
644.37,-7.11,-0.03,0.29,0.28,0.03,0.11
661.90,-7.56,-0.03,0.33,0.33,-0.01,0.04
679.71,-8.09,-0.03,0.25,0.24,0.03,0.07
696.81,-8.63,-0.03,0.40,0.43,0.05,0.08
713.50,-9.07,-0.03,0.31,0.33,0.04,0.07
730.47,-9.52,-0.03,0.55,0.55,0.07,0.10
748.56,-9.99,-0.02,0.26,0.28,0.03,0.04
763.43,-10.33,-0.02,0.28,0.26,0.05,0.06
778.44,-10.64,-0.02,0.28,0.28,0.06,0.06
793.17,-10.89,-0.02,0.28,0.28,0.03,0.05
808.88,-11.10,-0.01,0.28,0.27,0.03,0.07
824.03,-11.27,-0.01,0.28,0.28,0.04,0.09
839.60,-11.40,-0.01,0.38,0.36,0.03,0.08
854.47,-11.50,-0.01,0.36,0.36,0.03,0.11
873.27,-11.62,-0.01,0.29,0.29,0.02,0.06
888.14,-11.71,-0.01,0.36,0.34,0.02,0.09
906.37,-11.81,-0.01,0.25,0.27,0.04,0.09
923.49,-11.87,-0.00,0.29,0.29,0.03,0.09
941.59,-11.82,0.00,0.34,0.36,0.04,0.11
956.88,-11.74,0.01,0.36,0.36,0.04,0.10
973.43,-11.61,0.01,0.32,0.34,0.03,0.08
989.14,-11.47,0.01,0.45,0.48,0.04,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
