x, y, theta, left_speed, right_speed, left_bump, right_bump
15.42,0.49,0.03,0.10,0.08,0.15,0.09
31.27,0.77,0.01,0.18,0.16,0.14,0.06
48.39,0.94,0.01,0.24,0.26,0.16,0.06
63.26,1.05,0.01,0.25,0.25,0.12,0.05
80.51,1.24,0.01,0.20,0.20,0.13,0.04
96.78,1.41,0.01,0.28,0.31,0.13,0.04
113.06,1.61,0.01,0.33,0.33,0.15,0.05
130.17,1.75,0.01,0.26,0.27,0.15,0.05
145.88,1.95,0.01,0.35,0.35,0.15,0.04
163.28,2.15,0.01,0.42,0.43,0.13,0.01
181.51,2.44,0.02,0.26,0.27,0.10,0.01
197.36,2.77,0.02,0.28,0.29,0.12,0.01
213.21,3.21,0.03,0.37,0.39,0.12,0.03
229.19,3.72,0.03,0.37,0.39,0.07,0.00
245.18,4.24,0.03,0.37,0.37,0.08,0.01
260.60,4.75,0.03,0.37,0.39,0.08,0.01
276.59,5.26,0.03,0.29,0.28,0.08,0.04
292.29,5.77,0.03,0.37,0.37,0.09,-0.01
307.85,6.30,0.04,0.37,0.37,0.10,0.04
323.42,6.83,0.03,0.28,0.28,0.08,0.01
338.70,7.28,0.03,0.36,0.36,0.11,0.05
353.56,7.73,0.03,0.36,0.36,0.10,0.04
368.29,8.11,0.03,0.36,0.34,0.08,0.04
386.10,8.57,0.03,0.35,0.36,0.11,0.04
400.82,8.99,0.03,0.36,0.36,0.11,0.04
416.67,9.52,0.04,0.67,0.67,0.10,0.04
433.07,10.10,0.04,0.38,0.39,0.10,0.03
448.91,10.68,0.04,0.70,0.70,0.11,0.04
463.78,11.19,0.04,0.33,0.33,0.03,-0.01
482.28,11.86,0.04,0.28,0.28,0.11,0.06
499.95,12.46,0.04,0.43,0.43,0.13,0.07
517.75,13.08,0.03,0.34,0.31,0.11,0.02
534.86,13.60,0.03,0.60,0.62,0.11,0.03
554.07,14.30,0.04,0.26,0.28,0.12,0.03
570.33,14.88,0.04,0.38,0.36,0.10,0.02
587.02,15.42,0.03,0.24,0.24,0.11,0.02
603.70,15.98,0.04,0.34,0.35,0.14,0.05
621.51,16.61,0.04,0.40,0.41,0.11,0.02
639.73,17.34,0.04,0.36,0.34,0.12,0.04
657.81,18.05,0.04,0.34,0.34,0.11,0.04
672.81,18.59,0.04,0.36,0.36,0.10,0.04
687.81,19.15,0.04,0.36,0.36,0.09,0.03
706.60,19.80,0.04,0.29,0.29,0.10,0.04
721.60,20.35,0.04,0.26,0.27,0.09,0.04
739.27,20.95,0.03,0.38,0.36,0.09,0.05
753.99,21.42,0.03,0.41,0.41,0.09,0.05
768.72,21.86,0.03,0.41,0.40,0.08,0.05
784.14,22.23,0.03,0.28,0.29,0.09,0.06
802.09,22.73,0.03,0.43,0.43,0.10,0.05
816.96,23.12,0.03,0.43,0.43,0.08,0.04
835.19,23.59,0.03,0.34,0.34,0.09,0.05
850.20,23.97,0.02,0.36,0.34,0.08,0.05
865.20,24.28,0.02,0.28,0.27,0.08,0.05
880.07,24.57,0.02,0.36,0.37,0.08,0.05
896.06,24.88,0.02,0.37,0.37,0.07,0.06
911.63,25.19,0.02,0.36,0.39,0.06,0.03
926.50,25.53,0.02,0.36,0.36,0.09,0.06
941.65,25.82,0.02,0.36,0.34,0.08,0.05
956.65,26.06,0.02,0.27,0.27,0.08,0.04
971.38,26.31,0.02,0.36,0.36,0.08,0.04
986.53,26.53,0.02,0.36,0.36,0.10,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
