x, y, theta, left_speed, right_speed, left_bump, right_bump
14.87,0.01,-0.01,0.12,0.12,0.10,0.04
31.00,-0.21,-0.02,0.22,0.20,0.11,0.02
47.97,-0.62,-0.03,0.25,0.23,0.13,0.04
65.36,-1.04,-0.03,0.22,0.22,0.14,0.04
82.33,-1.44,-0.02,0.25,0.26,0.11,0.02
98.88,-1.76,-0.02,0.21,0.21,0.16,0.04
113.61,-2.03,-0.02,0.35,0.37,0.15,0.02
130.44,-2.36,-0.02,0.25,0.28,0.17,0.03
146.15,-2.66,-0.02,0.22,0.22,0.10,-0.00
162.42,-3.00,-0.02,0.23,0.24,0.11,-0.00
180.10,-3.27,-0.01,0.34,0.36,0.11,-0.01
195.39,-3.31,0.00,0.36,0.36,0.11,-0.00
212.92,-3.24,0.01,0.33,0.34,0.08,0.01
227.65,-3.11,0.01,0.35,0.35,0.11,0.00
242.52,-2.97,0.01,0.35,0.35,0.07,-0.00
257.25,-2.82,0.01,0.35,0.36,0.13,-0.02
272.26,-2.61,0.02,0.36,0.34,0.09,-0.01
287.83,-2.34,0.02,0.36,0.38,0.11,0.02
303.40,-2.07,0.02,0.65,0.68,0.13,0.00
319.67,-1.71,0.02,0.39,0.39,0.11,-0.01
335.52,-1.34,0.03,0.33,0.35,0.10,-0.01
350.81,-0.94,0.03,0.36,0.38,0.15,0.03
365.95,-0.52,0.03,0.36,0.36,0.10,0.00
381.38,-0.07,0.03,0.35,0.36,0.14,0.01
396.52,0.41,0.04,0.24,0.24,0.12,0.00
412.78,0.99,0.04,0.36,0.38,0.12,-0.00
427.92,1.55,0.04,0.35,0.35,0.10,-0.01
442.92,2.11,0.03,0.38,0.38,0.12,0.00
457.93,2.58,0.03,0.35,0.35,0.11,0.00
476.86,3.13,0.03,0.28,0.28,0.10,0.00
491.86,3.55,0.03,0.26,0.28,0.13,0.01
506.59,3.99,0.03,0.26,0.28,0.12,0.00
524.12,4.51,0.03,0.41,0.41,0.15,0.03
542.21,4.98,0.03,0.36,0.36,0.13,0.01
559.88,5.43,0.03,0.34,0.33,0.14,0.02
574.74,5.79,0.03,0.34,0.36,0.14,0.01
590.03,6.20,0.03,0.34,0.36,0.14,0.02
605.74,6.68,0.03,0.67,0.66,0.13,0.02
621.58,7.16,0.03,0.38,0.36,0.12,0.02
637.15,7.63,0.03,0.36,0.36,0.12,0.01
652.85,8.09,0.03,0.36,0.36,0.14,0.04
667.72,8.52,0.03,0.36,0.34,0.13,0.04
683.00,8.96,0.03,0.38,0.36,0.15,0.06
698.70,9.49,0.03,0.36,0.36,0.14,0.04
714.41,10.01,0.03,0.70,0.67,0.11,0.05
730.81,10.54,0.03,0.39,0.38,0.13,0.05
748.76,11.05,0.03,0.31,0.30,0.11,0.03
764.75,11.50,0.03,0.39,0.37,0.11,0.04
780.74,11.97,0.03,0.39,0.39,0.08,0.02
796.58,12.43,0.03,0.34,0.35,0.11,0.04
812.85,12.95,0.03,0.39,0.39,0.08,0.04
829.39,13.48,0.03,0.40,0.39,0.09,0.05
845.66,13.97,0.03,0.35,0.35,0.06,0.03
862.07,14.39,0.02,0.39,0.37,0.04,0.03
878.20,14.77,0.03,0.36,0.37,0.06,0.06
893.76,15.15,0.02,0.35,0.34,0.04,0.03
909.75,15.52,0.02,0.39,0.39,0.05,0.04
928.97,15.92,0.02,0.38,0.38,0.07,0.06
944.68,16.21,0.01,0.30,0.32,0.07,0.05
960.25,16.39,0.01,0.28,0.26,0.07,0.05
977.50,16.58,0.01,0.24,0.24,0.05,0.02
994.34,16.81,0.02,0.33,0.34,0.06,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
