x, y, theta, left_speed, right_speed, left_bump, right_bump
15.15,0.09,-0.01,0.15,0.12,0.14,0.02
30.44,-0.09,-0.02,0.14,0.15,0.17,0.03
46.29,-0.35,-0.02,0.27,0.27,0.14,-0.01
61.30,-0.63,-0.02,0.25,0.27,0.17,0.03
77.57,-0.89,-0.02,0.30,0.30,0.17,0.00
94.40,-1.16,-0.02,0.28,0.28,0.17,0.02
109.83,-1.41,-0.02,0.22,0.22,0.17,0.01
126.95,-1.69,-0.02,0.30,0.29,0.19,0.00
144.90,-1.98,-0.02,0.22,0.22,0.17,0.00
161.73,-2.24,-0.01,0.28,0.28,0.15,0.00
179.55,-2.41,-0.01,0.43,0.45,0.08,-0.00
195.40,-2.59,-0.01,0.28,0.27,0.13,-0.01
211.25,-2.75,-0.01,0.45,0.46,0.10,-0.00
227.81,-2.86,-0.01,0.28,0.29,0.07,-0.01
243.94,-2.92,-0.00,0.50,0.48,0.13,-0.00
259.93,-2.96,-0.00,0.30,0.32,0.08,0.00
276.35,-2.99,-0.00,0.50,0.48,0.12,0.01
292.62,-3.03,-0.01,0.48,0.48,0.09,-0.01
309.73,-3.16,-0.01,0.31,0.31,0.15,0.04
326.01,-3.37,-0.01,0.46,0.46,0.12,0.01
342.28,-3.56,-0.01,0.30,0.30,0.10,0.02
358.41,-3.78,-0.02,0.35,0.35,0.11,0.03
374.40,-4.04,-0.02,0.30,0.28,0.08,0.02
389.13,-4.30,-0.02,0.26,0.27,0.09,0.03
404.00,-4.64,-0.03,0.39,0.39,0.10,0.02
419.28,-5.04,-0.03,0.51,0.49,0.11,0.04
434.43,-5.50,-0.04,0.28,0.28,0.08,0.03
452.23,-6.09,-0.03,0.34,0.34,0.13,0.07
467.10,-6.57,-0.03,0.34,0.36,0.10,0.04
482.10,-7.07,-0.04,0.28,0.27,0.09,0.04
496.96,-7.58,-0.04,0.36,0.36,0.11,0.05
512.66,-8.18,-0.04,0.37,0.36,0.09,0.04
527.52,-8.83,-0.04,0.26,0.27,0.07,0.02
542.23,-9.48,-0.05,0.25,0.25,0.11,0.06
559.33,-10.30,-0.05,0.45,0.44,0.09,0.05
574.18,-11.07,-0.05,0.42,0.42,0.09,0.04
589.59,-11.89,-0.06,0.39,0.38,0.10,0.06
605.14,-12.80,-0.06,0.39,0.37,0.09,0.04
620.26,-13.72,-0.06,0.32,0.32,0.09,0.04
635.94,-14.66,-0.06,0.41,0.41,0.09,0.05
651.63,-15.63,-0.06,0.39,0.39,0.09,0.05
668.43,-16.62,-0.06,0.33,0.32,0.08,0.05
684.12,-17.57,-0.06,0.31,0.29,0.10,0.09
699.38,-18.50,-0.06,0.29,0.29,0.07,0.03
714.50,-19.50,-0.07,0.31,0.31,0.08,0.05
730.17,-20.59,-0.07,0.36,0.34,0.06,0.04
748.92,-21.93,-0.07,0.26,0.26,0.07,0.05
766.41,-23.20,-0.07,0.40,0.40,0.09,0.05
783.76,-24.48,-0.07,0.26,0.26,0.07,0.03
798.45,-25.60,-0.08,0.34,0.34,0.09,0.06
815.93,-27.00,-0.08,0.34,0.34,0.10,0.05
830.61,-28.21,-0.08,0.27,0.29,0.11,0.05
848.36,-29.71,-0.09,0.39,0.38,0.12,0.06
863.18,-30.98,-0.09,0.41,0.43,0.13,0.07
878.27,-32.29,-0.09,0.29,0.29,0.12,0.06
893.09,-33.58,-0.09,0.39,0.39,0.11,0.05
908.74,-34.98,-0.09,0.43,0.45,0.09,0.03
924.39,-36.35,-0.09,0.43,0.43,0.11,0.05
939.35,-37.62,-0.08,0.28,0.30,0.15,0.08
954.03,-38.81,-0.08,0.27,0.28,0.12,0.06
969.69,-40.07,-0.08,0.44,0.43,0.13,0.07
985.07,-41.31,-0.08,0.43,0.43,0.12,0.06
1001.71,-42.70,-0.08,0.30,0.31,0.07,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
