x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,-0.04,-0.01,0.12,0.10,0.28,0.14
30.86,-0.18,-0.01,0.19,0.20,0.29,0.13
46.43,-0.38,-0.01,0.32,0.30,0.28,0.12
63.55,-0.60,-0.02,0.51,0.48,0.30,0.14
78.42,-0.82,-0.02,0.24,0.24,0.28,0.12
94.13,-1.06,-0.02,0.25,0.25,0.28,0.12
110.82,-1.23,-0.01,0.31,0.34,0.29,0.13
128.22,-1.30,-0.00,0.61,0.61,0.26,0.10
146.03,-1.35,-0.00,0.25,0.25,0.24,0.11
162.45,-1.45,-0.01,0.36,0.36,0.29,0.10
179.42,-1.54,-0.00,0.33,0.31,0.30,0.16
196.26,-1.58,0.00,0.31,0.34,0.28,0.09
211.13,-1.49,0.01,0.33,0.34,0.21,0.11
228.52,-1.27,0.02,0.30,0.31,0.21,0.12
244.09,-1.02,0.02,0.29,0.31,0.18,0.12
262.46,-0.66,0.02,0.33,0.31,0.19,0.08
277.19,-0.36,0.02,0.36,0.36,0.15,0.10
291.92,-0.05,0.02,0.61,0.61,0.11,0.10
307.07,0.29,0.02,0.36,0.36,0.15,0.13
322.35,0.65,0.03,0.23,0.23,0.14,0.13
337.78,1.05,0.03,0.36,0.36,0.15,0.12
356.71,1.50,0.02,0.32,0.30,0.15,0.12
372.00,1.82,0.02,0.32,0.34,0.15,0.12
387.15,2.11,0.02,0.32,0.32,0.15,0.10
403.56,2.43,0.02,0.36,0.37,0.19,0.14
418.85,2.81,0.03,0.66,0.66,0.13,0.11
434.27,3.21,0.03,0.39,0.37,0.15,0.10
449.84,3.61,0.02,0.37,0.36,0.13,0.11
465.97,3.96,0.02,0.39,0.37,0.09,0.07
481.40,4.25,0.02,0.37,0.39,0.17,0.11
496.97,4.55,0.02,0.34,0.33,0.13,0.08
512.40,4.84,0.02,0.66,0.66,0.17,0.11
530.21,5.17,0.02,0.25,0.27,0.11,0.07
547.46,5.49,0.02,0.40,0.38,0.17,0.10
565.14,5.74,0.01,0.34,0.34,0.18,0.10
582.39,5.95,0.01,0.34,0.34,0.19,0.11
600.49,6.21,0.02,0.29,0.29,0.20,0.12
617.46,6.48,0.02,0.25,0.25,0.18,0.08
633.31,6.82,0.02,0.30,0.30,0.20,0.12
648.88,7.14,0.02,0.54,0.56,0.17,0.09
665.85,7.48,0.02,0.25,0.25,0.15,0.10
682.26,7.83,0.02,0.27,0.29,0.18,0.13
698.67,8.17,0.02,0.31,0.31,0.12,0.10
714.38,8.53,0.02,0.31,0.31,0.17,0.21
730.93,8.89,0.02,0.25,0.25,0.13,0.17
747.20,9.21,0.02,0.38,0.38,0.12,0.15
763.75,9.45,0.01,0.34,0.33,0.14,0.16
780.72,9.62,0.01,0.33,0.33,0.13,0.15
798.40,9.80,0.01,0.29,0.29,0.11,0.15
815.94,9.94,0.01,0.40,0.40,0.09,0.12
833.47,10.11,0.01,0.34,0.34,0.08,0.12
850.73,10.18,0.00,0.61,0.61,0.11,0.14
865.60,10.24,0.00,0.36,0.34,0.12,0.15
880.61,10.30,0.01,0.36,0.36,0.06,0.12
895.62,10.39,0.01,0.64,0.68,0.10,0.14
911.05,10.55,0.02,0.35,0.37,0.08,0.15
926.48,10.80,0.02,0.36,0.36,0.11,0.15
941.21,11.05,0.01,0.63,0.63,0.11,0.12
956.92,11.25,0.01,0.36,0.34,0.13,0.13
972.63,11.47,0.01,0.37,0.39,0.11,0.11
987.78,11.70,0.02,0.66,0.68,0.11,0.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
